id,rating,review_text
1,5,"In my opinion, this is the greatest film ever made. With an amazing director to these actors, amazing acting from Matt Damon and Robin Williams, who carry this movie with their amazing chemistry and story. The story is great, with its themes of abandonment, trauma, and taking the risk of letting people into our lives. Over all, Good Will Hunting gets better and better after every rewatch, and will probably remain my favourite movie for a long time."
2,5,"This movie was just… excellent. I’ve never in my life written a movie review. This movie was inspirational, relatable, and sensitive in all the right ways. As someone who has been through similar experiences to Will in the movie and struggles with those same things it really touched me on a personal level. This is now by far my favorite movie. I will never forget it."
3,5,They went with such a simple premise but conveyed it in a really convincing matter. What made me love it was Robin Williams. He found a way to play such a dramatic role while keeping that class comedian flare.
4,5,Really awesome sauce. Would defo recommend
5,4.5,Beautiful writing = Beautiful movie.
6,4.5,"This wasn't at all what I had expected, yet I still loved it. Robin Williams didn't disappoint, and Matt Damon's acting was spectacular as well. The script was beautifully written, and combined with Robin Williams' acting, you get a true masterpiece."
7,5,"저는 능력과 재능은 안되지만, 그래서 급여도 나쁘지만, 그래도 자신에게 부정적 영향이 없고 자신 뿐만이 아니라 타인에게도 도움을 줄 수 있는 선택이 좋다는 생각을 가지고 있습니다. 여하튼 인생은 자신의 것이라 생각하며 선택은 타인의 조언은 허락되지만, 이해득실에 의한 타인의 부당한 간섭없이, 자신의 기준에 의해 이루어져야 한다는 생각도 하게 됩니다. 따라서 고문·공갈·협박·겁박·회유·기만·모욕·인신공격과 조작은 증거가 될 수 없을 뿐만 아니라 모든 형태의 폭력은 범죄로 규정되어야 하며, 더 나은 사회를 위해서 억압적 권력 남용과 사회의 부조리에 대해서 밝히고 이야기하며 고민하고 개선해나가는 것은 우리가 추구해야 할 정의 중 하나라고 생각합니다. 전화나 편지해주셔서 그리고 누추한 저의 집에도 방문해셔서 감사드립니다. 잘 부탁드립니다. https://band.us/band/94448399/post/22 @}>--->>*"
8,5,I’m beginning to Think Matt Damon and Robin Williams are Good actors.
9,5,"One of my favorites, it’s whitty, funny, touching, all the good feels"
10,4.5,"It’s a move you feel like you have seen 100 times because it’s been so quoted, it’s a cultural moment . It is a very good movie, there are very cheesy moments in it but somehow because of it gets away with them."
11,5,"Good Will Hunting gives us insight into human behavior. The protagonist carries a mountain of personal issues, hides them, refuses honesty, and avoids real connection. He lacks self-control, disregards others’ feelings, and lies constantly. Watching him for long stretches is exhausting. He offers fleeting moments of sympathy, but remains impossible to view romantically. Others’ expectations of him are wasted. The film focuses on healing and growth. If the protagonist cannot evolve, nothing changes."
12,5,One of the best movies I’ve ever seen. Acting is just amazing follows a great plot. Definitely recommend to watch.
13,5,Phenomenal emotional journey!
14,3,"Boring throughout the first hour, but gets better, the acting by matt damon was incredible, good movie but I could not connect that much with the other actors, only Robin williams and matt damon were perfect others lacked that connection, 6/10"
15,5,"Great acting, great script, no notes, one of the greatest films ever."
16,4,It is a great Movie but It is a little bit overrated as well. People saying this is a top 10 Movie oat is just not relatable for me. This Movie brings great Acting and great Skills and Emotions with it but that's about it. The Storyline is alright nothing to special and the characters are also alright (the main characters are great).
17,5,"There is so much i could say about this film. If you don't know the plot, the story follows Will Hunting, a genius who acts like a complete dumbass. But this movie takes what any other film would make a comedy, and turns it into some of the deepest shit I've ever seen. The fact that they can introduce a whole set of characters, make you understand their inner struggles, solve their problems, and have you care for these characters, all in 2 hours without anything feeling 'rushed', this is one of the first times i've genuinely had to review a movie on here. Because this old classic, changed my life. Robbin Williams is a godsend in this, you know so little yet so much about his character, and yet he gets you to STILL feel every emotion he portrays. I wont spoil the rest of this, because i genuinely believe you should watch this. I'd see it in theaters even (if it ever gets a rerelease). 10/10."
18,3,Wat een overrating onzin film. monoloog van batman kan echt de pot op!
19,4,9.5/10
