id,rating,review_text
1,5,"Early, classic film nor. Intelligent with lots of clever repartee. I couldn't find a flaw anywhere."
2,5,A very good thriller. Very watchable.
3,5,Any movie with Ms. Barbara Stanwyck is a winner. The lady was one of the most incredible actresses we had. I see almost all of her movies and all are just great. A great lady
4,4.5,This is a fantastic movie
5,5,Love this movie. Call me old fashioned but they just don’t make them this good anymore.
6,5,Superb film noir. Never tire watching Fred McMurray be a despicable tough guy to Barbara Stanwyck's siren with her gold anklet.
7,4.5,"Nicely restored, available on Prime, it remains a solid choice to prove that crime doesn’t pay. Standards of female beauty have changed and I don’t think many men would commit murder to gain the affection of Barbara Stanwyck nowadays. Still, the concept of a femme fatale has stood the test of time. The finale is very strong, despite the fact that there are no great revelations remaining."
8,4.5,"4.5 stars; I had never gotten around to seeing this movie. But because this film is considered the standard for noir films, I finally made time to see what all the acclaim was about. I found out. Boy, did I ever find out. This film is a classic, up there with ""The Maltese Falcon,"" ""Casablanca,"" etc., as far as I'm concerned. The film reminds me of ""The Postman Always Rings Twice"" in style and tone."
9,4.5,Must-watch classic. Very well written and directed with great performances by Barbara Stanwyck and Edward G. Robinson
10,5,THE classic noir film.
11,5,Success in 1 hour and 46 minutes!!!!!!!!!!!!!!!!!!!! Starring Fred MacMurray!!!!!!!!!!!!!!!!!!
12,3.5,Entertaining; must see film that became the first great one of Billy Wilder's magnificent career.
13,3.5,"One of the best classic nior films of the Golden Age of Hollywood, Double Indemnity combines mystery, intrigue, and wit to tell a story with stylish cinematography and terrific perofmrnaces. Despite the hefty dialogue and dragging scenes, its positive attributes work very well."
14,4.5,"Phyllis and Walter murder her husband for insurance money that leads to a web of mystery and mistrust. This film noir, based on James M. Cain’s book, is ranked among the best American films."
15,3.5,"A great plot, but way too slow for a movie where we know what will eventually happen right from the beginning. Plus, you will have to ignore a few plot holes."
16,5,The quintessential film noir that must be watched by every film lover.
17,4,"Highly acclaimed noir thriller pays off with style and suspense to spare. While far from perfect -- there are a few hard-to-ignore plot holes, and some of the voice-over narration by Raymond Chandler teeters dangerously close to self-satire by today's standards -- the film works, thanks to a diabolical story and an iconic femme fatale turn from Barbara Stanwyck."
18,5,I really can't add much that hasn't already been said but I really like the part where Fred McMurray leaves Barbara Stanwyck the first time and is so infatuated by her that he drives into a drive up beer place and is served a beer in his car. Ah the good old days when you could go to the Sonic and have a few beers and drive home all in your car
19,5,"Brilliant in every aspect. Taut performances, brilliant direction, excellent script. I would say the movie is perfect except for one small thing. Fred MacMurray wore his actual wedding ring the whole movie, even though his character Walter Neff was single. Wilder realized it halfway through the shooting. Wilder later explained that maybe Neff would be the kind of guy that would portray a married man in order to help close deals. Yeah, I can buy that."
20,5,Simply brilliant! I never tire of it.
21,4.5,What a tight twisty thrill-ride.
22,5,This film tears the audience between sympathy for the protagonist and a longing that justice will be served.
23,5,Great movie. Must see.
24,4,"Double Indemnity is often considered the essential noir film for a reason. This is an amazingly written and executed thriller, that's soaked with suspense and amazing dialogue."
25,5,"Considered to be one of the top two best film noir films ever made (""The Maltese Falcon"" being the other one), this movie is about an insurance agent who falls in love with his client's wife and the two of them try to get away with murder and insurance fraud."
26,3.5,"Right at the start, ""Double Indemnity"" makes sure to tell us what happens at the end; not only does that not diminish our interest, but as the film unfolds, it might even heighten it in anticipation of seeing how it will all fall into place. There's enough intrigue and twists to keep you guessing, and the three main actors stick to their guns, with Stanwyck in particular offering a captivating turn. Wilder might've been unaware of film noir, but this film's commitment to the style is undeniable."
27,5,"Barbara Stanwyck was only five foot five. And Fred MacMurray was heads taller. But when she began to act, she literally filled the screen. You want to binge watch over a weekend or maybe a whole week? Watch all of Barbara Stanwyck's movies; save the television productions for another week. You'll understand why many, myself included, still think she was film's best actress ever. Watch Stella Dallas and tell me you didn't cry. And, yeah, she was hot coming down that staircase in Dbl Indem; plenty hot."
28,4.5,Saw this for a film class in college that I had to take as an elective and was not looking forward to it. Turned out to be a fantastic movie that is something everyone should watch. Fantastic movie!
29,5,"Wonderful movie. Great pace, music, lighting and dialogue. If you like Raymond Chandler, you have to watch this."
30,4.5,Classic noir. Great storytelling and acting!
31,4,Great performance by Edward G. Robinson.
32,4,"""Double Indemnity"" might be among my favorite film noir classics. I think this movie is really entertaining and very well-paced for a movie as old as it is. The story takes a variety of turns that were a delight to watch. The movie isn't necessarily about characters I wanted to root for, but did want to see what they would do next. I can see why this is a movie that has gone down as a classic as it feels timeless with its story and the morality it presents. Overall, it is a movie that kept me pretty engaged and also kept me invested in what was going to happen next, and is a lot better paced than many other older films."
