id,rating,review_text
1,0.5,"Filme fraco, o roteiro é fraco, as cenas são fracas, a história é fraca, o elenco é fraco, e ninguém ajuda a melhorar o filme, os personagens são fracos, e o filme deveria ter cenas bem melhores e relevantes, para fazer o filme ser bom"
2,5,"1 hour and 58 minutes based on a successfully true story. Rated R for Some Sexual Content and Pervasive Language!!!!!!!! Starring Don Cheadle, Martin Sheen, and Cedric the Entertainer."
3,4,"Brilliantly casted magnetic performances, at discovered peaks, electrifies this skillfully written, exceptionally tuned, utterly entertaining drama. (B+)"
4,3,Good not great Cheadle and Ejiofor make quite the budding pair Taraji P. Henson is so fine in this too
5,3.5,"This is a fairly run of the mill type bio drama film. It has decent enough performances and the backdrop of the civil rights movement makes it somewhat thought provoking, although I wouldn't say this film is entirely about that but more its an element of the plot. I liked that the main character, Petey, is a very honest person and tells things as they are. There were some fairly amusing moments with the radio boss, E.G. Sonderling, played by Martin Sheen, not best pleased with the new found supposed talent that is rushed on to his stations airwaves. The story is interesting, in as much as its based on a true story but I don't think there's much else I can say about it. If it sounds particularly interesting or relevant to you, then yes I'd recommend it, otherwise maybe not."
6,3.5,"All you have to do is just talk Kasi Lemmons directs the true story of Ralph Greene starring Don Cheadle, Chiwetel Ejiofor, Taraji P. Henson, Cedric the Entertainer, Mike Epps, and Martin Sheen Outspoken ex-convict Ralph ""Petey"" Greene talks his way onto the air at a white-owned radio station in 1960s Washington, D.C. The citizens are not collaborating but community activist Dewey Hughes wants to turn things around hiring a new DJ and that turns out to be Ralph Fueled by the new music and social upheaval of the times, he courts controversy while becoming the voice of the black movement Ralph has quite the mouth even upsetting the FCC and his radio manager but it's the kind of voice everyone needs to hear Segregation, civil rights, and the influence of Martin Luther King, Jr. is what has Ralph talk about the things that need to be heard by all WOL became a station of the people with listeners calling in to share their input It was more than just music it was an outlet to be heard The ultimate measure of a man is where he stands in times of challenge and controversy, a world burning is not what we should work towards, we should all tell our truths even if we are sad or angry, it's the voices of the people that should matter Ralph didn't want to be a public speaker though and wanted no part in political activism just his radio setting was enough Eventually he and Hughes parted ways and Petey passed away at 52 But his influence on the radio waves remains a staple; he said the things we were afraid to say The movie avoids many of the typical biopic tropes too Cheadle and Ejiofor make a great budding pair Some stuff is too over the top or exaggerated and less than compelling secondary characters but there's great performances for sure"
7,2,"Starts out as an entertaining character study and ends up an After School Special on Civil Rights and the evils of alcohol and stardom. Cheadle is incapable of being bad. But he deserves much better. At times it seems like Taraji Henson's puppies are the real star of the story,"
8,3.5,Great performances make this a fun biopic.
9,3.5,"I got this backwards. First I was called to Talk To Me as a magnet random Don Cheadle flick, then as I suspected there actually might be a real Petey Greene, paused the film to read about him, before returning to its conclusion. Throughout, Chiwetel Ejiofor was right there as well, alongside an especially scene stealin' Taraji P. Henson. After that, I YouTubed the man who fueled the Ptown DC ruckus and contentedly came full circle on a reverse 360. Hello, PG!"
10,3.5,Cheadle is the best
11,5,"hilarious when it needs to be, and serious when it needs to be. it's a much see movie."
12,4.5,"""Wake Up Goddammit!"" I actually watched this back in January 6, 2015 when the Selma movie was being released, Eric Garner's death not long before, and Ferguson, Missouri not long before that. It was timely! Another stellar performance from Don Cheadle. Was heart-wrenching during the scene with news of MLK's death. Great film about a very interesting figure who matured during the civil rights era and making an impact in his own way."
13,3.5,The script was kind of weak but Cheadle still made it work.
14,4,Excellent film driven by the performances of the two lead characters. An excellent view of an iconic radio icon. Too bad they left the Howard Stern interview out as that is one of the more famous moments of both their careers.
