id,rating,review_text
1,5,Success in 1 hour and 59 minutes. Rated R for Some Sexual Content and Language. Winner of 2019 Academy Award for Best Supporting Actress (Regina King).
2,4,"Maybe a bit too long, but a deeply powerful adaptation nevertheless."
3,0.5,Movie wasn't bad until Pedro Pascal crapped all over it!
4,4,"Dramma intenso e malinconico, che rappresenta perfettamente una storia che purtroppo è più ordinaria di quanto possa sembrare in superficie. La vera novità però è il modo di rappresentare il dramma, senza ritmi serrati e toni accesi volti a attirare lo spettatore nell'ingiustizia, ma bensì pieno di primi piani lunghi ed intensi che dimostrano tutta la gamma di espressioni dei protagonisti. L'attenzione alla fotografia è molto ben spesa ed è molto elegante e qualitativo il continuo alternarsi tra questi momenti di rumoroso silenzio e qualche sequenza che invece colpisce con urla e violenza fisica. Barry Jenkins è un bravissimo regista che riesce a tramutare un gran libro in un gran film."
5,4,There is something extra special about a drama with elements of jazz noir music intermixed with the soundtrack. I liked this movie and am disappointed it took me so long to sit down for a viewing.
6,4,A subtle and gorgeous examination of people trapped in broken systems that never forgets to see its characters as complex human beings.
7,5,Excellent emotional movie
8,1,both kiki layne and stephan james are weak as the lead. at no point their love and relationship are believable
9,5,"So beautiful, and good. But also so sad, and unbelievable"
10,5,"Barry Jenkins' follow-up to the justly lauded Moonlight is every bit as beautiful, powerful and haunting as his Oscar winner. It's so immaculately crafted that many moments I found myself audibly gasping; some scenes so beautifully composed, so artfully shot, and so visually tender yet powerful that you want to hang the film on a wall. But it's not just that - story, performances, screenplay, score and the whole package works so perfectly together that you can't imagine one component part removed. Jenkins's style and art is so beautifully honed, and deployed in service of such searing moral clarity, that at times you wonder what we did to deserve him."
11,4.5,Brilliant. One of the best modern movies I've seen. A must watch
12,5,The best acting performance from Regina King! With the best movie screenplay ever adapted! And the best movie score ever composed!
13,3,"This is a somewhat sobering watch - gritty and thought provoking, in terms of dealing with racism and making you imagine how people of colour felt when dealing with clear social injustices. Its a bit slow, plot pace wise and maybe a bit too dour for some but the music is quite good, with a bit of poignancy present, so its ok. I wouldn't actively recommend it as such, no."
14,5,This movie was ten times better than The Shape of Water. This is a must-see!
15,5,"What a beautiful and heartbreaking film. From writer/director Barry Jenkins, who also gifted us with the amazing Oscar winning film Moonlight. During my journey this year to see all the Oscar winning Best Pictures, Moonlight was among the films I would consider in the Top Five of all those I watched. Because of that, my hopes were high for this one and I wasn't disappointed. The film stars Kiki Layne and Stephen James as a young couple full of love, hope, dreams and commitment to each other. Their growth together as a couple horrendously marred when one of them is unjustly imprisoned for something they didn't do. Sadly, much of what this film lays bare is an all too common and inexcusable travesty of how our U.S. criminal justice system operates. Stephen James has been on my radar now after seeing him in several other films/series. This film confirmed my belief that he is bound to be an Oscar winning actor in the years ahead. And of course Regina King, in her supporting role, was magnificent as always. I will now make it a personal mandate to see anything and everything that Barry Jenkins directs."
16,1,"Good acting but with no impressive performances. Story very dry, it makes you feel like you lost 1 year of your life just watching it. There's nothing interesting about this movie."
17,4.5,"Vibrantly, defiantly, heartbreakingly alive."
18,4.5,"Summary: Tish and Fonny are a match made in heaven, but a few things get in the way of that: a rude mother-in-law, racist realtors, and a crime that lands Fonny in jail. Takeaways: Set in Harlem in the 1970s, it's difficult to imagine the additional hardships of people of color only 50 years ago. Sadly, these issues are still prevalent. This movie does a beautiful job painting a picture of what was and what is."
19,3.5,"If Beale Street Could Talk could taste one's patience but Barry Jenkins's ability to engage the audience into empathizing with the main characters, holds the audience's attention."
20,3.5,"A visually admirable story of black love and black resistance, but more important, of human love, human hope and human frustration."
21,3,"Although filled with beautiful shots and careful acting, the script is superficial in nature and fails to allow the audience in."
22,3.5,"The film had a realistic depiction of love. The world around Trish and Fonny is still as we are pulled into their intimacy. This was a film in which you feel not much has happened, although it's not true. Dealing with difficult, very real situations in a very honest and believable way."
23,2.5,"5.7/10 — ""Mediocre""/""Passable"""
24,5,RATING: A+ Director: Barry Jenkins If Beale Street Could Talk is a gorgeously shot romance with a poignant theme. Led by an amazing performance from Kiki Layne and an outstanding supporting performance from ( because of this ) Academy Awards Winner Regina King the film comes with a timely theme. The Screenplay is great and the score is really capturing. Barry Jenkins Direction is fantastic as always and he really uses long takes often here. The 2:1 Aspect Ratio is really fitting with the Cinematography.
25,3.5,"Watched for Regina King. the direction reminiscent of ""Moonlight"". story was searingly sad. the movie was so foreshadowing of the summer of 2020's riots. Makes me want to read more James Baldwin."
26,4.5,Beautifully filmed and told. If Beale Street Could Talk has Barry Jenkins adapting the classic novel giving powerful performances and timely themes.
27,3.5,Moving. Well performed and directed.
28,5,There's not a more powerful 2 minutes of film than the scene where they finally get the apartment. The sheer unadulterated raw joy that is shared between them. And seeing the juxtaposition of what is ripped away. It will rip your heart out.
29,3.5,It was okay. I recommend it to those who like Barry Jenkins.
30,3.5,"This film is beautiful mainly because of the cinematography. Unique camera movements and a beautiful accompanying music score create a intensely intimate atmosphere throughout, which makes us feel the emotionality of love over the plot events. The film tells the stories of black discrimination through its characters, acted beautifully, but not explored in depth enough to give the issues as much substance as it could have. Reminds me of films like Nobody Knows and Blue Valentine."
31,4,"If Beale Street Could Talk is a beautiful, well crafted story about the wrongfully accused and the drama that goes along with it. Everyone gives powerful performances including Regina King and it's definitely an important film for our times. There's a bit of diversity that's neat in this too and the film even seems to use some great imagery. It's a well done one for sure."
32,3,The score in the trailer is so good but it's sambar paste doesn't work well for film so the story seems to drag.
33,4,"This movie is a beautiful one, not only for its love story but also for its photography. It is one of those movies in which the love of a couple is so real that you do not for one moment question it nor find it exaggerated, up to the point that a whole family sacrifices to make it true. It is based on a novel by James Baldwin written in the 1970s, a black writter that wrote beautiful novels also portraying the tough life of black americans at the time. The story of the couple is told gradually in the movie, with flashbacks that are well inserted and beautiful for making the strong contrast with their present life. While the look of the movie is quite poetic and romantic, with warm colors very highlighted and moments that get very close to a beautiful photo, the theme is highly critical of the society at the time, which unfortunately has changed very little, again making a large contrast with the love and romance that should be their lives (maybe if they had been born white or in another world) and the actual situation in which their find themselves, miles away from this fairy tale. It is a story in which the final outcome does not even seem to matter that much because we are able to see how their lives are already so much affected by the strong racism. The love story is beautiful, melancholic and unfortunately too real."
34,5,I saw this in theaters when it came out and loved it. A very moving and beautiful movie. It sticks with you.
35,2,King earned her Academy Award but the film was such a downer it seemed to slip into melodrama for me.
36,5,Incredible and visually striking.
37,4.5,"Beautifully done. Mostly true to the book, I thought."
38,2,Extraordinarily slow film so I missed some of it due to snoozing. Didn't seem to have much of a resolution at the end? Can't be sure.
39,4,"Barry Jenkins' follow-up to Moonlight didn't have the staying-power of his Oscar winner. That being said, If Beale Street Could Talk concerns a story that takes place in early 1970s Harlem, but can be plucked out of the city and moved to Atlanta, Chicago, Seattle, L.A., and it would still work, and that's the point. I'm not familiar with James Baldwin's novel of the same name, but I had figured that the film was set in Memphis, as it has the most famous Beale Street in the country. The film started off so strong too, as that early scene with Clementine ""Tish"" Rivers' (KiKi Layne) and Alonzo ""Fonny"" Hunt's respective families meeting at the Rivers Household was excellent. I mean, give me more of that! It had the tension of black-box theater. I also think the film suffered from a lack of Regina King. Good news is, Regina King very much is a character in the movie as Tish's mother, Sharon Rivers, but was only allowed to shine when she solo's it to Puerto Rico. Non-linear timelines can work, depending on where the pieces fall into place, and here it just felt… unsatisfying. While most of what occurs in the film is still very relevant today, I don't know how I feel about the legal aspect of it. The rape victim flees the country and she's the only witness? No DNA gathered. Timelines and geography all off. Eh, it's definitely the part that felt the most dated. I think many were expecting Moonlight 2.0 and while that's not what we get, If Beale Street Could Talk is still definitely worth the watch."
40,4.5,"A strong sophomore picture from amazing Barry Jenkins, Oscar winner already, which continues to prove to be one of the best directors of the current generation. A film full of sensitivity, an impeccable script and very intelligent technical choices (the yellow overlay is clear and helps to convey emotions in a synesthetic effort that's brilliant). All the performances are on point, but Regina King's just shining in it."
41,5,"Possibly the best movie I've seen. This kind of excellence in filmmaking makes me even more impatient with the sub par work of some of our current filmmakers. Of course the source material was excellent to begin with, but this film--the cinematography, the script, the music....was nothing short of heartwrenchingly beautiful. Top tier acting by everyone involved. The director took his time to get the best possible performances from his actors and their collective chemistry is undeniable. Geesh!"
42,5,"If you can't take a slow burn, its not your cup of tea. Its so beautiful, i can't describe"
43,2,"I didn't read the book so I can't compare. If Beale Street Could Talk is visual poetry. The scenes, music, and imagery all move along like a well-timed orchestra. The message is all too real and hits a certain chord with viewers. Yet, the movie moves along dreadfully slow. The plot is chopped up into pass and present which confuses the viewers at certain times. There can be years apart between two different scenes. ""Romantic"" love scenes can be cheesy and come off in the Hollywood sense of the word. Character development was there, but half-done for most people. Lots of open plot points that make the ending feel unsatisfactory. 2/5. I get the message. I enjoyed the artistic direction with the scenes. Yet, I cannot recommend this movie to others."
44,4.5,"This may be sacrilege…but I think I like this more than Moonlight…& I LOVE Moonlight. Beale Street is simply one of the most gorgeous films I've ever seen. It's unbearably romantic, not just in Baldwin's flawless story (which certainly deserves the description) but the way Jenkins shoots & edits. Even the lighting, which is not usually a topic of discussion for surface-level film analysis, is just perfect. BTW, if Bryan Tyree Henry doesn't win an Oscar before I die, the Academy should officially give up the ghost."
45,3,Felt like I had seen the story before.
46,3,The story is decent but the wrong pace killed it.
47,4,I loved Moonlight and wanted to absolutely love this but it only came close.
48,1,"Worthy but dull, dull, dull. Not a patch on Moonlight."
