id,rating,review_text
1,5,"Real footage in 1 hour, 34 minutes, and 27 seconds!!!!!!!!!!!!!!! Rated PG-13 for Some Thematic Elements and Language!!!!!!!!!!!!!!!!!!!! Copyright 2018-2025 by Focus Features!!!!!!!!!!!!!!!!!!!!!!!! Dubbed and subtitled in worldwide studios!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! In memory of Fred McFeely Rogers (March 20th, 1928-February 27th, 2003)!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! He lived most of his life in the Pittsburgh, Pennsylvania area, mainly in the city itself!!!!!!!!!!!!!!!!!!!!!!!!!!!! The worldwide gross is $22,844,741.00!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
2,4.5,A very sweet and touching deep dive into Mr. Rogers' history and personal philosophy of teaching children emotional intelligence while grappling with his own personal dilemmas.
3,4.5,Good heartfelt documentary of a man who changed the way of children’s television for years to come.
4,5,This movie is a masterpiece about the life of a man's who's life was a masterpiece.
5,5,Amazing documentary about Fred Rogers. I was on of Mr Rogers kids so it means so much
6,4.5,"I like how seriously the movie takes Rogers' philosophy, examining not just its effectiveness but how it proved to be a reflection of deeply complex man."
7,0.5,Don't think it was as good as the source material and it felt like a Horror movie at times.
8,5,This movie is so perfectly put together and shows how much more there was to Fred Rodgers than people saw. By the end of the film I was in tears which doesn't happen often for me
9,5,The best documentary movie ever made!
10,5,"This one took me by surprise . This could be the most fascinating man that I've ever heard of. I liked him as a kid , but there is so much I that I didn't know . One person says something like "" there was a time when someone as nice and kind like Fred rogers could have existed on television, not anymore"""
11,5,This Man is missed by the World
12,3.5,"Watching it, I ask myself: why programs of that kind are not done again?"
13,4.5,Loved Mr Rogers (gen x-er here) and this doc does him justice.
14,3.5,"I didn't grow up with Mister Rodgers, nor did I hear about him before this documentary and the movie about him with Tom Hanks. But he looks like a valuable member of the Education system. I just pray he didn't abuse any kids. With all the scandals that come out about celebrities these days I really hope at least he was a good one."
15,4.5,"Great film about a great man, if you ever watched Mr. Rogers neighborhood or wanted to know about the show I'd highly recommend this movie. It brought back so many memories and inspired me. We need more Mr. Rogers in the world."
16,4,"Que bonitinho, que ser admirável, largou o clérigo para se tornar uma inspiração e ídolo para as crianças, que fofo, nunca havia ouvido falar, linda homenagem póstumas, agora assistir ao filme biográfico sobre ele ""Um lindo dia na vizinhança""... Um cara quase perfeito, a homoafetividade o afetava, e ele demorou um cado de tempo para aceitar, talvez por que muitos achavam que ele fosse, ou por ser e nunca se sentir bem com isso…"
17,0.5,wow awful - watch if you need to fall asleep.
18,4,"Solid documentary but only scratched the surface. It only *hinted* at the end the sources of his motivation. How does a priest turned TV host (remember this was the 1950's) know Kabbalah as indicated by his professed adherence to ""Tikkun Olam?"" A text Christian sects regard as satanic/blasphemous. That would've been an interesting line of inquiry. My guess = freemason."
19,5,A very well done look into the life of Mr.Rogers. It's inspiring.
20,3.5,"A lovely tribute to one of the most universally beloved personalities in television to date, providing a fairly detailed overview of the great translator's most substantial events in the public eye, but also providing glimpses into his more conventionally flawed personality that would occasionally find its way to the surface. The small attributes that clearly identify him as being less than messianic almost make the incredibly bright sides of his personality all the brighter, such as his initially conservative but ultimately revised reaction to homosexuality; it would have been very easy to present a cut of inspiring moments that would have found a ready audience, but this documentary strikes a balance that feels more genuine. How some can find Rogers' personality and messages controversial in any context is baffling to me. (3.5/5)"
21,5,"Morgan Neville's documentary about the remarkable Fred Rogers is nothing short of a revelation. That this kindly unassuming man succeeded in the insane world of television - is testimony to his unique ability to communicate everything about life's most important issues... and he did this by using few, well-chosen words. Fred learnt about our most important basic human needs by coming to a thorough understanding of his own - then invested years learning to understand more. It's rare that a filmmaker can so utilize the medium to convey a total understanding of his subject. Then of course, when the subject is as uniquely special as Mr Rogers --with excellent footage to access-- I guess you're halfway home. What drives this special fellow is his genuine love of humanity, and his genuine desire to help everyone find the better person who lives within us all. With a few more like Mr Rogers, we could make many more healthy neighbourhoods. Fred knew that to build a healthy mind, you have to begin with helping children wade through the swamp of the world's confusing messages - so they can make genuinely informed decisions through the mist of their own worldview. He also knew that the very medium he chose to work within was part of the problem. The force driving the largest part of television was not considering what was good for the child - but simply how it can position itself into the child's thought patterns - creating addictive viewing habits and future consumers. Producers also knew that to push Fred for more in-the-can-show time was to be left with a sub-par end result. For Fred, it was not about what the network wanted but what was good for the child. When Fred was being pushed for more commercial placement - it became time for a new sponsor – end of argument. This film well and truly earns its position as the highest-grossing Biographical documentary of all time. There are sad scenes of ill-informed groups that push Politically Correct ideologies, denouncing Roger's philosophy, and wrongly reducing it to being one of ‘Privilege' - missing entirely, the true intentions of his work. Those being; the realisation that we are all ‘equally' precious regardless of race, physicality, or wealth - therefore each with the ability to change for the better, our lives, and the world. Instead, we now see a divided world of ‘Identity Politics' ruled by a violently selfish, ‘It's About Me' mentality - further reducing the essence of life to one of hatred and self-centred ignorance – there are none so blind... They have thrown the baby out with the bathwater, allowing themselves to be blinded to the positive benefits of genuine Christian, Christ-likeness. Sure, there have been some that have faked (abused) their claims of Christianity but ‘true' Christian ideals were what Fred Rogers was demonstrating. So what is it they don't like, the love or the forgiveness? Mr Rogers, the world misses your genuine inclusive concern, and desperately need more like you!"
22,4,"We, in Brasil, had nothing like this man in our childhood. The ending is kind of a heartbreaker, but hopefull."
23,5,absolute must-see in quarantine world full of hate. What an escape
24,4.5,"It's good to know that in this day and age of hypocritical people who aren't what they're supposed to represent, that there was a real Mr. Rogers out there. He was kind, gentle and every good thing he represented on television."
25,5,"This documentary was very good. The crew did a spectacular in documenting the life of Mister Rogers, one of the greatest tv hosts of all time. It gives a deep insight into what kind of person Fred Rogers was like not only on camera, but off camera as well. He was a person that inspired the entire world with his love and creativity. It would've been awesome to meet him in person. If you haven't seen this documentary yet, I suggest that you check it out immediately. You'll love it."
26,3.5,"Story/Screenplay: (3.5/5) Slow at times, but interesting enough to keep me engaged until the end. Duration/Tempo: (3/5) At 1 hour and 35 minutes, it's a short movie that felt longer. Cast & Crew: (3.5/5) This is a documentary about Fred Rogers, so you see a lot of Fred, which is a plus. Summary: (3.5/5) The story and cast were good and the film didn't feel like it was long. A borderline thumbs up."
27,5,Never has a nation or world needed the message Fred Rogers brings to us. Must watch movie!
28,4,"Morgan Neville's documentary commemorating Fred Rogers, the late host of PBS children's show ""Mr. Rogers Neighborhood"", is not only a soapbox of the subject's compassionate valour and penetrating sagacity towards children coping with self-doubt, divorce, presidential assassination and frenzied racism in a modern world but also an opportune reminder that kindness and goodness are never olden."
29,5,"Such a kind and wonderful man. It was touching to see him interact with children (especially Jeff Erdmiller sp?) and how they loved him. He covered topics with children that no one else knew how to approach. His kind patience in giving them time to speak and not being uncomfortable with silence while he waited was inspiring. Knowing the cruelty and intolerance of many in today's world, I shudder to think of the bullying he must have received as a child for being himself."
30,5,Amazing... truly a remarkable man brought back into the light with this wonderful documentary. So good.
31,3.5,I liked the back drop of using Mr Rogers to move the family first storyline forward. There were some very poignant parts but it lacked a bit of sizzle. Worth watching but once is enough.
32,5,"A good look at the man behind all of the hard work, the results of which have transformed the way we view children's programming"
33,3.5,"It's another hero-worship documentary that deviates from singing the praises of it's subject occasionally, which I respect. Another advantage it has is that most-all of us know who Mr. Rogers is, and so his art and the film's sweet and nostalgic depiction of it resonate very well. For those who do not know Mr. Rogers, don't worry; this is not essential cinema."
34,5,I like this movie. Brings my childhood back
35,2,Boring and sugary sweet.
36,5,"Growing up in the french part of Canada in the 90s, I wasn't exposed to Mister Rogers Neighborhood. I had no idea who he was going in this documentary and I was blown away. What a wonderful life and what a pure man. I loved every minute of it, cried multiple times and ended up feeling uplifted and hopeful for humanity."
37,5,An unexpected angle on Fred Rogers. You are simply left with wanting to be a better version of yourself.
38,4.5,As a non american I didnt know Mr Rogers and i'm glad now I got to know him a little bit. This documentary is a gem.
39,4.5,"Delightful and insightful documentary. Very worth watching, maybe even more than once."
40,4,Wanted to watch this before the release of A Beautiful Day In The Neighborhood as I know very little about Mister Rogers. What a wonderful man. If we could all show a little more kindness like him what a world we could live in.
41,5,"I don't know how to clarify my feelings about this documentary. There's something about Fred Rodger's that punches me in the feels. I'm wiping away tears as I write this because I just finished watching Won't You Be My Neighbor and it devastated me. It's just his unconditional love. It's so simple. Anyone can do, and yet we don't. He's the real deal. Just loving everyone, trying to mend pain, and feeling it with his whole heart. It's not often that you come Scripts a human who really is what he pretends to be."
42,4.5,Made me ball my eyes out. I love you Fred Rogers.
43,5,This is a masterpiece of a documentary.
44,4,"Won't You Be My Neighbor? is a documentary about our most beloved child icon Mr. Rogers. He was always kind hearted, saint of a man that understand children. I used to watch him as a child but there were times I grew tired of his slow narration. The great thing he did was to help kids and adults to understand society and what's going in the world. I always thought he was a man of God and he very well carried himself as one and he was never greedy, unfaithful, or took sides...he brought patience, love and admiration to a generation of kids including me. Definitely a great documentary to add to your list."
45,5,"It's hard to seperate the angelic character of Fred Rogers from the quality of the film, so I'm sure the rating reflects that, but what would be so terrible about giving someone some extra credit?"
46,1,I was very disappointed with it. I expected what was advertised as a drama showing the life of him. This was just interviews and clips. Very disappointing.
47,5,Good luck not tearing up a little! Fantastic doc
48,5,I was immersed in the life and times of Fred Rogers. I could not help wishing and praying this world was like Mr. Rogers' neighborhood. Oh my goodness !
49,4,"Gran documental sobre el programa de TV y la vida y de Fred Rogers, esa gran, y enigmática, figura que proporcionó tanto amor a los niños de EUA. Necesario para poder entender la nueva película protagonizada por Tom Hanks: ""A Beautiful Day in the Neighborhood""."
50,1,I really thought this movie was going to be more about Fred Rogers.... this was an absolute snoozer!! The story line was all over & just really weird.
