id,rating,review_text
1,5,"What can I say about this movie that isn’t great? Absolutely nothing. An amazing story, incredible acting and very famous actors and one of the most wretched, evil villains in Nurse Racherd. Not watching g this movie or appreciating it is criminal!"
2,5,Jack nicholson provides an impactful performance contrasting between happy and sad moments.
3,2,"One Flew Over the Cuckoo’s Nest (1975) is a powerful, gripping drama about individuality and authority in a mental institution. Jack Nicholson is charismatic and rebellious as Randle McMurphy, shaking up Nurse Ratched’s carefully controlled world. Why do people hate on Nurse Ratched so much? She’s cold and dry, but the character fits a nurse in an institution perfectly. I just saw this film this month—late to the party, I know. Critically acclaimed, but for some reason, I didn’t care for it. When I watch these blockbusters, I rarely enjoy them. That doesn’t mean you shouldn’t watch it—it's just my personal taste."
4,4.5,Definitely one of the greatest movies of the 20th century. An absolute must watch with superlative acting by the entire cast.
5,4,"People with mental health issues have often been stigmatized, and this was a good movie with high cultural significance for its time and it's something that everyone should see. Very educational yet also light-hearted, but dramatic and sad too. Jack Nicholson steals the show though as always!"
6,4.5,This remains a powerful look at the human condition. A terrific cast with Jack at the top of his game and a chilling performance by Louise Fletcher.
7,4,"One Flew Over the Cuckoo’s Nest feels alive from within, and much of that comes from Jack Nicholson’s towering performance. This isn’t just good acting — it’s instinctive, volatile, electric. He turns McMurphy into a force of nature, someone who disrupts the frame simply by existir. It’s the kind of performance that holds an entire film together. The screenplay is equally strong, built with nuance, rhythm, and a deep understanding of freedom, control, and human dignity. The story unfolds like a quiet confrontation that grows with inevitability until it reaches a point of emotional combustion. Milos Forman’s direction is sharp and immersive, though some camera movements didn’t fully appeal to me. These are stylistic choices that occasionally stand out, but never to the point of harming the film — more like small flourishes that don’t always match my taste. Even so, the film’s emotional power remains intact. It stands on its performances, its writing, and its humanity. A memorable, beautifully acted piece of cinema that still resonates. Rating: 8/10"
8,2,Depressing film about an angry moron. Dude breaks the law and lies trying get a light sentence and then is put in mental institution forever. Angry and violent man cries over cigarettes he would not have in prison
9,5,"perfect movie, perfect actor"
10,5,"One Flew Over the Cuckoo’s Nest remains a timeless powerhouse of human emotion and rebellion. Jack Nicholson delivers one of cinema’s most electrifying performances, embodying the defiance and vulnerability of a man fighting for freedom within confinement. Under Milos Forman’s masterful direction, the film balances raw humor with devastating poignancy, exposing both the cruelty and compassion of the human spirit. Louise Fletcher’s unnervingly calm Nurse Ratched stands as one of the most iconic antagonists in film history, and the ensemble cast brings authenticity to every moment. A profound exploration of individuality, authority, and sanity itself, this 1975 classic still resonates with unsettling truth and unshakable heart."
11,5,"One Flew Over the Cuckoo's Nest is an intriguing narrative, impressive performances, especially for Jack Nicholson in his earlier career, and exceptional direction that encourages introspection, providing timeless insights and lessons that continue to captivate audiences. Grading: A+"
12,5,"One Flew Over the Cuckoo's Nest is a bruising film -- boisterous, unflinching, sometimes ugly. Yet it is tempered with a quiet humanity, a genuine regard for people and their impossible predicaments."
13,4.5,"Jack Nicholson has an innate ability to command a scene in the face of overwhelming chaos and disorder, and he does so with great charm, even in spite of the underlying allegory of the crushing weight of conformity and authoritarianism, rebellion and its consequences."
14,5,"First I saw ratched and then this particular movie. I adore it, but especially the ending scene"
15,5,One of the best film ever made. Nicholson and Fletcher are fabulous as the entire cast as well!
16,5,A complete masterpiece throughout the ages
17,5,Spectacular acting by all the cast. Definately deservd al the nominations it received. My wife and my first time seeing it on the big screen. Absolutely worth it.
18,4.5,A great movie. Loved Jack Nicholson.
19,4.5,"Has the best scene/ending in the history of cinema. While some tad pacing issues, this is rightfully a classic!"
20,5,jennifer lawrence I get you
21,5,"Thought this was just unreal, honestly fantastic, Martini was my favourite character aswell as Randall, but honestly just a classic."
22,5,Incredible. Stands the test of time and is still brilliant today.
23,5,just an amazing and sad look into how mental institutions were run in many places. Great acting. many layers of society's dysfunction and realities. this book was even part of an English class I took in college back in the early 70's.
24,5,Jack Nicolson at his best. Many other actors in early career roles. From back when movies were an artform.
25,5,Awesome to be able to see this again on the big screen.
26,4.5,Powerful. Back when movies were made well.
27,5,This movie will have you laughing the entire time and then surprise at the end. What a great performance by Jack Nicholson. This is definitely a must watch Classic!
28,3,"It is a classic! The foul language, the suicide, what they did to the main character is awful."
29,5,Movie was awesome 50 years & is still is awesome today!
30,5,Intro and review by Leonard Maltin
31,5,This is one of the best performances of all time by Nicholson. A truly deserved Oscar.
32,5,50 years later and on the Big Screen and for me a first…probably have seen this film 7 times and always look at Danny and Jack and just wonder what it was like to work with a young Michael Douglas. Absolute devastation absolute joy - characters like Ratched do stick with you. So glad I spent the time and money to see it again on the big screen - thanks again to all those who helped create this Masterpiece.
33,4.5,Always love this movie. Great to see it again on the big screen
34,5,"One of the best films ever made. If you can experience it on the big screen, do it."
35,5,Movie us a classic and a must see!!!
36,5,"An all time classic and my favorite Nicholson film. Ive seen it many times before, but finally saw it on the big screen tonight thanks to a Fathom 50th Anniversary release. 10/10"
37,5,"I go to about two to three movies a month. No one claps at the end of the movies anymore, but there was clapping at the end of this one"
38,5,Hard to believe that’s it’s been 50 years since this film was released… and nearly 60 years since the book by Ken Kesey was published. Both have stood the test of time to become iconic films for every generation.
39,5,It's a classic movie featuring Jack Nicholson at the top of his game. Christopher Lloyd and Danny DeVito shine . Louise Fletcher is amazing as the nurse Ratched. also featuring one of Jack's costars in the shining. The late Scatman Crothers. impressive cast. Tragic Story. A great reflection of the instability and dated problems in our mental health system at the time. Will Sampson does an excellent job portraying the silent big chief. this is a masterpiece.
40,5,The restoration of the movie was first rate. It was a pleasure to again watch the brilliant performance off Jack Nickelson and the equally talented ensemble cast.
41,4,Should have been a half hour shorter but still a great ride
42,5,Seeing this classic on the big screen is an experience. Very well-done.
43,5,Ofc ⭐⭐⭐⭐⭐ 'Cuckoo' is one of the greatest movies of the past century!
44,5,It's one of those great movies that holds up over time.
45,4,A Classic and to see it on the big screen was a treat.
46,5,One of the best screenplays and performances to this day! This was meant for the big screen. Go see this while you still can in theaters!
47,5,I saw it in 1975 and I am trying to figure out with whom I saw it. Tonight it was Fantastic. I have been hounding people on Facebook to see it and sent an email to everyone I knew so they would go and see it across the country and into Canada. I finally heard from a friend this afternoon and she said she would go with me. The film reveals depths of each character and provides lots of character development throughout. The characters have various vulnerabilities and flaws and none of these things detracted from them being both likeable and lovable. Films today are flattened out and show little to no depth of character. Today Plots are ridiculously poor. What has happened? I NOW would like to read this book. The film is a masterpiece. I hear the book is a masterpiece. It is a study of the human condition which is an area of interest I have had all my life. This movie shows the glistening beauty of vulnerability and what it can offer us in this world to help us bond to one another. We need this now more than ever.
48,5,"I am a 20+ years bipolar patient with both in-mental-hospital experiences in HK and US. I can relate to the movie a lot but I am blessed with not being electric shocked the way the movie did. Watching the movie is really a fantastic experience, thank you!"
49,5,"I saw it when it first premiered....and it's even better all these years later! Great characters, acting, all the feels must see (again.)"
50,5,How one person saw them as individual human beings who had a right to be heard not as throw away humans that were hidden and warehoused.
