id,rating,review_text
1,4,العمل جميل جدا. القصة كفكرة مهروسه في الاف الافلام بس هذه الفلم قدمها بشكل مختلف بنائها و سردها و حواراتها قوية لكن كل ما سبق يخدم المشاهد فقط لمعرفة الاحداث . الفلم نجح في ايصال ما يريدة المخرج من السينما . لكن من وجهة نظري لا تقدم للمشاهد فكرة جديدة او فلسفة جديدة حوارات كثيرة فقط لمعرفة الاحداث بعد نهاية الفلم تشعر ان شخص سردلك قصة بسلوب مثير عن شيء مو مهتم تعرفه بحياتك لان لا راح يفيدك ولا راح يضرك و لا راح ياثر بفكرك . اذا تنتبه اكثر للفلم هو اضهار مجموعة من المجرمين كيف يتصرفون تحت الضغط النفسي . انت كمشاهد عادي شنو راح تستفادة فقط المجرمين يستفادون حتى يعرفون شنو يتعاملون مع المواقف الصعبة هههههههه. اداء الممثلين قوي جدا وحظورهم جيد كل ممثل ادى الشخصية بشكل مقنع جدا لم تكن هناك مبالغة او اوفر في ادائهم . المخرج اعطى المساحة للشخصيات قدمهم للمشاهد بشكل جيد و سرد القصة بشكل مختلف السرد غير خطي تنقل بين الاحداث الى في النهاية يعطيك الفكرة كامله.عتمد المخرج على التقطيع في التصوير كثيرا حتى يخليك تحس بالكامرة وتحس هل شيء ببداية الفلم يعرض شخصية يقطع التصوير يعرض الاخرى يقطع التصوير يعرض البعدها وكذالك رغم ان الشخصيات جالسه بقرب بعض يعني لو حرك الكامره يقدر يعرضهم بشكل عادي لكن قرر ان يقطع بصراحة المخرج يحاول يبهرك كمشاهد اكثر مما يخليك تركز على المضمون عود انا مختلف و اقدم سلوب مختلف بين قوسين انا ذكي و ماكو مني( محد يشبهني) . الكامرة كانت قريبه من الممثلين بشكل جنوني لدرجة الختناق وهل شيء مو سيء بالعكس جعلني كمشاهد اشعر بالشخصيات اكثر استخدام الاضاءه و الالوان كان متناسق و مناسب مع اجواء الفلم . الموسيقى استخدمت بشكل مستفز لكن كانت جيدة . لا انكر ان المخرج استعرض كثيرا في سرد الفلم كانه يحاول يبرز عضلاته و ايضا التقطيع المستمر قلل من متعت العمل و الحوارات الطويلة قللت من الاثاره في الفلم وجعلت به شيء من الملل و بعض التكرار في الحوارات . بختصار عمل جميل وهذه صراحه لان المخرج وكز على الصورة و التقنيات من صوت و موسيقى اكثر من المضمون.
2,5,Where it all began for Tarantino. This movie is so good it launched one of the most successful directing careers ever.
3,5,i love the way the story was told. i love the lighting. i love the characters ESPECIALLY MR ORANGE i love you mr orange....even if you just sit and bleed out and whine...its okay.. all the characters are different especially in personality and i think it makes it really easy to remember whos who. it was for me idk. i think everyone should watch this movie at least once in their lives. if not for me than for mr orange. or something. yeah. hi guys
4,5,"An extensive but contained story, with a great sense of rhythm, the foundations of what would be Tarantino's style are noticeable. All the performances are perfect except for MR. Brown's is better at directing and not a car apparently."
5,4.5,"Quentin Tarantino’s debut remains a razor-sharp masterpiece that proves you don’t need a massive budget to create an indelible cinematic experience. This has been an all-time favorite for decades, and it doesn’t change now; even years later, the tension within that warehouse feels just as claustrophobic and electric as the first viewing. This is just a masterclass in style and creativity in making something soo engaging with such a small scope, relying on character dynamics and non-linear storytelling rather than grand spectacles. Ultimately, the writing is brilliant, transforming simple conversations about tipping or pop music into high-stakes drama that keeps you hooked from the iconic opening walk to the bloody Mexican standoff."
6,4,Wild to have this big of a directorial smash this early in a career. Minus 15 minutes and it’s a 10. Legendary cast of talent.
7,4,"This crime movie by Quentin Tarantino was really good. Harvey Keitel, Michael Madsen, Steve Buscemi, Chris Penn, Tim Roth, and the rest of the cast did an excellent job in this movie. The plot of the movie was dramatic and insane. It's about a heist gone wrong with the crew wanting to know who is a rat. If you haven't seen this movie yet, check it out sometime. It's a must see."
8,5,The film looked absolutely incredible.
9,5,Peak cinema my type
10,3.5,"Tarantino is a great director, but so terrible at acting. 7/10"
