id,rating,review_text
1,5,The Best Amazing Movie Ever
2,4,My Rotten Tomatoes score: 🍅
3,4,A thoroughly entertaining and delightful movie full of humor and just a bit of reality without getting melodramatic.
4,4,"Up (2009) Simply put, it's incredible. I can say with great certainty that Pixar is the only studio that can create amazing animations with real and true themes."
5,3.5,"Good. A bit overrated, but overall good."
6,4,It’s not just a balloon-lifted house — it’s a ship of love and fantasy floating in the sky
7,4,"I realize this is generally a controversial take, but I believe Up to be a fairly overrated Pixar film. But I mean, it’s still great. Very charming, has all of the Pixar magic, and can be devastatingly emotional, especially that first 10 minutes. But, I have always found it to be a bit slower after the opening montage, and not really as consistently entertaining as most of the other Pixar flicks at that point. But like I said, it’s still a very good film."
8,5,The best Pixar film
9,5,"Uma história muito bonita e personagens carismáticos que você acaba se apegando,uma história que realmente lhe deixa comovido e a maneira como ela se desenvolve com o passar do tempo,te deixa realmente vidrado naquilo,recomendo assistirem."
10,5,At first i thought i was going to hate it but it absolutely pulled me in and i guarantee itll do the same to you
11,4.5,Such a cute movie. I really enjoyed this. Good to see a different theme being shown via Pixa.
12,5,"Superbuena, con una trama interesante, un sentido del humor espectacular, la actitud del niño es fascinante (muy trabajada y divertida), el señor mayor tiene un desarrollo de personaje bastante bueno (de ser un viejo gruñón pasa a preocuparse por el niño como si fuera su abuelo), puedo decir mucho pero tampoco haré la reseña tan larga, simplemente es divertida, entretenida, apropiada, original, de las mejores obras de arte del cine que vi en mi niñez"
13,5,Ouch 😢😢😢😢😢😢😢😢
14,5,One of the best and funniest movies
15,5,This film explored the themes of life and death wonderfully.
16,4,Fun Cool adventure.
17,5,i love this movie... its emotional... its clever.... its a great adventure!
18,4.5,"Different pieces of a plot used together, making something great. I believe the goodness & emotion in the storyline. Throughout her life & marriage, Ellie dreamed of going to Paradise Falls but those dreams get snuffed due to her death. I got to also feel bad for Carl (the widower) whose loved never got to have her dream come true. If Carl still referred to Ellie, does that mean he can see ghosts? Carl was selfless & was committed to things like bring his house UP & away with him so he did not have to lose it to a retirement home being in construction. He was also committed to being selfless & helping others like the scout who is Russel who got lost & Carl made sure he was safe & with him along the way, his heart changed while being with Russel.*¹ CARL DOES IT FOR HIS WIFE Other characters like him were loveable, especially the optimistic dog who was Dug being clever as he could sniff the way like any dog does. There was also the stubborn dog, Alpha, with the high pitched voice making him funny & Russel was right about his voice. Charles Muntz is a very interesting character being connected to the quotes ""never meet your hero in person"" & ""you either die a hero or live long enough to become a villain"". This is because he inspired Fredrickson to go on an adventure to Paradise Falls yet he turned out to be the antagonist with an army of dogs which Dug was originally a part of.*⅔ Those elements I pointed out are that it's plot combined of storyline to these movies that are ¹""Ice Age"", ²""Turbo"" & ³""How to Train Your Dragon 2"" Many Pixar movies are heartfelt."
19,4.5,This movie will always be in my heart. I love sad films that balance the sadness and this does that perfectly.
20,5,Working at a school and watching this movie there's alot of similarities in the youth wanting to achieve and fit in. Loved the connection beaten the grumpy old man and the young eager kid.
21,4.5,"La séquence ""A Married Life"" en a sûrement fait pleuré plus d'un. Simplement l'histoire d'une promesse tenue qui fait monter les larmes aux yeux. Le film est rempli d'émotions, a son lot d'action et suit la renaissance de Carl qui semblait s'être éteinte après le départ d'Ellie. L'aventure vécue aux côtés de Russell et de Doug permet à Carl de réaliser qu'il y a encore de belles choses à vivre même si l'amour de sa vie n'est plus à ses côtés... la vie continue."
22,5,"I should have watched this film much sooner. It certainly lives ""up"" to its reputation as a fun adventure, despite its rather emotional beginning. It is one of the best animated portrayals of dealing with grief, especially with its extremely relatable protagonist, Carl."
23,5,A sad but yet adventurous journey that makes it one of Pixar’s best films.
24,5,"It’s so sad and full of adventure, one of Pixar’s best"
25,5,The first twenty minutes will have you sobbing. So emotional. Fun story after that. The dog is hilarious. I love the grumpy Carl
26,4,Veramente bello ma film come inside out 2 e gli incredibili sono molto meglio
27,4.5,Great classic movie to watch
28,5,The first 10 minutes alone are enough to make this movie a masterpiece
29,5,"The BEST story, you’re not human if you don’t cry in the first 10 minutes."
30,5,Up is a very emotional film that disguises itself as a fun kid movie. Most Pixar movies have adult themes in it but I believe Up has the most sincere ones.
31,5,"This is a classic, loved it"
32,4.5,A heartfelt adventure that proves animation can capture the full range of human emotion - while still being a ton of fun.
33,5,"That was the movie to ever make me cry in the first 10 minuets. Absolute spectacle, heartfelt and emotional story lines. Beautiful graphics and quirky perfection. I love this movie."
34,5,"This movie is peak cinema, amazing character devolopment and good intresting characters. This movie has what Pixar does best. ENDINGS. The ending is perfect and brings a tear to my time every time ive watched this movie, and its more than once. My favourite movie of all time without a doubt."
35,5,"The definitive Pixar movie. Pete Docter did excellent work here directing this masterpiece. Impeccable writing and beautifully executed. Amazing and awe inspiring story, wonderous adventure and benchmark storytelling. Cinematography is out of this world. Stellar cast all shines in character. Heartwarming and moving. Exciting and very captivating. Just about the perfect movie"
36,5,"Is a very emotive film, so Much than You Make cry but too it Make belive in the old promess. It's a beautiful movie"
37,5,"The first ten minutes of this movie by itself is worth the 5-star rating. Amazing movie, beautiful animation, wonderful message."
38,4.5,This is such a good movie it’s emotional in some parts but it’s a very fun watch
39,2.5,"The visuals in the animated movie Up (2009) still hold up remarkably well — the animation quality is excellent.👌 However, overall, I find the movie just average."""
40,4,Probably the most underrated Pixar movie
41,3.5,"Although this movie is fantastic. But, I certainly hated the scene where Kevin gets captured by muntz, because how upset it me. All it matters is I like it now."
42,5,Animation in the hearts of many people
43,5,"Top 10 reasons why this is a great kids movie that dosent suck 1: the first 15 minutes is enough to make a grown man cry. 2: have a unique character design so everyone except Russel is blocky 3: this movie has the best villain of any kids movie 4: the talking dogs are the comic relief characters, and they work out just fine 5: Doug is amazing (point) 6: the movie takes place in the 1950’s then in 2009. I love it 7: the comedy is actually amazing?!!?!?? 8: it shows great character growth, at the beginning Carl won’t let anything happen to his house, but at the end he says “it’s just a house,I can get another” 9: voice acting is peak 10: latso from Toy Story 3 is in this movie"
44,5,"Before I saw this movie, I thought it was going to be boring and not that good! But, it beat all my expectations! This is a great animated movie with laughs, scares and tears! I cried at the beginning of the movie cause of his wife! DOUG! ""SQUIRREL!!!"" is the best part of the movie! The whole movie is great. The voice actors were terrific, and the story was great. I wish Pixar would do a sequel, but after its ending it's hard to know where to go from there. A must watch!!!!"
45,5,Excelentemente recomendable.
46,5,"THIS IS THE BEST MOVIE I'VE EVER SEEN IN MY LIFE! The soundtrack of this movie is simply incredible, the animation of this movie (for a 2009 movie) is simply incredible, the way this movie touches the viewer's feelings is simply incredible, THIS MOVIE IS SIMPLY INCREDIBLE! I recommend it to you regardless of age, taste, genre, way of pronouncing ""GIF"", etc... I miss that golden age of Disney/Pixar."
47,5,What a lovely and a sad story...
48,5,"Nel 2025, anche con Inside out 2, mi manca questo tipo impeccabile di film Pixar, mi manca Lasseter. Comunque questo film in particolare è tanto profondo quanto strepitoso."
49,5,"Another Pixar hit! This movie has depressing start, but its still amazing! This movie is super emotional, and has a great story! Might be one of my top 5 favorite pixar movies!"
50,5,Funny and successful movie in 1 hour and 36 minutes.
