id,rating,review_text
1,3.5,Good movie even though the end was easy to predict.
2,4.5,"Fantastic movie. No words for it it's just such a classic, ans honestely, one of the most horrifying films of all. I really love the investigation, noir feeling it conveys. Though I feel like it focuses a bit too much on the story and less on making it scary, I mean, it IS damn scary but it didn't use all its pontential"
3,5,"Sins so vivid, they'll scar you forever!"
4,4.5,"Great to see this film re-released at IMAX. It is a serious classic, and the defining moment for Brad Pitt. His first ‘real’ acting role. Certainly not for the faint-hearted. Freeman is also superb and the fiendish performance by Kevin Spacey is surely right up there with Hopkins in Silence of the Lambs."
5,5,"Great acting, great concept, great ending. One of Bard Pitt’s best films."
6,3.5,My Rotten Tomatoes score: 🍅
7,5,A True Masterpiece with a edgy twist a absolute must watch! Brad gives an amazing performance aside Morgan Freeman. A true classic.
8,5,https://youtu.be/Rt0spqQtMKg?si=aKR_E1_m-kQQ64nz
9,5,"A razor sharp, torturous experience, keeping you guessing to the very end. All involved deliver their best. What feels like Fincher's true debut (after all the tampering of Aliens 3) immediately solidifies him as a visionary and auteur in the cruelty of the human psyche. As for the movie, it's one of the most brilliantly twisted crime stories ever made, with a mammoth twist that will leave you shaken. Psychological thrillers don't come any better than this."
10,5,"Se7en, one of my favorite movies of all time. I love the story, the characters are all fantastic. I love the relationship between Morgan Freeman and Brad Pitt. This movie is great but disturbing. The ending was very iconic which was Kevin Spacey as John Doe kills Gwyneth Paltrow(which is by the way Brad Pitt’s character’s wife) and finds a box of her head. The plot twist, which was crazy. But, overall, I give Se7en a 10/10 or a 5/5 stars."
