id,rating,review_text
1,4,"Amazing movie, acting, and story in this historical moment. You know have to love anything MLK! Only 4 starts because it’s slow at times but other than that super cool!"
2,3.5,"NYT 1000 films. A moving tribute to Selma and the Civil Rights movement. MLK’s words are so powerful and true, I wish we could use his wisdom and follow his example better. It was good to learn about the history of what happened at Selma, but the pacing and some of the narratives confused and it could have been better. Regardless, this is a decent film. Saw on paramount."
3,5,Very powerful and moving. I learned some things I didn’t know.
4,5,Powerful insightful film!
5,5,"2 hours and 8 minutes based on a true story!!!!!!!!!!!!!! Rated PG-13 for Brief Strong Language, A Suggestive Moment, Disturbing Thematic Material and Violence!!!!!!!!! Featuring Oprah Winfrey!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! LOL, 2 f-words!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
6,5,Mr. Meeks can't help but show us the goated ones fr fr
7,5,Martin Luther Jr message is love.
8,5,"All Time Classic. You can't be human and not feel something for King & the inexcusable brutality shown throught the runtime. It's brutal and difficult to watch. It does a great job making you feel like your really in 1965 watching this unfold. It's not done like found footage, but it also isn't a dry doucmentary style either. It does help going into this knowing something first about the Civil Rights movement as well. This doesn't really explain the background that lead up to this that well. But it does a great job just making you get so horrified at the brutality, angry and fustrated at the buracratic wall in their way, and being inspired by MLK. This doen't put him on a pedestal and make him invincible which I really appreciated. It showed a man who understood the cause was bigger than him and you understand why he was able to draw so many people and change the course of history. David Oyelowo steals the show as King. Everyone else is really good but doesn't get the same level of development or focus and rightfully so. Music is really good too but it isn't memorable or catchy on it's own though. Everyhting else is excellent though with really good direction. This does a first rate job weaving the cause with MLK and never feeling like one is hammed in over the other. It perfectly balances the two and shows how they were one. Even if you don't know anything about the Civil Rights Era, this is still worth a watch for anyone."
9,5,This film was about Martin Luther King Jr’s marches for the civil rights movement. Oprah Winfrey and Tim Roth did a great job in this movie. I’ve been to most of the states they went to in the film. It was nice to hear the preaching too.
10,5,Captivating and chilling piece of history told in brief.
11,5,Its just very good historical i dont know how to say i just loved it so much
12,5,Its feels so good for me!!!
13,5,The plot was instructive
14,5,This idea of ​​the film shooting technique director made the film more attractive to people.
15,2.5,"Too much of this movie was a bit slow and on the boring side. The film looks nice and was shot/directed with quality, however I found myself wishing that it would drag less and get to the more significant scenes when too much talking was taking place. If you're into history and this time-period like myself, then you will likely enjoy it though and the ending felt very significant with how it showed old footage intermingled with the movie. While this other movie is a bit more on the fictional side, I prefer the Disney production Selma, Lord Selma from 1999. It holds your attention much better and is even more emotionally impactful throughout the movie, and is something that even children can follow and watch. This film is fine and important for its subject matter but I still wish it had just a little more heart."
16,2,"making a movie very slow and with drawn out shots, doesn't make for better drama or make the film more serious. Good to learn about the events tho"
17,5,Outstanding acting. Gripping storyline and just a great movie. Really makes you think about the world before and the world now.
18,3.5,Oyelowo is great as King and I like that the movie really tries to get inside his head.
19,3.5,"A solid biopic about a story that is imperative to know and understand. The strength of this movie is two fold - the fantastic leading role of MLK Jr. played by David Oyelowo and the raw emotional resonance of what is at stake. While this is a good movie, it leaves a lot to be desired. For as charged and crucial as the subject matter here is, the film comes off a bit muted. It makes very milquetoast choices regularly throughout - everything from the writing, cinematography, and score don't properly extenuate the the weight of the story being told. You don't entirely FEEL the power of the moment that people are being murdered in the street when so much of the film is preoccupied with the political gesturing of the involved government leaders. That isn't to say that isn't an integral part of the story, it just robs the emotion from a lot of the movie. MLK's speeches are wonderfully recreated and are among the highlights of this good but not great historical biopic."
20,4.5,A fantastic movie on one of the most important events in the civil rights movement of the 1960's. Oyelowo leads a fantastic cast in this moving flick from DuVernay. One of 2014's best movies.
