id,rating,review_text
1,5,Pop culture cult classic & every aspect of this film is🧑‍🍳
2,5,Everyone needs to watch this. Jules is the best.
3,5,Great throwback movie!
4,4.5,Would for sure watch again
5,5,One of the greatest movies ever made! Dialogue is on another level plus it not being chronologically in order was a risk but it worked out well.
6,1.5,"This overhyped peace of carbage was so boring and bad that i asked myself what the fook is the story? I strugle too finish it. Like Django and kill bill 2 and it was too long and weird. Tarentino is not so great as they say, most of his movies suck but not so bad as this one. Dont watch it It's a waste of time!"
7,5,"If you want my real review of Pulp Fiction, ketchup with me. I’ve got a lot to say about this masterpiece :)"
8,4.5,"Quentin Tarentino did it again with this work of art that is known as Pulp Fiction. It brought so many genres together, pulled so many emotions into a cluster of extravagantly well preserved content that people today get to look back on and enjoy for the first time. John Travolta and Samuel L. Jacksons chemistry gave me and the audience the best of both worlds, their dynamic partnership and comedic personality made me enjoy this film even more. Uma Thurman and Bruce Willis gave breathtaking performances that had me swept off my feet, the open ending to this film felt like the right way to cut it off, especially after all that build-up. I get the backlash and hate this movie receives for such a strange way to end a film, but I found it extraordinary and it certainly makes the tone and plot feel more unforgettable. The connected sequence of events branching from the opening scene of the film to the end where Samuel L. Jackson’s character confronts the thieves with words of wisdom, was such a creative thing to do. I look forward to seeing more of Tarantino’s work, and will certainly remember this movie when time comes to pass."
9,5,One of the best movies of all time!
10,5,Best. Movie. Ever. No questions.
11,3.5,"Today I watched Pulp Fiction for the very first time. I really liked some elements and parts of the movie, especially the first half, it was very entertaining and the script was so good. Unfortunately it took a turn that I simply could not have predicted. While watching I realized that it really feels like 1994… If this movie would’ve been premiered today I’m very sure it would flop. I could’ve done without it, not gonna lie, I expected more. It wasn’t bad but… has it’s highs and lows. That scene in the basement kinda kicked me off the track tbh, I don’t know what was that suppose to add to the movie… Not my fav from Quentin Tarantino."
12,4.5,The movie is great but there is some conversation are not that good
13,2.5,Needs more Fabienne
14,5,…this movie is truly cinematic art.
15,5,I absolutely love this movie a classic. This is a definitely a must watch
16,5,"A classic, a must see. Tarantino was a mastermind, when created this and the cast was brilliant."
17,0.5,Quentin Tarantino's acting is terrible! There is no real storyline. It is a bunch of quirky incidents put together that makes it more of a comedy than a story. Fun to watch but there is no substance.
