id,rating,review_text
1,4,this movie start very strong the movie is compelling and very good by steven speilberg
2,5,"Magnificent experience in IMAX with a full theater. I’ve probably watched this movie 30+ times in my life, but there were a couple things seeing this in a full theater made me appreciate even more. 1. This movie is really funny, especially the second act. Many little details make it so easy to smile or laugh. 2. Crispin Glover is probably the most underrated part of this movie. His original attempts to woo Lorraine are so fucking cringe it made me want to look away. It’s unfortunate how damaged the relationship is between him and the franchise. Great time watching this masterpiece on the biggest of screens. I really can’t overstate how enjoyable it was watching this with a full theater. “If my calculations are correct, when this baby hits 88, you’re going to see some serious shit”"
3,5,'They don't make 'em like this anymore' doesn't even begin to cover it. It's still pure movie magic.
4,5,"Arguably the best time travel movie that's so perfectly crafted and entertaining that it feels like lightning in a bottle Michael J Fox and Christopher Lloyd are both so lovable as the iconic duo Marty McFly and Doc Brown, with great chemistry and performances. The movie has a great premise that asks how would you interact with your parents when they were teenagers? Bully Biff Tannen is played hilariously by Thomas F Wilson. The movie has consistently high stakes as George tries to find a way to make sure their parents still get back together and then return to the Future. The movie is incredibly quotable. Alan Silvestri's score is fantastic and super iconic. Robert Zemeckis pays so much attention to detail with his direction and screenwriting. Everything is set up and paid off perfectly with no scene or even screenshot wasted. I have slightly mixed feelings about the ending. It's inspiring, but also slightly superficial. It's a nearly perfect movie and holds up incredibly well."
5,5,Classic 80s adventure movie love this movie
6,4.5,"good, good, good, good"
7,5,My favorite feature film back on the big screen and better than ever!
8,5,Classic 🔥. Hope this never gets a remake or reboot. Lock it up and throw away the key. Keep away from hollywood at all costs.
9,5,"Without doubt one of the best Movies I have ever seen, you must watch this movie at least once before you die, Micheal J Fox and Christopher Lloyd are brilliant in this movie and an amazing duo"
10,4.5,One of my favorite films. And it has Biff and his goons.
11,5,Fantastic writing. Must-watch classic
12,5,"This is tied with Ghostbusters for the best original 80s movie. The acting is amazing especially from Christopher Lloyd, Lea Thompson, Michael J. Fox, and Danny Glover. The story is sooooo good and interesting. I love the solution to fix Marty getting set back in time. I love how this was the first movie ever to fully address time travel and the problems it could cause for the future."
13,4.5,"slick premise and a few standout action moments, but it never fully taps into the sharp satire that made the concept work in the first place. It’s watchable and occasionally fun, just ultimately forgettable and a little too safe."
14,5,"Back To The Future, a classic. One of the best movies of the 80s. I love Michael J. Fox as Marty McFly and Christopher Lloyd as Doc Brown, especially their relationship with each other. Robert Zemeckis did a really great job directing this film and the man made masterpieces like Forrest Gump, and Who Framed Roger Rabbit. The story, the visuals, the cinematography is awesome. So entertaining and watchable. But, overall, I give Back To The Future a 10/10 or a 5/5 stars."
