id,rating,review_text
1,4,"Groundbreaking work for the time, I can see just how this movie stirred up such an audience. Round of applauds for the great imagination and a true start up to the horror we have today."
2,5,"▣ phone: (country code: 82) 010-6482-1421 ▣ Address: 201-ho, Samwoo-villa, Korea ( Zipcode: 17037 ) Torture, blackmail, threats, intimidation, conciliation, deception, insults, personal attacks and manipulations cannot be evidence, and all forms of violence should be defined as crimes. And reflecting on, improving, talking about, and revealing the abuse of oppressive power and social injustice for a better society is one of the justice we should seek. Thank you for calling, writing, and visiting my humble home. Thank you for your cooperation. @}>--->>* < https://cafe.daum.net/J15cTell/pUHF/3 > ▣ State Violence ⊃ ♂ Pick's disease ∩ ♀ folie a deux https://band.us/band/66931899/post/25/comment/2 https://band.us/band/88368454/post/17/comment/1 https://band.us/band/88368454/post/25/comment/1 ▣ State Violence ⊃ The Bystander Effect https://band.us/band/88368454/post/12 ▣ http://bit.ly/J15cWelfare @}>--->>*"
3,4.5,“Physco “ 1960 This film directed by Alfred Hitchcock was one of the best of his collection. I got to watch this film in the 1960s when it was still relatively new and if you’re an offer Hitchcock fan I highly recommend this film to you. This film stars Janet Lee Vera miles and Anthony Perkins who portrays Norman Bates. Without giving too much away I’m going to leave it at that. This film was suitable for all ages.
4,3,"This is a great but flawed movie. The driving looks really fake. The voice over inner monologue is not necessary and ruins the mood, we get what they’re thinking without spelling it out to us. There are plot holes like changing cars in front of the cop who would see the new car to follow her. Also she acts so guilty, surely she’d be able to hide her guilt better. The music is good but it’s so overused it becomes repetitive in the first act. Some of the pacing is slow like the endless cleaning up. The finale in the basement is pretty goofy and all the exposition at the end is superfluous. But there is a lot to like, phenomenal direction, excellent writing, very good acting, engaging characters etc. The conversations are so engaging and that is where this film is really excellent. For every moment of brilliance there are elements I don't like. It’s an excellent story but when you know the ending it loses the impact and repeat watching is less engaging."
5,4.5,Such a classic movie. Definitely worth watching.
6,3,"Not my favorite Hitchcock film. The first act with Janet Leigh is engaging. But after she is murdered and disposed of, the movie kind of drags. It really doesn't get better until the couple arrives at the motel in the end. Still, it's a good movie overall."
7,5,truly revolutionary. just incredible. greatest horror film ever.
8,3.5,"Yeah yeah, everyone knows this movie. Critically acclaimed this, critically acclaimed that. Many say it's one of the scariest movies of all time. Yeah, well, this is the 21st century, and things like this just aren't anymore. Was I scared? Hell no. BTW, I don't like black and white movies. Was I a little too harsh in this rating? Um, I don't know. It's whatever."
9,5,"Existem pouquíssimos filmes que eu posso, sem hesitar, chamar de perfeitos. Esse é um deles. A direção, a fotografia, a trilha sonora, as atuações, o roteiro... tudo nesse filme foi perfeitamente planejado e arquitetado para os oferecer umas das mais icônicas e memoráveis experiências cinematográficas de terror. Dirigido pelo Mestre do Suspense, ""Psicose"" moldou o terror moderno e serviu de inspiração e referência para o gênero por décadas. Em todos os aspectos, um título incontornável para fãs de terror, cinéfilos em busca de conhecer os clássicos ou, simplesmente, apreciadores de entretenimento da mais altíssima qualidade."
10,5,"A stellar horror even today. The music is fantastic. Anthony Perkins plays a great psycho and the investigator Arbogast (Martin Balsam) had a lot to do adding the suspense, suspense which is the best thing this movie accomplishes."
11,4.5,"Psycho is the 'mother' of all horror movies! This classic thriller is known best for its a killer plot twist and a storyline that's to die for, with Anthony Perkins' memorable Norman Bates performance and of course Janet Leigh's shower scene that's left audiences screaming for more. Grading: A"
12,5,"An iconic film in all the senses of the word iconic. Norman Bates freaks me out, this has been replicated so many times throughout the last 60+ years and for good reason. Alfred Hitchcock classic. 🙌🏽👍🏽"
13,5,"Alfred Hitchcock’s suspense masterpiece and my second favorite from his filmography, right after “Vertigo” (1958)"
14,3,The lights went on (all the way) when the movie was still going on! There were still several minutes left.
15,5,better on the big screen! ❤️
16,5,I loved seeing it on the big screen as Hitch wanted it seen. It made a difference!
17,5,"Seeing this masterpiece on the big screen was magical for me. The black and white is beautiful, the score is all time. 10/10"
18,5,"Hitchcock scariest film is a blast on the big screen. The picture is crisp, the sound design is superb, Hermann’s score is screechy and relentless, and the actors are in perfect sync with Hitch’s rhythms. He’s in complete control of the dark material."
19,5,"For whatever reason why this was in the theaters for one day only, Im happy it was. Such a classic."
20,5,"Alfred Hitchcock's masterpiece! The black and white makes the movie atmospheric, the story is impressive, the shower scene is still horrifying to look at and Anthony Perkins is great in the role as Norman Bates."
21,5,"This was probably one of the very first Alfred Hitchcock creations that I had watched, and it opened up an entire new world of creepy films. Though, I do not agree with Hitchcock’s behaviours toward actresses during the filming of his movies by far, he did create some chilling films. This, being one of them. I remember the first time I had ever watched this movie, as a teenager on a late August night, with a big bag of popcorn. I was not disappointed. The movie lived up to its name, and surpassed it. I was spooked and freaked out. As an introduction to both the world of classic films and classic horror, you can not go wrong with starting with Alfred Hitchcock’s Psycho."
22,5,"Incredible performances by Perkins and Leigh, great story, well-paced, beautiful cinematography. The film still holds up so well after all these years. Suspenseful and intriguing. One of the greatest movies of all time and Anthony Perkins performance as Norman Bates is absolutely brilliant."
23,5,"Hitch created one of those, ""Before & After"" works of art; there were horror movies before Psycho.... it stands as a lone achievement, it's that good, one that will be talked about forever, particularly among filmmakers, and especially those who want to make horror. An absolute masterpiece. And to think, he shot it with his TV crew!"
24,3.5,"This movie was surprisingly decent. We did not expect a movie from this time period to actually be good. It makes us want to watch more movies from the 1960s. For the time, it was pretty good. We feel like it set the tone for these types of films going forward. Sound effects and music were great aspects of this movie!"
25,5,This will always be a Classic Slasher Horror Thriller film. 🔥🔥
26,5,....before Freddy....before Jason....before Michael....before Leatherface....there was NORMAN.
27,4,"Alfred Hitchcock’s Psycho (1960) is a deliciously unsettling thriller that’s as fresh today as it was at its premiere. Anthony Perkins’ Norman Bates is a complex, creepy delight…his nervous smile hides a rotten core. The shower scene? A sharp, pulpy shock that still leaves audiences splattered with awe. Bernard Herrmann’s screeching score is the perfect seasoning, amplifying every tense moment. Hitchcock masterfully squeezes every drop of suspense from this tale of secrets and madness. Psycho is a perfectly ripe classic…bite into it, but brace for the aftertaste."
28,5,My favorite thriller! This movie is very artistic and it aged well.
29,5,"There really was nothing I could point out that was bad about this film. This was revolutionary to the horror drama. It really was not an out of date film either. Like, when I compared the new Superman film to the old one, you can see how dated it was. But for me, watching it for the first time, I was still tense and creepy. Well done by Alfred Hitchcock!"
30,4,It has slow pacing but Psycho is a solid horror flick.
31,2,"This classic didn't age well. By today's standard, it is somewhat boring and unengaging, but I can see some of the techniques were probably groundbreaking at the time of release. The end scene with the detective explaining the whole plot is patronizing."
32,5,Editing for this movies is masterfull and so perfect. He fooled you.
33,5,When watching psycho you will quickly realize why it had such an impact on horror and movies in general.
34,4.5,So good. The acting is amazing. Love the ending.
35,5,Horror success in 1 hour and 49 minutes.
36,5,Psycho blew minds when it came out and to this day it still does as a crucial blueprint for the modern horror film.
37,5,"Alfred Hitchcock’s Psycho is an undisputed masterpiece of cinema and a timeless horror classic, with its careful cinematography, edge-of-your-seat tension, haunting score, and flawless performances. Anthony Perkins gives arguably one of the greatest and most unforgettable acting performances in cinema history."
38,5,A masterclass in suspense and mystery.
39,3,"I understand that no one had ever seen a movie like this at the time which I understand is why people would give it 5 starts. I’d also give it 5 stars for how it shaped horror cinema. However, for what it is now, unfairly I’ll give it 3 stars."
40,5,"As someone that doesn't like black and white movies, Hitchcock was able to capture my attention the entire movie. This movie has twists that I wasn't expecting and allowed you to get a sense of how Psycho Norman Bates truly was."
41,5,Psycho to this day is still a cinematic masterpiece. Anthony Perkins was destined to be Norman Bates and still he creeps me out by how well he did for a character like Bates. I mean we can't forget about the shower scene. Still one of the most famous scenes in cinema history. Also the music is so nerve wracking since you can just tell that something is going to happen. Still one of the best horrors of all time in my opinion and favorite movies of all time!
42,5,You may get bored but follow hichcocks advice watch the whole thing. One of the best horror movies a absolute must see if you like movies.
43,5,Um dos grande classicos de todos os tempos . Esse classico está no top 3 Melhores e maiores filmes de terror já feitos com táticas geniais do hitchcock nesse filme com efeitos práticos e movimentos com a camera que funcionão bem até hoje
44,5,There isn't much that hasn't already been said about this film. It is the most important horror film in the history of cinema.
45,4.5,"The Most Classical movie to ever watch! This movie has such awesome camera quality and qualities by using it to create the camera like we the audience are watching through widows, showers, and fealing what the characters are doing, feeling, seeibg their facial expressions on the situations they're in, and i do love the minimum of light they use to create some time of tension when we feel uncomfortable or anxious about something about to happen. I do like the long fallowing shots when the characters are just walking around or going to different locations the camera does that but i also love how the camera would point to a item that we need to focus on or how the camera faces in front of the characters faces to see what they're feeling or thinking!! An Amazing movie to watch."
46,5,"Not much blood, yet still an exciting and terryfing movie!"
47,5,Best midway twist of all time with an unforgettable ending
