id,rating,review_text
1,5,Forever a classic. Visual/auditory effects for the time are impressive. Set design is extraordinary/ history of the film is a great watch too.
2,4,"This is a high point in both horror and science fiction, with stellar effects and wonderful acting."
3,4.5,"Near perfect sci-fi horror, led by the incredible Sugourney Weaver."
4,4,"Dan O'Bannon & Ronald Shusett. The Alien guys. I wonder what a career would be like when you specialize for that long. Ridley Scott got down on some aliens too, but did so much else. I guess you gotta be obsessed to be as detail oriented & patient as they were with this film. The suspense was enabled by the pace. I liked the crew. A little dysfunctional to actually be together in deep space…"
5,4,Pretty good for its time. Special effects hold up well.
6,3,"Alien felt really slow at the beginning, and it was pretty hard to understand and it was pretty much boring."
7,5,"In 2026, I corrected one of my biggest cinematic oversights: I watched the 1979 horror classic, Alien, directed by Ridley Scott, and finally understood why this film is so acclaimed. First, I'd like to highlight the effects, which remain impressive even today. I can only imagine the astonishment the audience must have felt seeing them on a movie screen in 1979! Everything in the film is in its place: the direction, the soundtrack, the cast, the way Ridley creates tension as he moves the camera through the corridors of the Nostromo spaceship... And what about the scene where Kane descends into the depths of the Engineer's abandoned ship? The way Ridley films and shows that unknown and terrifying vastness is impactful! I truly feared for all those characters! Without a doubt, one of the best films I've ever seen!"
8,5,Really fun thrill ride of a sci fi. A classic.
9,5,"Alien (1979) is easily my favorite horror and sci-fi thriller of all time. As a millennial, I skipped over this classic growing up and only recently watched it as an adult, and I’m glad I finally did. From start to finish, the film is a perfect 10/10. The cinematography is some of the best ever put on screen, creating a dark, claustrophobic atmosphere that never lets up. The story remains incredibly suspenseful the entire time, keeping me on the edge of my seat in nearly every scene. The slow burn and constant tension are what make the horror so effective. After watching this masterpiece, I’m extremely excited to finally dive into the highly anticipated sequel, Aliens."
10,4,nothing really happens for the first hour but after that it becomes amazing!
11,4.5,Really damn good science fiction/horror movie based on Aliens killing crew in this spaceship. Fantastic movie on Aliens!
12,3.5,"Can't write a long review cuz there is so many alien movies, but, I'm impressed it doesn't look like stupid kindergarten drama club costumes! And the best part is the cat lives it's normal feline life! With experience with my cats, Jones shall experience no drama, in my pets case... they may be too dumb to know what even the F&#K happened!"
13,5,The first and still the best.
14,2,"I guess for it's time, it was a decent movie. But watching it nowadays, really made me notice how boring this movie really is. No charming characters, no nothing."
