id,tomato_score,review_text
1,positive,Writer-director Curtis Hanson's adaptation of the James Ellroy novel wasn't merely one of the two or three greatest movies of the 1990s; it stands as a masterpiece for the ages.
2,positive,"...with great skill telling several interwoven narratives that expose corruption, venality, and murder with compelling twists and turns that will leave the audience riveted until its closing frame."
3,positive,"L.A. Confidential‘s representation of a long-gone era in Los Angeles is exemplary, and the 1950s are enlivened on screen in an accurate and opulent manner."
4,positive,"The flawless ensemble..., the masterfully written story, the vibrant yet gritty vision of 1950s LA - most everything clicks in this fittingly cynical and undeniably seductive period crime thriller that still maintains its style and sizzle."
5,positive,The best and richest crime-cop drama in decades... This is an instant classic.
6,positive,"One of the best cop films, L.A. films, and 1950s-set films. It’s also the best movie most of its cast and crew have ever been associated with. (25th anniversary)"
7,positive,"Darker than piping hot coffee and more hard-boiled than a picnic egg, here's a colourfully brutal, thriller which might have been hewn from Hollywoods golden heyday."
8,positive,A masterfully smart and soulful film that bows low before genre even as it betrays it.
9,positive,"Danny DeVito plays vile Sid for more laughs than such a sleazy type deserves, while Kim Basinger portrays a woman disappointed by life but still hopeful for salvation."
10,positive,"The ensemble cast is flawless, anchored by two intense young Aussies, Russell Crowe and Guy Pearce."
11,positive,"Adapted from a novel said to be unadaptable and set in a genre that has seemed increasingly played out, it brings clarity and life to its art and to life. That's a pretty good definition of a masterpiece, isn't it?"
12,positive,"One of the toughest, freshest movies of the year."
13,positive,"All the cops are corrupt in different ways. But as the murk and muck of the story deepens and thickens, three of them rouse themselves out of their moral torpor and rediscover their vocation, if not exactly their honor."
14,positive,"One of the things the film conveys, in addition to institutionalized corruption, is the energy and excitement of a city that knows it's on the move. L.A. Confidential is juicy dynamite."
15,positive,"Director Curtis Hanson, who adapted the novel with Brian Helgeland, has created a film that delivers in every way."
16,positive,"Directed with vibrant panache by Hanson, L.A. Confidential is a terrific thriller, lean, taut and deeply involving, and rich in moral complexity."
17,positive,"With the relish of brazen headlines splashed across the top of a Police Gazette-type scandal sheet, L.A. Confidential peers seductively into the dark heart of the city and conjures up a grand piece of hard-boiled entertainment."
18,positive,I loved this movie and respected its just-right blend of art and entertainment. Its lack of ironic self-consciousness and its insistence that its heroes be imperfect men of imperfect justice make this an exquisite noir experience.
19,positive,Dante Spinotti's widescreen camerawork and Jeannine Oppewall`s production design brilliantly recreate the somewhat tawdry world of a glamorous city which is starting to lose its glamour.
20,positive,"Hollywood has always been fascinated with the seamier side of Los Angeles. The lure of movie-star glamour has always drawn the strivers, schemers, seducers and swindlers. All are in abundance in LA Confidential."
21,positive,What makes it so compelling is the scope and richness of its design. One leaves it with the sense of satisfaction one feels after snapping into place the last piece of a brain-teasing jigsaw puzzle.
22,positive,Most remarkable of all is the way the film's top notch cast is in sync with the noir style without drawing attention to themselves. Australian actors Crowe and Pearce are especially good.
23,positive,"While the characters ricochet through a maze of intrigue, a whip-smart script keeps the plot clear, the action sexy and the humor shrewd."
24,positive,"While perhaps too much hype has preceded the film's release, the buzz about the quality of the performances by local lads Crowe and Pearce is justified, with Pearce the film's standout."
25,positive,Hanson has done a remarkably faithful job of translating Ellroy's vision of '50s L.A. to the big screen.
26,positive,"Carved from the best of James Ellroy's quartet of dense crime novels examining the history of post-war southern California through the prism of law enforcement, LA. Confidential is one of the great movies about the city."
27,positive,"A sterling cast, a meaty script, high production values and a confident hand at the tiller. It all adds up to a piece of rock-solid entertainment with a body and a brain to match. Who could ask for anything more?"
28,positive,"Aloof yet innocent, raunchy but somehow tender, this stylized Los Angeles of the early '50s seems covered with a dewy optimistic sheen. But underneath is mildew."
29,positive,"Set in Los Angeles in the 1950s, LA. Confidential is a sprawling story rich with memorable characters and surprising revelations."
30,positive,"Paradisal myths crash into corrupt reality in L.A. Confidential, a densely structured, toughly textured tale of cops caught up in crimes, cover-ups and self-destructive passions."
31,positive,"It's old hat to bemoan the decline of screenwriting, yet when you see a movie whose plotlines all dovetail perfectly, you realize how much you've missed well-crafted Hollywood storytelling."
32,positive,"[It's] assembled with an attention to detail, both in plot and characterisation, that you might have feared was all but extinct in mainstream American cinema. But its most intriguing moments are the loose ends that don't get tied up."
33,positive,"Though it has been compared to Chinatown, [L.A. Confidential] lacks the finesse of Roman Polanski's classic... Yet Polanski's cinematic artistry would perhaps be out of place in Ellroy's paranoic, yet deeply informed pulp fiction."
34,positive,"L.A. Confidential glistens like a new car, but has the darkened soul of the best film noir in which good men are tempted by bad ideas. This is one of the year's best films, the thinking person's detective story."
35,positive,Almost absurdly entertaining.
36,positive,"Trimmed as it is, the plot still expresses [Ellroy's] vision of Los Angeles, and of America, as a world that cons itself with illusions of morality and righteousness, while its leaders traffick behind the scenes in death and depravity."
37,positive,Hanson's unlikely distillation of James Ellroy's vigorously plotted novel L..A. Confidential is a slashingly-paced 140-minute thriller.
38,positive,"It is one of the year's best films and a notable tribute to the murky, dark film noirs of past movies."
39,positive,"Director Curtis Hanson has done good work before (The River Wild and the underappreciated The Bedroom Window), but now he wins new recognition as a major stylist."
40,positive,"With dazzling ease and skill... moving the many and convoluted threads of the complex framework concocted by James Ellroy, [director Curtis] Hanson puts a dark film of formidable expressive power together. [Full review in Spanish]"
41,positive,LA Confidential has the feel of an instant classic and the heft of a bookmark movie - the kind of film others will be compared to in the years to come.
42,positive,"The ending is fudged, compromises are made. But, while it lasts, it's a heady ride in fast company through territory where justice and the law are barely on nodding acquaintance."
43,positive,"James Ellroy is to many people the densest, toughest, and smartest crime writer of our time, and what may be his densest, toughest, and smartest novel is now a movie bearing the same distinction."
44,positive,"Against great odds, the director's ambition has been matched by his achievement."
45,positive,A movie that values screenplay and characterization as much as its impressive visual style.
46,positive,"For all the powerhouse acting, this is Hanson's show."
47,positive,"If it weren't such a great film, ""L.A. Confidential"" would make a wonderful television series."
48,positive,"""L.A. Confidential"" is violent, sharp and sinister. And it is brilliant."
49,positive,"You need to pay close attention to ""L.A. Confidential"" from start to finish, but it's a rare pleasure these days to be challenged by a Hollywood picture. And to be surprised."
50,positive,"Hanson wants to give us a richer sense of character than the standard noirs, and, by the end, his cops have earned their chops."
