id,tomato_score,review_text
1,positive,Paul Giamatti plays Professor Paul Hunham with an external assertiveness and delicate humbleness that makes him easy to root for.
2,positive,The Holdovers will be one of those films that becomes part of every Christmas. [Full Review in Spanish]
3,positive,"This is easily the best role Giamatti has had since Sideways and for fans of that film or Payne’s work in general, Holdovers will be on the top of their (and many others) 2023 “best of” lists."
4,positive,"It is ultimately a movie where nothing feels out of place, as it all contributes to creating a story that many people will be able to relate to and sympathise with."
5,positive,"“The Holdovers” works best when Payne and writer David Hemingson wrap that sentiment up with hurt, anger and wit, leaning into the idea that despite the walls between these troubled characters, they’re not so different after all."
6,positive,Payne and his team recreate the early 1970s in such meticulous fashion that you could be forgiven for thinking the film was actually made 50 years ago.
7,positive,"I didn't know anything about this film but was completely floored by it. I was happily surprised by this story; the performances, script, and message. We don't get movies like this anymore so I'm very appreciative of this."
8,positive,"One of my favorite films in recent memory. Between the memorable script, performances, and overall look of the film--I loved every bittersweet moment of this film."
9,positive,"Featuring a winning trio of actors all giving scintillating performances, The Holdovers marks a stunning return to form for Alexander Payne."
10,positive,"In a time when things often seem so hopeless, when the same forces of inequality and military injustices plague our own world, perhaps it’s this film’s realistic salve that makes it resonate so strongly."
11,positive,"Despite the anxiety and even sadness its story exudes, it’s a movie so in love with its characters, and so steadfast in its humanist convictions, that it reaches into your soul and melts even the most frozen of hearts."
12,positive,"The Sideways actor-director duo combine once again for a terrific, bittersweet rumination on life, love and grief."
13,positive,Giamatti and Payne are a movie match made in heaven
14,positive,Payne crafts a movie about the human condition and the loveliness and messiness that goes with it.
15,positive,"Unfortunately, The Holdovers really lives up to its name. ... Worth seeing for its playful homage to a very specific slice of cinema history, for its three lead performances, and for a few very good scenes that come before those last, long 30 minutes."
16,positive,"Randolph takes the pain and the imminent grief that her character is feeling to the core, making her chain-smoking adaptation to the situation, while watching the game shows and interacting with the other characters all the more impactful."
17,positive,"Absolutely nothing new happens in Alexander Payne’s surprisingly warm and fuzzy film, but it’s a perfectly fine way to while away 135 minutes. And — who knows? — you might even remember some well-worn yet valuable life lessons."
18,positive,"Anchored by Giamatti’s compelling central performance ..., The Holdovers takes a meaningful dive into a complex world of emotional conflict"
19,positive,"""The Holdovers"" should become a holiday movie classic for audiences to return to every Thanksgiving to keep some perspective on human nature, hypocrisy, and the importance of having a warm heart and a calm mind."
20,positive,"A small-scale gem that, by utilizing a 1970s setting, manages to recall the intimate cinema of that period."
21,positive,"Giamatti’s performance is a pleasure to watch. He is the presiding presence in the movie, and David Hemingson’s erudite screenplay allows him free range to deliver long lines of invective."
22,positive,It's the beautifully-written characters and the actors that inhabit them that will surely receive the most plaudits
23,positive,A new American classic.
24,positive,"In a film that manages to be touching and consistently funny, you won’t be surprised to learn that a rapport develops between existentially miserable Paul, who seeks solace in Jim Beam and Marcus Aurelius, and prickly, troublesome Angus."
25,positive,"Giamatti doesn’t let Paul’s character tics, which include a prominent lazy eye, to distract from the more subtle aspects of his performance."
26,positive,The film is a throwback to the soul-stirring narratives of 70s movies. There’s a lot of attention to detail as it immerses the audience in a time of societal shifts and cultural upheaval.
27,positive,"The three leads work well together and you will root for them, although there is a predictability and heavy-handedness to the story that makes it less moving than it would otherwise be."
28,positive,"The warmth with which Payne shows the humanity in his characters helps each one of them unfold into a real, complex person."
29,positive,"[Giamatti, Sessa, and Randolph] are as unforgettable as this film. [Full review in Spanish]"
