id,tomato_score,review_text
1,positive,"Nicholson gives the performance of his life here, subtly changing from a vaguely defeated family man to a maniacally leering American version of Eisenstein's Ivan the Terrible."
2,positive,"'The Shining' is many things, but in the strictest sense, it is a highly disturbing and expertly crafted experience that, more than forty years after its original release, remains as relevant as ever. [Full review in Spanish]."
3,positive,"It is a really important and influential film in the genre and in filmmaking as a whole. However, be prepared to be disappointed that it doesn’t live up to the hype, and like me, you find it slow and emotionally cold."
4,positive,"A trip to the Overlook is the perfect antidote to any film buff who may feel bummed out after another mediocre trip to the movies; if all else fails, this is one you can boot up in any mood, at any time, for any reason, and it’ll do the trick"
5,positive,"With 45 years gone since it first released, Stanley Kubrick's The Shining definitely remains a horror classic, in spite of its adaptation problems."
6,positive,"Kubrick may take some liberties with King's material, but the result is undeniably one of horror's greatest classics. Also: justice for DuVall and her performance as Wendy"
7,positive,"Despite The Outlook’s advantages, a hysterical, bookworm, couch potato, chain smoking wife beats it. Kubrick did not intend to create a film about evil’s Achilles heel, but I left with that message. Be a mess, but fight."
8,positive,"With an out-of-this-world cast, ""The Shining"" remains a cult film, even after 44 years and it’s ideal for a cold winter evening."
9,positive,The supernatural joins forces with psychosis in Stanley Kubrick’s superb adaptation of a Stephen King bestseller.
10,positive,"Stanley Kubrick somehow manages to feel restrained and more ambitious than ever, delivering a harrowing and nightmarish case study in the impact of isolation and familial resentment."
11,positive,"The Shining might be one of the most accessible classics to new viewers of today to understand why it is, in fact, one of the greatest and most influential horror films of all time. The ending is still mind-blowing after all these years."
12,positive,"Yet, The Shining, which was his third to last film, was akin to the genre films of his past such as Dr. Strangelove and 2001: A Space Odyssey where he explored the essence of humanity in a way unlike any other filmmaker."
13,negative,Kubrick sabotages his own thesis in the most knuckleheaded way conceivable: we can't be charged as accomplices in horror when there is no horror.
14,negative,"Kubrick, however, doesn't really seem interested in the ""shining"" or in the hotel's supernatural forces generally... The result is a movie fatally flawed artistically."
15,positive,An unending roller coaster of terror that knows exactly how to get under the skin of anyone who watches it.
16,negative,"There are a few terrific thrills, and some eerie moments of dislocation that only Kubrick could achieve, but most of the movie is unfelt, unscary, and bizarrely heavy-handed. It's the first pompous haunted-house movie."
17,positive,"The terrifying aspect of The Shining, and its most enduring quality, is how Kubrick has trapped us in his cinematic maze to search without hope of ever discovering an adequate answer outside of our own making."
18,positive,"He's always been the caretaker. Yet he's not fully aware, unlike Phil in Groundhog Day, who improves himself over what could be millions of years. (An aside from Harold Ramis about that story's duration.)"
19,positive,A true masterpiece.
20,positive,Each viewing reestablishes The Shining as one of the greatest horror movies of all-time.
21,positive,"I have never watched The Shining and not been blown away. It's an absolute clinic in atmosphere, tension, family drama, production design, cinematography, and so much more."
22,positive,"Primarily about building an atmosphere and a feeling of unease; something could pop out at any second, but it doesn't have to in order to startle viewers."
23,negative,"(1980 Review) Aside from an occasional flash of brilliance it is tedious and, the fatal blow, not all that scary."
24,negative,It just didn't speak to me. I thought it was way too long and a little too slow in pace.
25,positive,One of the best movies of all time...my favorite Kubrick film.
26,positive,...one of cinematic history's most lauded horror films.
27,positive,"""The Shining"" is woke, both in that the movie subtly addresses complex social issues and because the in-universe clairvoyant act of shining allows characters to see past and future atrocities (some politically charged) that occurred in the Overlook Hotel."
28,positive,"[The Torrence's] night of anarchy, spearheaded by Nicholson's ferocity, has become one of cinema's most iconic and deranged events."
29,positive,"It's an interesting movie, but not the ultimate work in its genre that some expected from one of the great directors."
30,negative,"Kubrick takes the trash material of the book so seriously, giving us optical purity, frame by languorous frame. But the material can't support that kind of handling, and we're denied the few simple pleasures we expect from a scare movie."
