id,tomato_score,review_text
1,positive,"There are very few examples each year of cinematic enterprises that are carried out with such intelligence and above all with such care. But the quality of this film must ultimately be put in its artistic place, and that place is not the highest."
2,positive,"One of the great, action-packed epics of the late 50s, The Bridge on the River Kwai is an exceptional case study about the hysteria of war and the pride that comes before the fall."
3,positive,One of the greatest and most satisfying endings in all film history...
4,positive,"For all of its grim setting and tragic conclusion, The Bridge on the River Kwai becomes a slyly humorous study in the limitations as well as the stoical splendors of the British “military mind."""
5,positive,"I have rarely seen, in a film of action, a better cast. In the end, then, it is the people who count, and as individuals, obstinate, proud, muddled, humiliated, fanatically intent on the task in hand: not as the puppets who infest most war films."
6,positive,"The film is rather misshapen, particularly in the sections featuring William Holden, and the action that detonates the explosive finish isn't quite clear. However, Alec Guinness is compelling as the English Colonel Nicholson."
7,positive,"This gripping tale will keep you tied to your seat thanks to the brilliant effectiveness with which Director David Lean has tied together script, casting and technical demands."
8,positive,The movie’s tense climax is a perfect marriage of editing and camerawork.
9,positive,Director David Lean had a unique eye for aesthetics which served him well on the set.
10,positive,"Led by its star-studded cast, The Bridge on the River Kwai is a technical achievement in and of itself."
11,positive,"It would become the first, and perhaps the greatest, of Lean's signature late-career epics, in which he places involved relationships between a few complex characters within vistas of uncommon splendor."
12,positive,This film is great because it will hold your interest though all its two hours and forty-one electrifying minutes.
13,positive,"Lean's direction is masterly, with that unhurried sureness which results in the best kind of pace."
14,negative,"Next time, if Lean gets to direct a film for a Hollywood producer, he better make sure that there are no strings attached to his honesty."
15,positive,"An excellent World War II adventure melodrama, superbly photographed in CinemaScope and Technicolor."
16,positive,"This latter-day Colonel Blimp is pretty hard to swallow as a symbol of the military mind, but Guinness' superb performance makes him terrifyingly and unforgettably real as an individual."
17,positive,"The madness of war has never been shown more graphically than in this Pierre Boulle screenplay from his own novel, set and filmed on location in Ceylon."
18,positive,Mr. Lean's direction of Bridge on the River Kwai is a piece of sheer magic down to such a careful detail as the contrast between the natural beauty of its landscape and the man-made horror that takes place on it.
19,positive,"Pierre Boulle's novel about the conflict between different sorts of high fanaticism had iron in its blood, and whenever David Lean's direction is able to catch that irony the effect is prodigious."
20,positive,"This is a picture of so many excellencies it is difficult to enumerate them, but audiences will discover the various beauties and virtues for themselves during the two hours and 40 minutes which the story runs."
21,positive,"Not only is the portrayal of Guinness superb. The work of Hayakawa, Holden and Hawkins is also splendid and contributes strikingly to the impact of what is essentially a director's triumph. This is one of the great pictures of movie history."
22,positive,"For most of the footage, the film has an engrossing validity. Director David Lean proves once again that he's a master of his art, and the photography takes the viewer into the heart of a teeming island in the jungle."
23,positive,"Bringing all of these elements into focus is the flawless direction of England's David Lean, who skillfully ties up all of the story's ends and spins them out in a smooth, even-flowing tale."
24,positive,"Just as [All Quiet on the Western Front] did, The Bridge on the River Kwai penetratingly examines the foolishness and futility of conflict, and punctures the tragedy of it all with withering irony."
25,positive,An unabashed adventure tale done so professionally it emerges as a dramatic high point among motion pictures.
26,positive,"Alec Guinness, certainly one of the most expert actors in the world, gives a splendid performance in a role worlds removed from the light comedy parts which have won him his popularity in this country."
27,positive,"Magnificent acting, writing, producing, selecting and directing. Go in for the very first of it. I wager you will never forget Guinness and his personal tragedy."
28,positive,"One of the most inspiring things about this generally inspiring film is the fact that somebody existed with enough vision to bring it to the screen. To Sam Spiegel and his associates, we can only express our appreciation."
29,positive,"The contrasted acting styles of Alec Guinness and William Holden, the authoritative manner of Jack Hawkins keep human qualities dominant in a powerful, tension-filled action movie."
30,positive,"Seldom does a film have such a combination of drama, humor, philosophy, narrative flow, and visual beauty."
31,positive,Theorists who assert that the motion picture is the most perfect medium yet devised by man by which to tell a story -- simply out of the pleasure of storytelling -- will find one of the strongest to date in Sam Spiegel's The Bridge on the River Kwai.
32,positive,"The Bridge on the River Kwai will probably go down in history as a classic of its type of film -- a gripping drama, teeming with physical conflict but in which the main dramatic clash is between the minds and the convictions of two men."
33,positive,"In this sprawling, two-pronged, and shatteringly suspenseful tale, the human factor is never submerged despite the turbulent cinematic techniques, the sweep of Cinemascope-Technicolor scenery."
34,positive,"Guinness, who is one of the award nominees, is nothing short of superb in his role, and the movie itself is the finest piece of celluloid entertainment since Around The World In 80 Days."
35,positive,"[Alec Guinness] plays the role with the meticulous care he lavishes on all his parts, but he also breathes more life into the character than any other screen actor could."
36,positive,"Flawlessly acted (with outstanding performances by Alec Guinness and Sessue Hayawaka), it is entertainment that is both expert and honourable. I am grateful that it was made."
37,positive,"Twelve years after the last world war, it is good to see the big ""entertainment!"" cinema moving toward a reassessment of its attitude to war as one great heroic, if bloody, adventure."
38,positive,"The picture runs 151 minutes, each of which is a polished gem of movie making, from the flawless performances of the cast to the magnificent scenery of Ceylon."
39,positive,"Mr. David Lean recovers his best form, as director, in the final sequence, which achieves distinction from the way in which the suspense, irony, and tragedy implicit in the story are all brought to a striking climax."
40,positive,"It is a big, sprawling film which ultimately grips the whole of one's attention despite some weaknesses in the screenplay and director David Lean's handling of it."
41,positive,"The acting -- particularly that of Alec Guinness -- is well-nigh flawless; and it is a comment on the essential, substantial quality of the film that its superb photography (done in Ceylon) need only be mentioned as an afterthought."
42,positive,"Bridge on the River Kwai is a spectacularly photographed and thrillingly enacted drama. And it is also a moving, if sometimes mocking, salute to brave men and all they do, both bright and stupid."
43,positive,This monumental war drama fulfills every expectation of greatness.
44,positive,"There can be no question of this searching, searing picture's greatness; no doubt that here is the finest, and very likely the most honest, anti-war drama ever made."
