id,tomato_score,review_text
1,positive,"Manhattan is a latter-day Modern Times with Allen as a Chaplin of the psyche. But in putting down cultural chic, it comes near to being what it satirises."
2,negative,"Its basic weakness is that... it limits itself to ground already familiar from Annie Hall and Interiors. It is witty, of course, but by the end I found I was tiring of the characters."
3,positive,"Except for its striking black-and-white photography, Manhattan would seem a sequel to Annie Hall. Cast and content rate superlatives. A landmark film, destined to become a classic."
4,positive,"The film, shot in deeply satisfying black and white, has the nervous tension and the romantic excitement of a beloved city."
5,positive,"By the way, Isaac's wife, played by Meryl Streep, has left him to become a lesbian. This wasn't that popular a move back in 1979. In fact, Meryl did it before New York magazine even had a ""Lesbian Chic"" cover."
6,negative,"Fortunately, this film has a quick run time of 96 minutes so you only have to be around these obnoxious people and their trite problems for a short time."
7,positive,"One of Woody Allen's very best works, with a screenplay that stands out amongst his numerous projects as original and satisfying."
8,positive,"Woody Allen establishes all the life, beauty, and romance that come with living in New York City."
9,positive,"Manhattan (1979) was an acclaimed, mature, B/W masterpiece enhanced by a George Gershwin score (performed by the New York Philharmonic conducted by Zubin Mehta), telling about infidelity, entangling romances and situations..."
10,positive,"The gorgeous black and white photography recalls the smoky images of a New York that existed perhaps only in portraits on a wall, but it also evokes the way its lead character, and by proxy Allen himself."
11,positive,I don't know if I can think of a Woody Allen film that looks as good.
12,positive,Allen has always had difficulty harmonising his comic talents and the skittering form of his films: Manhattan is a temporary resolution gratefully received.
13,positive,"More classic than ever, Allen has finished a work of rare perfection... [Full review in Spanish]"
14,positive,"There is a good deal of honest concern in Allen's wrestling with the Angel, not to mention that he is a man of uncommon charm and wit. But the theme is beginning to wear thin ..."
15,positive,"What George M. Cohan did with the Stars and Stripes in 1919, Allen is doing with neurosis in 1979: waving it, telling us that as long as we're proud of it, we're all pretty damned OK. That's the real romance of Manhattan."
16,negative,It feels like a mean-spirited parody of Annie Hall.
17,negative,A pretty and problematic picture that leaves a sour taste in the mouth.
18,positive,"With Manhattan, a sparkling romance about the overspecialized anxieties of overintellectualized New Yorkers, Woody Allen has bounced back from the sobriety of ""Interiors"" to an exhilarating new comic high."
19,positive,...a film that one admires more than anything else.
20,positive,"Bittersweet romance with mature themes, sex, profanity."
21,positive,"The quips about life, love and art are ageless."
22,positive,"This is a wonderful film, with a George Gershwin score that adds just the right amount of poignancy."
23,positive,Has self-flagellation ever been this elegant?
24,positive,"Allen serves up a nostalgia that was utterly of its time; he incarnates an idea of the city that, even now, remains as strong as its reality and refracts his disappointed ideals into high existential crises."
25,positive,"Manhattan is one of the greatest films ever made, with a final passage that's truly devastating."
26,positive,"In ""Manhattan,"" Allen has more to say about people, relationships, and human nature than he does in ""Annie Hall"" . . . but what he says, apart from a handful of hilarious lines, isn't as consistently funny."
27,positive,"Manhattan is Allen's most fully realized film, especially in the way perspectives are developed. It's the rare movie that can be watched from a number of different points-of-view, without feeling cheated."
28,positive,"Allen's cynicism rears its head in this movie quite a bit, and in many ways he pokes fun at his own audience, though I doubt his die-hard fans catch it."
29,positive,Gordon Willis's too-dark lensing is an ideal match for the Scenes from a Marriage-inspired sequences of marital and amorous discord.
30,positive,"A film with a sharp look and some glinting lines. Still, it's the city that Isaac/Allen has a nostalgic faith in, not people, or love, or even the film itself."
31,positive,"Arguably this is Woody Allen's masterpiece, in which he revisits the themes of his bittersweet features and refines his distinctive serio-comic tone, not to mention Gordon's Willis brilliant b/w imagery and George Gershwin's evocative score."
32,positive,"Manhattan is not just Woody Allen's dream movie. Wistful as it is witty, it's his dream of the movies."
33,positive,Manhattan is a great film about love in and love for New York.
34,positive,"Allen has, in black and white, captured the inner beauty that lurks behind the outer layer of dirt and grime in Manhattan."
35,positive,Woody Allen's great leap forward into character development and dramatic integrity.
36,positive,One of Woody's more perceptive films.
37,positive,
38,positive,One of Woody's most aesthetically gorgeous films as well as his classic love-hate letter to the city of his soul.
39,positive,Woody Allen's gem of comic kvetching.
40,positive,
41,positive,Classic Woody Allen: brilliant and bittersweet.
42,positive,
43,positive,
44,positive,The best of Woody Allen.
45,positive,
46,negative,A black and white movie of black and white quality
47,positive,"This is Allen's most mellifluous, fervent dialogue with each line pierced and tinged with biting hilarity."
48,positive,The genius of Allen's approach is to present the real Manhattan in such a way that you realize the Hollywood Manhattan is actually there.
49,positive,
50,positive,Manhattan depicts urban trippers whose appetite for variety propels them from one person or job or dream to another.
