id,tomato_score,review_text
1,positive,"By avoiding the simplistic and manipulative clichés of good and evil usually found in Holocaust films, Polanski has added a new layer of understanding to the cinematic depictions of the period."
2,positive,"Polanski embeds here and there, memories of his childhood and horrifying details that feel accurate and authentic, and which provide a moving and extremely raw dimension to a film whose darkness is unforgettable. [Full review in Spanish]"
3,positive,This is not a portrait of war heroism (though he never does anyone ill by accident or by design) but of primal survival instincts and Brody sheds all of his actor’s instincts to show Szpilman slowly slide into animalistic self-preservation.
4,positive,"Starved to skin and bone, Adrien Brody gives a mesmerising performance as Wladyslaw Szpilman..."
5,positive,"A master work on humanity vs. inhumanity, on the resilience and mercy of art, and on the personal horrors brought on by one of the world’s darkest events."
6,positive,An obligatory watch for any true cinephiles and film history buffs. [Full review in Spanish]
7,positive,"Deserves its place in the annals of the great historical movies. Movies that offer us a fleeting glance into a different time, a different community, and at its core, an individual's incredible experience."
8,positive,"The Pianist, like many films about the Holocaust, can be difficult to watch, but remembering what happened is necessary."
9,positive,"The real value here can be found in director Roman Polanski's haunting, harrowing tribute to the uniquely human instinct for survival."
10,positive,True story of a Jewish pianist; OK for older kids.
11,positive,"Roman Polanski's ""The Pianist"" is the director's finest achievement, and elevates Adrien Brody (Oscar win for Best Actor 2002) to eminence in his representation of Wladyslaw Szpilman, a Polish Jew who survived the Nazi occupation of Warsaw."
12,positive,A film that rivals every one of the greatest Holocaust films ever made...
13,positive,"While the film itself may not live up to the advance hype, Brody exceeds expectations."
14,positive,Une belle russite fait menant  une rflexion honnte sur un sujet face auquel on aurait pu croire que tout aavait dj t dit.
15,positive,"[I]t takes six or seven people to keep one half-dead Jew alive.... Wladyslaw's situation is extraordinary but what's happening on screen doesn't really feel so extraordinary. There's almost no emphasis, no point of view."
16,positive,"Old-fashioned in both visual and narrative style and in its overall restraint, the film clearly benefits from the director's first-hand knowledge of the territory."
17,positive,"We have been to these ghettos before, seen the skeletons (both alive and dead), smelled the burning. It's not a movie at all for us, is it?"
18,positive,"By comparison, Schindler's List is Pretentious Hollywood crap."
19,positive,
20,positive,"The Pianist is a serious movie brought out in a tabloid-besotted time, a prestige picture that invigorates, a study of character and history that knows irony to be a part of life and not the purpose of art."
21,positive,"I get the feeling that Polanski is expressing through this movie how he deals with such painful scars, haunting memories, and lasting grief."
22,positive,"As a result of the attention to detail and commitment of Polanski and Brody, this is a harrowing, realistic story of what it was like to live in the Warsaw Ghetto and under Nazi occupation."
23,positive,
24,positive,"As someone whose Holocaust memories are burned into his psyche, Polanski finds the no-frills truth in this devastated landscape."
25,negative,"I'm not sure if the problem is a lack of connecting episodes or the inability to perfect Adrien Brody as a spellbinding figure of solitude. Whatever the deficiency, the movie feels exhausted well before its footage reaches a fade-out."
26,positive,The fact that the director never once caves into easy sentiment or cheap hectoring is almost as amazing as the story itself.
27,positive,"As the ghetto atrocities increase, Roman Polanski gets to the core of his brilliance as a director - his ability to balance the film's exterior nightmares with Szpilman's internal hell."
28,positive,. . .the film grasps the most torturous time in the world's history with monumental levels of emotion and pathos.
29,positive,"Emotional engagement has never been one of Polanski's strong suits, but the film succeeds in spite of that."
30,positive,"It's the rare film which can still grab your attention months after viewing, and The Pianist was one of them."
31,positive,It's not easy to watch. But you'll be a better person for having done so.
32,positive,"The music is arguably the weakest element here but considering current world events, there are plenty of chords that sound a resonating reminder of a tyrannical regime left unchecked."
33,positive,The best movie 2002 had to offer.
34,positive,(Brody's] performance is a marvel of wary tenacity and unquenchable humanity.
35,positive,A haunting tale of survival that helps us to further understand a horrifying and unforgettable chapter in our constantly checkered history.
36,positive,"Utiliza un estilo clsico, directo, con mucha atencin al detalle y a los efectos individuales de un infierno colectivo."
37,positive,"'El Pianista es, sin duda alguna, la obra maestra de Polanski. Es una visin humana de un hecho inhumano, un recordatorio de que el espritu del hombre es ms grande que cualquier conflicto.'"
38,positive,"In ways, it's more effective than even Spielberg's Schindler's List... Polanski's work is more of a personal and therapeutic experience for him, going back to his Polish roots in the midst of the horror that he and his family witnessed firsthand."
39,positive,"The loneliness, guilt and impotence on Brody's face is haunting. His performance is extraordinary."
40,positive,"POWERFUL seems too small a word to describe The Pianist, a masterpiece from a master film-maker."
41,positive,"Sem se preocupar em criar momentos melodramticos para arrancar lgrimas do espectador, O Pianista  um filme triste sem que, para isso, precise ser emocionante."
42,positive,"A strong script, powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman, who is not only a pianist, but a good human being."
43,positive,...An absolute must-see for anyone who cares about history and what the cinema can do to document it.
44,positive,"At almost two and a half hours, Ronald Harwood's screenplay occasionally drags. At the same time, Brody's straightforward portrayal of Szpilman and Polanski's unblinking eye make for a number of gripping, undeniably powerful sequences..."
45,positive,Polanski's anger and sadness emanate from virtually every frame.
46,positive,"Not a celebration of the human spirit, neither demonizing the Germans nor lionizing the Jews, resisting both deceptive moral uplift and despairing moral nihilism, The Pianist is a work of exquisite restraint."
47,positive,Roman Polanski reminds why he is one of the world's greatest living filmmakers.
48,positive,"""The Pianist"" is a testament that truth is stranger, and far more moving, than fiction."
49,positive,"If this film doesn't inspire you, nothing will."
50,positive,"One man's true story set against the Holocaust is a haunting, beautiful tale of humanity, horror and hope."
