id,tomato_score,review_text
1,positive,"Eternal Sunshine is still a testament to that flickering moment when Carrey surrendered his abilities to great filmmakers, as well as composer Jon Brion’s facility with aching woodwinds."
2,positive,[Winslet & Carrey] were liberated as Clementine and Joel — both quietly heartbreaking.
3,positive,"...giving us an ending that is more painfully honest and, as a result, more romantic."
4,positive,"Eternal Sunshine of the Spotless Mind is one of the purest examinations of love, and it never pulls any punches."
5,positive,"We’re quick to run to love, away from it, to spur it on, or move on from it. In no other film is this more clear than Michel Gondry’s Eternal Sunshine of The Spotless Mind."
6,positive,The wacky sight gags and psycho-drama slapstick is tinged with melancholy and regret ...
7,positive,"Eternal classic, not much else to say."
8,positive,This finely crafted surrealism comes with rich poignancy.
9,positive,"An odd sort of love story, a melancholy rumination that's as much about the head as the heart."
10,negative,I did not care about these people and their problems even one tiny bit.
11,positive,"It is a film that demands the presence of thoughts we put aside when surrounded by people, things we only think about when we're alone, buried in everlasting thoughts. ""Eternal Sunshine of the Spotless Mind"" is the rarest of all films..."
12,positive,I can honestly say that “I got it” during my second viewing and my appreciation for what the movie does is unquestioned.
13,positive,At times it seems as if Roman Polanski adapted a rom com written by Philip K. Dick... [Eternal Sunshine of the Spotless Mind] is the most tenebrous romantic comedy ever filmed. [Full review in Spanish]
14,positive,"Eternal Sunshine of the Spotless Mind is weird and chaotic and not linear, which wonderfully mirrors what memories are like."
15,negative,My problem with Eternal Sunshine is I found it very surface-level
16,positive,"There is another couplet in Eloisa to Abelard that perhaps has a bearing on the Gondry-Kaufman film: ""Of all affliction taught a lover yet,/'Tis sure the hardest science to forget."""
17,positive,"Touching, tragic, inspiring, funny, hopeful, and, most importantly, powerfully romantic."
18,positive,"[The film] shows us that all real relationships are worth remembering, and that the connections we have with others are something worthy enough to fight for."
19,positive,"[Jim Carrey's] vulnerability is stunning, and he has channeled his comedic physicality into a tightly controlled performance that makes the absurd completely believable."
20,positive,"Without a doubt, one of the best films of all-time regarding love, heartbreak and hope. [Full review in Spanish]"
21,positive,"Eternal Sunshine of the Spotless Mind is a whirlwind of emotions, and it is the kind of romance that is just grounded enough, in reality, to inspire and incite, but whimsical enough to deserve its own special place in the genre's history."
22,negative,"With a tagline of 'Would you erase me?', I can only beg someone to erase Eternal Sunshine from theaters -- quickly."
23,positive,"From the opening frame to the closing credits, Eternal Sunshine of the Spotless Mind  is unmistakably the work of a true creative genius."
24,positive,"It's a surprising, clever sci-fi twist, even as the relationship drama it dredges up doesn't feel at all like science fiction."
25,negative,For all its high-falutin' references this is just another rom com with a bit of angst and ontological confusion thrown into the mix.
26,positive,"...genius, or at least fascinating. [Full review in Spanish]"
27,positive,One of the most insightfully sad explorations of the human drive for love since Annie Hall concluded that we need the eggs.
28,positive,"Eternal Sunshine of the Spotless Mind goes by like a fevered dream of love, but one you remember vividly, with profound pleasure."
29,positive,"At its core, Eternal Sunshine of the Spotless Mind could have been just another love story. Refracted through Kaufman's wonderfully weird prism, it's something truly memorable."
30,positive,"The result is a cinematic vagueness that makes the film less aesthetic yet more persuasive. This is how dreams really look: like reality, only less so."
31,positive,"Pretty fancy stuff, for a sci-fi romantic comedy."
32,positive,"It's a very Kaufmanesque narrative experiment, technically ingenious and sophisticated. It also looks like some lost comedy idea by Philip K Dick; you could call this film We Can Forget It for You Retail."
33,positive,"The latest and loveliest alternative universe created by Charlie Kaufman, America's most -- we should probably say only -- intellectually provocative screenwriter."
34,positive,"This outing from Kaufman's oddball imagination is wonderfully intriguing, often touching and typically convoluted."
35,positive,"This movie doesn't even try to be for everyone, but it will pierce some of you right in the heart. Give it a shot."
36,positive,"What follows will knock you silly, upending every single concept of storytelling that you're probably used to."
37,positive,"Don't be fooled by the glib, offhand nature of the film's surface demeanor. Kaufman's endearingly off-the-wall antics are pronounced as ever, but he's finally learning how to temper his humorous sport with something called humanistic spirit."
38,positive,"Imaginative, loopy romance is for adults only."
39,positive,"A surprisingly bittersweet love story at heart, Eternal Sunshine values the sum of experience, which in this case means a thorns-and-all openness to romantic possibilities."
40,negative,Michel Gondry tries to channel Fellini and ends up irrigating faulty plumbing.
41,positive,"This is a wonderful, often beautiful, heart-wrenching story."
42,positive,"The film entertains for the most part and gives us a set of marvellous performances from this outstanding cast, even if it doesn't quite reach the near-genius of Kaufman's other writings."
43,positive,Most imaginative and impressively executed...
44,positive,"Kaufman and Gondry bring out all the weirdness of the premise, sometimes eliciting disbelieving laughter, sometimes taking us to odd, chilly places."
45,positive,Walking into a theater with Charlie Kaufman on the screen is like volunteering for that wacky boat trip Willy Wonka took through the chocolate factory tunnel...
46,positive,"Works marvel after marvel in expressing the bewildering beauty and existential horror of being trapped inside one's own addled mind, and in allegorising the self-preserving amnesia of a broken but hopeful heart."
47,positive,"Eternal Sunshine is fresh, heartfelt and ultimately heartbreaking in its honest portrayal of a modern relationship."
48,positive,It is an enchanting clutter of love and reason that will only appeal to the audience willing to take the time to see the movie and then think about it later.
49,positive,A unique deconstruction of man's innate desire to avert heartache.
50,positive,Romance was never this stark or twisted.
