id,tomato_score,review_text
1,positive,"The actors, young or old, transform themselves fully to make what some may regard as their “unexamined lives” worth living, worth recounting, and for observers, worth admiring for their internal fortitude, honesty, and resulting sagacity."
2,positive,Hirokazu Kore-eda is one of my favorite directors working today and he did not disappoint with Shoplifters.
3,positive,"You feel like you’re watching the lives of real people as the story grows and sprouts. It makes the smaller moments of bonding, such as a trip to the beach, all the more charming. Yet it also makes the eventual truths all the more shocking."
4,positive,"The best movies teach you something you may not have already considered, and Shoplifters might do just that for many people, especially families."
5,positive,"Kore-eda favors the intimate and subtle over big drama, and this film is filled with both touching and heartbreaking moments of affection and disappointment."
6,positive,"Shoplifters is a tender film about a family comprised of thieves, murderers, kidnappers, scammers, and liars."
7,positive,Episode 23: Vox Lux / The Guilty / Shoplifters / The Mule / Rififi
8,positive,"Director/writer Hirokazu Kore-eda handles the film with a pragmatic yet empathetic eye and as a result, crafts together one of the year's best movies that clutches the heartstrings by the time the credits roll."
9,positive,"For the underprivileged, the concept of family can be as extended as necessity mandates [Full Review in Spanish]"
10,positive,"Shoplifters tells a story about love, family, crime, and truth. It's life itself without the morality cloak. One of the best movies of 2018. [Full review in Spanish]"
11,positive,"Shoplifters shows us that family is simply a concept, a social construct that has little to do with genetics and instead springs from love and sacrifice."
12,positive,"Kore-eda offers an intimate view of a poverty-stricken Japanese family from ground level, where the ground is continually cut from underneath their feet."
13,positive,"This is a harrowing, elegant, and graceful piece of art that is easily one of the best offerings of the year."
14,positive,"The film supposes another master work in the filmography of the Japanese director, full of periodic emotions and dramatic moments of great intensity of which I leave moved to the guts when I witness a family. [Full review in Spanish]"
15,positive,"[SHOPLIFTERS] is top-notch Kore-eda with a Farhadi-esque moral dilemma and fantastic, nuanced filmmaking that never spoon-feeds the audience and presents its story in graceful, absorbing ways."
16,positive,"While this has the potential of becoming a bleak melodrama, Kore-eda ensures the story retains a sense of poignancy and emotionality."
17,positive,"With Shoplifters, Koreeda embarks on an ambitious philosophical journey to explore the fundamentals of family. [Full Review in Spanish]"
18,positive,"""Shoplifters"" is a genuine Koreeda film, a masterful family drama, and of his best latest works, which definitely says something considering the quality of all of his films."
19,positive,"It's accessible, fluently told and packs an unexpected punch."
20,positive,"Filled with a compassionate, profound and intelligent narrative that never leaves you for a second, Shoplifters is the best film of the year and a perfect swan song to Kirin Kiki who literally gets buried in a Kore-eda household."
21,positive,"A film that just grows and grows and grows. It seems very quiet, but you are absolutely hooked."
22,positive,"Despite the hiding, the brokenness, and the stealing, this family in Shoplifters is a small snapshot of joy, and one that shines a sorely needed light."
23,positive,This film is perhaps the most unusual heartwarming movie we've seen and it's magical in its own way.
24,positive,Kore-eda is less interested in judging this family for their thievery ... than he is in examining their humanity and empathizing with their working-class plight.
25,positive,"It's funny and emotional, uplifting and heartbreaking, it's one of the best movies of the year."
26,positive,"There's a musicality to absolutely everything in the film, from petty thieving at corner stores to conversations around a crowded dinner table."
27,positive,"[Shoplifters] is a film edged by despair, and yet is life-affirming. Families may disintegrate, but love keeps us ticking over."
28,positive,"Through a tale about an impoverished family that steals to get by, director Kore-eda questions the very notion of parenthood."
29,positive,"Hirokazu Kore-eda's Shoplifters is a layered, textured film and a definite must watch. Make time for it."
30,positive,It's astonishing the clarity and patience in which Hirokazu Koreeda unveils the truth. [Full Review in Spanish]
31,positive,"Kore-eda explores these questions with a slow, deliberate and damned near-perfect film."
32,positive,"Like Hirokazu's best work, it is quiet, hushed, and often unassuming, but lands with power of an earthquake."
33,positive,"Noone else shooting movies on this planet is so consistently wringing real, genuine and unfakeable emotion out of his scripts and performances as [director Hirokazu] Kore-eda is here."
34,positive,Some beautiful moments of joy. [Full Review in Spanish]
35,positive,"In Shoplifters, Hirokazu Kore-eda produces an emotional film that transports the audience into the confines of a claustrophobic, cluttered atmosphere; brimming with warmth as he introduces a family of loveable criminals"
36,positive,"These motley individuals have bruised souls. And the pain runs deep. As the film progresses, writer/director Hirokazu Kore-eda parcels out clue after clue."
37,positive,Kore-eda has long displayed a gift for finding the humanity in his characters.
38,positive,"Shoplifters shines attention on two phenomena eroding Japan's social foundation: underemployment and gentrification. Most people have jobs, but they're menial and low-paying."
39,positive,A work of deep humanity. You walk away breathless.
40,positive,A masterly piece from an auteur who is clearly in a state of grace. [Full Review in Spanish]
41,positive,"This near masterpiece made me think for long periods of time, meaning that its message and purpose were conveyed with a glorious sense of accomplishment."
42,positive,Lily Franky's performance is a grab bag of little quirks and maladies.
43,positive,Hirokazu aims to make us reflect over the significance of family in society. [Full Review in Spanish]
44,positive,This is a stunning demonstration of Hirokazu Koreeda's cinematic mastery. [Full Review in Spanish]
45,positive,".. the film delivers one gut punch after another, guaranteeing that Shoplifters will sit with you long after you finish watching it."
46,positive,Japanese drama about unconventional family has mature themes
47,positive,"The pace is slow and studied, but Hirokazu rewards your patience with a doozy of an ending that makes you reexamine what you've just seen without ever feeling the least bit gimmicky."
48,positive,"Kore-eda elicits poignant performances from everyone in his ensemble, chose to accentuate the positive rather than dwell on the hardships."
49,positive,"This may sound like the basis for an especially indigestible bit of treacle, but the great filmmaker Hirokazu Kore-eda has more on his mind than that -- even as he is doling out passages of quietly exquisite beauty."
50,positive,That the compassion comes from characters who exist on the fringes of accepted society only emphasizes the heartbreaking irony of Koreeda's message.
