id,tomato_score,review_text
1,positive,"""Day"" refuses to be classified. Comedy, drama, adventure, suspense -- it's all of them."
2,positive,"The film is wonderfully acted, truly in ensemble. Pacino's character lives in those vibrant brown eyes of his."
3,negative,"What Lumet has created, however, is an example of the very thing he warns against -- a report that is more concerned with spectacle and tasteless jokes than with understanding."
4,positive,"It's a rewarding, richly detailed film -- not only the best work Sidney Lumet has ever done but also possibly the most perceptive movie ever made on the intriguing subject of New York City's collapse."
5,negative,"Pacino carries the picture, as much as it is carried, by sheer brilliance. Great acting, fine directing, all waiting for a movie to happen."
6,positive,"True the incident may have been, but Pierson, Lumet, Pacino and company have packed more art into the replaying of it than the last dozen works of pure film fiction anybody is likely to have seen."
7,positive,"In Dog Day Afternoon, director Sidney Lumet and screenwriter Frank Pierson have molded the offbeat incident into one of the better films of the year."
8,negative,"It's based, by the way, on a real life episode. Which is possibly another reason why it's so dull."
9,positive,A corrosive picture featuring one of Al Pacino's best performances.
10,positive,"Antiheroes tend to have swagger and carry a certain mystique. Pacino dismantles that entirely in Dog Day Afternoon. His Sonny is frazzled and flailing and painfully human — not someone to idolize, and not a martyr."
11,positive,"Dog Day Afternoon is a powder keg of roiling tension, with violence threatening to erupt at any moment."
12,positive,What starts as a very funny movie -- on the order of a realistic escapade involving the Keystone Kops -- evolves into a very sobering drama.
13,positive,"The film's tone is extraordinarily flexible, holding within the same reality elements of the absurd, the ridiculous and the comic while sustaining a sense of tension and dread throughout."
14,positive,"[Pacino's] performance here is spectacular, and achieves a kind of nuance and complexity that few actors from his or any other generation have before or since achieved."
15,positive,"Pacino's inner alienation transforms this film into something far beyond a simple historical recreation of an ""actual"" event."
16,positive,"One of the best ""New York"" movies ever made."
17,positive,"There are scattered moments of wry humor, sudden pathos, and correct observation throughout."
18,positive,A biting satire on life today where the criminal can get the crowd behind him.
19,positive,"Sidney Lumet begins his film as a comedy, almost. He finishes it as a qualified tragedy. Between the two, there is a detailed, absorbing, by turns horrifying and hilarious picture..."
20,positive,"Sidney Lumet's gritty and gripping semi-documentary crime melodrama ""Dog Day Afternoon” is a triumphant new classic of American movie naturalism."
21,positive,A triumph for Sidney Lumet.
22,positive,Electric but erratic...
23,negative,A point of view is needed and so is a dramatic strategy and neither the screenwriter nor the director has bothered to devise them.
24,negative,Pacino works furiously... but his efforts fail under the onslaught of bad jokes and the sheer passage of time...
25,negative,"Dog Day Afternoon winds up a bore. It fails on all levels, especially in its construction."
26,positive,It is in the streets and small shops and neighborhoods that the major madnesses of our time take place -- and Lumet has captured them with throbbing truth.
27,positive,"Very much as in ""The Sugarland Express,"" also factually based, which saw petty criminals as folk heroes and the police as pigs, a process in which television is shown again, amusingly and alarmingly, to play a part."
28,positive,In the portrayal of Sonny’s farcical-sad situation there lies more evidence of humanity then in nearly all the melodramatic cops-and-robbers epic of the screen.
29,positive,"Dog Day Afternoon is funny, moving and sad, often at the same time, and it's beautifully acted by everyone concerned, especially Pacino and John Cazale..."
30,positive,Quite the best cops-and-robbers film to have come out of America this year.
31,positive,Dog Day Afternoon derives its strength from telling the truth about its characters' desperate lives.
32,positive,An excellent motion picture... with Sidney Lumet's direction a gem and Al Pacino's performance one that covers the entire range of human emotion.
33,positive,"From start to end it is engrossing and unpredictable, and although hindsight raises a few questions, ""Dog Day"" works as it plays."
34,positive,"The two-level film, so witty and so sad, is dominated by the acting of Al Pacino, but has fine character acting from others."
35,positive,"""Dog Day"" stirs you deeply but not about anything in particular."
36,positive,"The fact is, as one of the screen's most versatile and major talents today, Pacino can hold any audience in, I would suppose, any role he would choose."
37,positive,"""Dog Day Afternoon"" is successful as a comedy, which is to say for most of its length."
38,positive,Another mature American picture which faces and mirrors reality.
39,positive,It is the busy and eclectic Lumet's best film for some considerable time.
40,positive,"Dog Day Afternoon has the considerable merit of being a film unlike the others, with a strangeness that could only derive from origins in real life."
41,positive,"Pierson and Lumet have come up with a movie of surprising wit, humor, and understanding."
42,positive,"""Dog Day Afternoon"" is, from beginning to end, simply splendid."
43,positive,"It's a superlative, terrifically entertaining work, fraught with the excitement of a thriller, but enriched with spellbinding layers of sociological and psychological interest."
44,positive,"It ranks well up there with the year's best; a richly satisfying blend of all the conflicting elements of the best contemporary drama violence, truth and a deeply sensitive social conscience."
45,positive,"""Dog Day Afternoon"" stands easily as one of the best Christmas premieres..."
46,positive,"A poignant, sympathetic, sometimes funny film — an approach that could easily have been turned around by freak show antics if the directing assignment had been handed to a lesser director."
47,positive,"If there is a complaint, it is that the people who made the movie liked it too much, couldn't decide what to cut to bring it under its slightly bulky two hours-plus length. But that's a minor thing."
48,positive,Pacino and a genuinely New Yorkish cast give it great vitality.
49,positive,Pierson’s admirable screenplay has been brilliantly directed with documentary realism by Sidney Lumet.
50,positive,"There are some big flaws in ""Dog Day Afternoon"" but they do not prevent it from being one of the best pictures this year and probably strong Oscar material in several categories."
