id,tomato_score,review_text
1,positive,"A heady, challenging philosophy lesson feels more relevant today than it did 10 years ago."
2,positive,"It not only takes place right on that blurred line between human and AI, but also portrays the exact point where it’s finally crossed."
3,positive,Ex Machina is one of the more brilliant artificial intelligence movies I've seen in quite some time.
4,positive,"I’ve seen Ex Machina four times now, and every time it felt like a completely different movie. Alex Garland has created a new favorite of mine in the sci-fi genre..."
5,positive,"Alex Garland’s cerebral sci-fi feels a lot like an Asimov novel—ironic, considering the movie actively defies Asimov’s own rules of robotics."
6,positive,...the brilliance of the film is the way we become Garland’s Turing Test subjects.
7,positive,“Ex Machina” works as a study of what it means to be conscious/human...I’m convinced more than ever that we are in the midst of a British New Wave in science fiction cinema.
8,positive,"A commanding first directorial effort from Alex Garland, Ex Machina is the product of a perfectly-tuned collaborative endeavor, much like the mind of its artificial centerpiece."
9,positive,"The tense, thoughtful sci-fi set in a remote cutting-edge cabin raises big questions and upgraded Alicia Vikander to even greater star status."
10,positive,"All the doubts we've harbored through the film hit us like a hammer at the end, leaving us chilled. [Full review in Spanish]"
11,positive,... a science fiction film of ideas rather than visual spectacle.
12,positive,"Ex Machina"" has much more good than bad and much more surprise than contrivance when it comes to traversing the mine field that can be the science fiction topic of artificial intelligence, especially with a potentially damning title like that."
13,positive,"By considering such ideas in an enclosed environment with so few characters, Garland has made Ex Machina an intense, engaging film that plays with the viewer's head and, as the best films often do, demands an exceptional degree of time to process."
14,positive,A fascinating sci-fi study of A.I. with incredible performances all around.
15,positive,"Ex Machina is a smart, literate and occasionally quite brilliant film, which will upend a few of your expectations for where this story will end and how it will get there."
16,positive,Alex Garland's directorial debut is an artificial intelligence film that asks the right questions...
17,positive,"It's uncomfortable to consider that Ava might in fact be the heroine of this movie, but it's hard for me to find sympathy for men who only see her as an object to be abused or pitied."
18,positive,A high tech thriller that by and large ignores the tech to get down to the nitty gritty.
19,positive,I enjoyed watching the small cast of characters conspire with and against one another within the confines of a chillingly beautiful and remote techno-bunker.
20,positive,"Ex Machina does much more than simply put the audience on edge, although it sustains that feeling expertly."
21,positive,"A beguiling sci-fi thriller asks the audience to decide who's being tested, the AI or the human. There's plenty of twists and turns in this sensational isolated quest for survival."
22,negative,The premise alternates between engaging and nonsensical.
23,positive,Taut and oh-so thrilling.
24,positive,"Unconcerned with the how or why of the scenario, Garland glides us straight into a lithe and increasingly intense narrative centered on the concept of manufactured manipulation."
25,positive,"Vikander's turn as Ava is as chilling as it is empathetic, internalising the torment of being considered inferior and subhuman to her male oglers."
26,positive,"Ex Machina takes a familiar concept but presents it in a deep, complex and imaginative way that not only makes it one of the best films to come out of 2015 but certainly in time will rank as one of the best sci-fi films ever made."
27,positive,"Ex Machina is a smart, well-crafted film that will get under your skin and have you questioning the true meaning of being human."
28,positive,"At best, it feels more like a calling card or extended short film, but there is enough singularity here to mark Alex Garland out as a writer-director of promise."
29,positive,"This is a smart, thoughtful, and thrilling science fiction drama."
30,positive,The three leads are equally effective at conveying the ethical perils posed by a future that could be closer than we are prepared to admit.
31,positive,"It's about robotics and artificial intelligence and how you can or can't tell a human from a machine, but even more it's about bro culture and the blindness it can induce in those who embrace it."
32,positive,Garland's finest achievement may be his old-fashioned faith in science-fiction as an engine for profound parables about the state of humanity.
33,positive,"Beautifully told, stunning with occasional outbursts of humour... Ex Machina will leave you reeling."
34,positive,"Is there a ghost in this shell or not? The only answer you get from this film is that men are easily blinded assholes, especially when it comes to something which even remotely looks like a pretty woman."
35,positive,"Ex Machina is a masterpiece. Garland puts together an original bit to an over-crowded genre, carried by Isaac's entertaining, spectacular performance."
36,negative,"[Alex Garland's] futuristic vision is no less ominous for its relatively low-key approach but, disappointingly, falls back on genre cliche and a tired depiction of gender relations."
37,positive,"Ex Machina is a smart, slow-burning and fascinating sci-fi thriller that deals with themes of sexuality, humanity and morality against a truly luscious backdrop."
38,positive,Excellent performances from the three key cast members elevate this compelling material even further.
39,positive,The film Ex Machina comes not a moment too soon.
40,positive,"What's amazing about Ex Machina is Garland's precise control over the audience both visually and through a singularly perfect script. The characters and the audience are both captive, processing the slightest information as fast as they can."
41,positive,"Precision-tooled to perfection with sumptuously seductive design,itcombines the brains of Blade Runner, the gloss of James Bond, and the sly satire of cult comic 2000AD."
42,positive,"A delicate, sensuous and atmospheric film irrespective of its intellectual clout, Ex Machina surges with cerebral and emotional speculation. A startling and unique debut."
43,positive,"It's creepy, weird without cheap jump scares or unnecessary gore."
44,positive,"What's really cool about Ex Machina is that, despite its high-brow inner-workings, it's still an easily accessible, small-scale thriller that offers as many genre pleasures as it does philosophical head-scratchers."
45,positive,"It's further proof that one doesn't need an astronomical budget or big stars to tell a compelling, memorable story. Dazzling, provocative and haunting... everything you'd expect from a futuristic sci-fi film."
46,positive,Vikander's ability to give the machine an emotional edge is a major reason why this works -- asking the audience to invest in her fate.
47,positive,"Strikingly compelling, cerebrally cool and eerily suspenseful."
48,positive,"Ex Machina  is one of the most daring, original and creative films of the year and one of the finest sci-fi films ever made."
49,positive,"It's a grand idea done with simple methods, and serves a solid template for how the British film industry should handle genre pictures."
50,positive,"It might exist in a vacuum, but that doesn't stop it from being intriguing and absorbing just the same."
