id,tomato_score,review_text
1,positive,"It’s a dark, depressing, occasionally beautiful experiment in telling an important story, but it doesn’t do so in an indelible manner; it’s historic, tragic, and sad, yet far from unforgettable."
2,positive,"Grave of the Fireflies' story of two children living through the horrors of World War II isn't easy to watch, but it's a movie everyone should see."
3,positive,"It is indeed magnificent. But it’s also among the most depressing movies I have ever seen, ranking alongside Italy’s Bicycle Thieves, New Zealand’s Once Were Warriors, the U.S.’s Requiem for a Dream, Russia’s Come and See, and Sweden’s Lilya 4-ever."
4,positive,"“Grave of the Fireflies” is simply a work of art; a film that, more than thirty-five years ago, demonstrated that animation can be used to tell mature, bloody, emotional, tragic, believable and very human stories. [Full review in Spanish]."
5,positive,"It is a moving piece in front of which the public cannot remain indifferent, the story enunciates with warmth and raw honesty, the consequences of war on childhood and its irreversible consequences and how the adults seem to be absent..."
6,positive,The film has so much to say not just about war and death but also about pride. This is an incredibly worthy film that is a unique piece of Studio Ghibli's filmography.
7,positive,"A flower on the grave of all the children who have died needlessly in war. It is eloquent, moving, and beautiful."
8,positive,"A gripping drama whose defiant youths refuse to bow to war, hunger and indifference, Grave of the Fireflies is a film for children to learn the harsh realities of life so that they can do all in their power to prevent the cycle from continuing."
9,positive,"It’s one thing to have a film really sadden you, but I also found it sublime in its beauty... [Setsuko and Seita's] happiness together is transcendent."
10,positive,"It is the most haunting, heart-wrenching and tragic tale ever told on film, and that includes live-action films"
11,positive,It does more than ‘tug at your heartstrings’. It evokes deeper and more complex emotions.
12,positive,There is no aspect of this film that doesn't work beautifully.
13,positive,It is not difficult to assume the qualification of Masterpiece that deserves one of the best films ever filmed about the war. [Full Review in Spanish]
14,positive,One of the most startling and moving animated films ever.
15,positive,"Isao Takahata makes survival the thematic core of the story, but he never degrades his characters or fetishizes their suffering."
16,positive,Some movies are such singular achievements that they deserve to be seen at least once by everyone who considers himself or herself to be a lover of film. Grave of the Fireflies falls into that exclusive category.
17,positive,A sophisticated work of art.
18,positive,"This film isn't easy to watch but it's essential viewing among the great works of animation--or really of all film, for that matter."
19,positive,"Once seen, this is seared in your heart, deep as your worst relationship break-up."
20,positive,Isao Takahata's masterpiece is one of the most profound anti-war statements ever brought to cinema
21,positive,...a well-made and heartfelt drama that's just not as engrossing as it should be.
22,positive,"Such odd hopefulness, flitting around a child, mixed with the overwhelmingly sad, pervades Isao Takahata's film. And all around Seita and Setsuko, nature, in the face of human destruction and tragedy, persists in its beauty."
23,positive,"The stylised images suit the simplicity and gravity of a grim story of love, sacrifice and survival in the face of adult indifference and cruelty."
24,positive,"We're so used to seeing the human spirit triumph. Here, we're allowed to understand how it might fail."
25,positive,"There are magical moments of natural beauty and childish delight, too - which only make the tragedy even more harrowing."
26,positive,"The idea that ""War is Hell"" has almost become something of a climatic clich, but Takahata's film explores this well-worn slogan from new, exciting and harrowing angles."
27,positive,Isao Takahata's powerful anti-war movie is all the more harrowing for the care we invest in its beautifully drawn children.
28,positive,Japanimation WWII tragedy the saddest. Cartoon. Ever.
29,positive,"The ephemeral fireflies, which fascinate the children and accompany them everywhere, become a potent and lyrical symbol of the fragility, brevity and beauty of life."
30,positive,"Quivers with every kind of wracking emotion: rage, sorrow, despair, fatigue, and in the end, a tiny measure of hope that perhaps there's something better than this in the next world."
31,positive,The wonderful lasting mark of a true artist.
32,positive,Takahata's alternately sweeping and intimate animated feature is a moving depiction of the fates of cast-off children who become casualties of war.
33,positive,"Even though it's not exactly easy to watch the protracted deaths of two children, this is not only one of the greatest anime ever, but also an important (anti-) war film. A moving masterpiece."
34,positive,"Um retrato sem concesses do horror da guerra e de suas conseqncias no apenas sobre a sociedade, mas sobre indivduos comuns. Emocionalmente devastador."
35,positive,
36,positive,... a beautiful lament and a moving tribute to the people we rarely consider when we think about World War 2: those Japanese who suffered for the crimes of their leaders.
37,positive,
38,positive,Incredibly moving. The ultimate tear-jerker.
39,positive,"A very moving, but depressing movie."
40,positive,"One of the most devastating anti-war films ever made, animated or otherwise."
41,positive,"[Evokes] the experiences of childhood grief, small moments of ordinary life and happiness amid tragedy and fear, and the overwhelming confusion of adult responsibilities falling on teenaged shoulders as powerfully as in any film I've seen."
42,positive,"Ultimately, the picture's respect for Seito and Setsuko's ability to fend for themselves results in a far more powerful piece of cinema than if they'd been portrayed as the typical scared kid."
43,positive,The Most Human Cartoon You'll Ever See. Grave of the Fireflies can be grueling - but infinitely more rewarding.
44,positive,I doubt this story could have been as successful as a straight drama. The spirits of Seita and Setsuko cannot really be filmed except as animated figures.
45,positive,
46,positive,What can you say about an animated movie that brings despair and continually makes your eyes well up with tears?
47,positive,haunting...devastating
48,positive,"Writer-director Isao Takahata, a frequent collaborator of Miyazaki's at Studio Ghibli, adapted a partly autobiographical novel by Akiyuki Nosaka, and his handling of the tragic story is masterfully understated."
49,positive,An emotional experience so powerful that it forces a rethinking of animation.
50,positive,"It’s a dark, depressing, occasionally beautiful experiment in telling an important story, but it doesn’t do so in an indelible manner; it’s historic, tragic, and sad, yet far from unforgettable."
