id,tomato_score,review_text
1,positive,"Overall, “Inception” is a triumph, a perfectly oiled dream machine that can blow minds on first viewing and satisfy cinephiles on repeat viewings."
2,positive,"Nolan is exploring dreams and the possibilities are endless, which is why it’s a little disappointing that so much of the film feels like a generic CGI action movie, albeit a high-class one."
3,positive,"It is, simply put, a cerebral masterpiece from Christopher Nolan. [Full review in Spanish]"
4,positive,As the corridor spins the characters as well as the audience have to grapple with the blurred boundaries between reality and the subconscious.
5,positive,"There are thrillers, and then there are thrillers. Gripping every second and couching its pages of exposition in the smartest way possible, Inception is original filmmaking at its finest."
6,positive,"""Inception"" delivers twists that fit the evolving context of the story it's creating and commandingly wins your attention enough to not turn you off.  While it may not seem like it, there is a point and a light at the end of the tunnel to this maze."
7,positive,"This film must be revisited, talked about, analyzed, and rewatched again and again. It will surely grow upon each viewing, but it proves instantly enthralling the first time."
8,positive,"Fresh, innovative stories told in non-traditional ways..."
9,positive,"This is Christopher Nolan's insane, original concept..."
10,positive,[This] caper film that heists dreams instead of treasure is surely the most cerebral action thriller to become a blockbuster.
11,negative,"Tech achievements duly noted (and their scale is certainly not nothing), I’m drawn back to Nolan’s 2001 fixation, unveiled to truly embarrassing effect in the dire, airless Inception..."
12,negative,Confusing nightmare.  [Full review in Spanish]
13,positive,Inception’s inspiring imagination and ingenious innovation are still as staggering and stimulating today as they were ten years ago.
14,positive,...a modern cinematic masterpiece.
15,positive,Blows up completely the notion of reality based on an extraordinary overlay of Borgian levels... [Full review in Spanish]
16,positive,"Nolan's ""dream within a dream"" heist film, not only keeps you on the edge of your seat with incredible visual effects and memorable action set pieces, but also makes you a part of the puzzle-solving team from beginning to end. [Full review in Spanish]"
17,positive,"It's not nearly as confusing as many make it out to be, but if you do find yourself losing the plot a bit, remember you're at the movies and just let it overwhelm you. That's part of the fun."
18,positive,"Inception engaged on a mainly intellectually level, but that isn't to say that film didn't pack an emotional impact."
19,positive,"""They say we only use a fraction of our brain's potential"" we are told in Inception. The same will never be said of Nolan."
20,positive,"Inception is an intriguing, frustrating film, but ultimately satisfying."
21,positive,Mind-blowing doesn't even begin to describe director Christopher Nolan's latest foray into the mystifying realm of the subconscious.
22,positive,Joseph Gordon Levitt gives the film's workhorse performance with tremendous heart and muscle.
23,positive,"A multilayered, self-reflexive action film that fires on all cylinders, manipulating time through meticulous editing to deliver a hard-hitting cinematic experience."
24,positive,One of the best movies of 2010.
25,positive,Inception is a different kind of heist film but it is hard to imagine it coming from any filmmaker other than Christopher Nolan.
26,positive,"Ten years later, Inception continues to function as a thrilling sci-fi heist film, but its deeper secrets are what has cemented it as Christopher Nolan's masterpiece."
27,positive,"Overall, the film is one of a kind, a masterpiece and a work of art so to speak. The superior musical score that accompanies the film heightens the suspense and adds to the mystery sequences."
28,positive,"Nolan masterfully weaves all these elements together, creating a second act that is breathtaking, suspenseful and thought-provoking...unfortunately, it takes us a good hour for us to get there."
29,positive,Lose yourself in Chris Nolan's dream-world. You may never want to wake up.
30,positive,"A smart summer thriller filled with visionary set pieces, grand imagery and exciting twists, but its lack of an emotional center keeps it just short of greatness."
31,positive,"A mind-bending thriller that is a complete original, cementing Nolan's status as one of this generation's brightest filmmakers."
32,positive,"Imagine watching a bank heist in someone's brain, with layers upon layers upon layers (repeat) of deep meaning, suspense, action, mystery and ohmyf*ckinggod-what-the-HELL-is-happening moments, and you can imagine what it's like to watch Inception."
33,positive,...there are few directors operating on Nolan's level within modern-day Hollywood.
34,positive,It's the kind of conception that can only come from a mastermind such as Christopher Nolan.
35,positive,Inception is the apotheosis of Nolan's directorial signature whereby he seeks to merge ingenious narratives containing weighty psychological themes with genre-inflected cinema
36,positive,"Nolan's Inception triumphs in the manner of the best summer blockbusters: it's awesomely original, hugely intelligent and, above all, enormously enjoyable."
37,positive,"While elaborate, it's never indulgent. While involved, it's never impenetrable. Inception is a feast for the mind and the senses -- the kind of movie experience we dream of."
38,positive,"It is the subplot involving Dom's wife, Mal (Marion Cotillard), that does the intellectual heavy lifting."
39,positive,"No matter how you look at it - as a new take on the heist film, as a narrative mind game, or as a metaphor for filmmaking itself - Inception will thrill you into thinking about weird new ideas."
40,negative,Inception succeeds in convincing us for two and a half hours that somehow our dreams and lives are exactly like all the bad action movies we have ever seen. The film has none of the vivid unpredictable banality of dreams or life.
41,positive,"One of the best things about Nolan is that he writes his own material. He is in total control of the story. He isn't interpreting someone else's vision, he's translating his own thoughts to the screen."
42,positive,"Awesome doesn't even begin to describe the sleek, clever, mind-blowing madness that is director Christopher Nolan's aptly titled psychological (read: trippy) thriller Inception."
43,positive,"This is a brainy, brawny popcorn pleaser at its best. And one not easily forgotten."
44,negative,The main tension of the story is a constant vuvuzela-like interruption in the suspension of disbelief.
45,positive,"If nothing else, this big brain-teaser of a movie is a great conversation piece."
46,positive,"A spectacular fantasy thriller based on Nolan's own original screenplay, Inception is the smartest CGI head-trip since The Matrix."
47,positive,"Invention runs lower once we're on those snowy slopes, and the hard narrative punch keeps disintegrating into a floating cloud of pixels. But what a display they make."
48,negative,The film's imaginative freefall is ruinously anchored to a bogus sense of deep feeling.
49,positive,"Nolan is so eager to make the movie work as an action blockbuster that he sacrifices storytelling to set pieces. Still, what set pieces."
50,positive,"Like Memento, the most intellectually demanding of Nolan's previous films, Inception demands and rewards our total attention as well as our emotional engagement."
