id,tomato_score,review_text
1,positive,"The film's final line is legendary, although I have a soft spot for Jerry's description of a sashaying Sugar: ""Look at that! Look how she moves! That's just like Jell-O on springs!"""
2,positive,"Billy Wilder's marvelous comedy Some Like It Hot remains a timeless classic of the genre, proving itself to be just as funny & charming as it was over 65 years ago, all thanks to its top-notch cast, brilliant screenplay, and outstanding direction."
3,positive,Jack Lemmon's judgment of Marilyn Monroe's comedic brilliance is validated on the silver screen.
4,positive,Probably one of the year’s best prescriptions for banishing the blues is a rollicking new motion picture entitled Some Like It Hot.
5,positive,Some Like It Hot is the wildest and wooliest comedy since Preston Sturges left Hollywood and the Marx Brothers disbanded as a team... Director (and co-author) Billy Wilder is one of the best in the business and knew exactly what he was doing.
6,positive,"Nobody’s perfect, as the film’s immortal closing line has it, but some comedies are."
7,positive,"Brimming with gay subtext, especially in the somewhat daring Lemmon/Brown courtship scenes, SLIH also contains quite a bit of homoerotic tension between Curtis and Lemmon In addition, the gal-comradery is quite lesbianesque..."
8,positive,"Kino gives Billy Wilders racy comic masterpiece its best-ever home video presentation, highlighting the films visual beauty alongside the taut perfection of its screenplay."
9,positive,Some Like It Hot is arguably one of the greatest comedy movies ever made.
10,negative,"Some Like It Hot is a real weirdie: Wilder gets no laughs at all out of his sizzling, fast wedding of female impersonation to 1929 thrills, but, from a non-entertainment angle, his movie has a not-quite-real surface that is worth examining."
11,positive,Writer and director Billy Wilder knows how to keep a plot moving forward while keeping it light and fun without feeling vapid or stupid. He uses his actors' strengths and delivers a worthy film...
12,positive,"The madcap energy is right up there with Bridesmaids or 30 Rock, and it's a shame to imagine that it's black-and-white veneer would keep people away."
13,positive,"""Nobody's perfect"" indeed, but Some Like It Hot just about is."
14,positive,"Features many spectacularly orchestrated sequences that take advantage of the role reversals, which aren't toned down as much as audiences might expect for a '50s movie."
15,positive,[The film] transcended itself to become something truly timeless.
16,positive,"Some Like It Hot is another supersonic, breakneck, belly-laugh comedy that should be a block-busting bonanza at the box office."
17,negative,Genuine hilarity is gradually replaced by boredom and distaste as the one basic gag is stretched out thinner and thinner...
18,positive,A milestone comedy to watch again and again.
19,positive,"Ultimately, it's the whole cast and crew's commitment to an idea that on its face seem so damn silly that makes it work so well."
20,positive,"The film is an outrageous, hilarious, and amazingly unpretentious trip through a funhouse of sexual identities."
21,positive,Some Like It Hot was released in 1959 but its effervescence and sparkle are timeless. I guarantee that it will make you laugh out loud.
22,positive,"The pace is fast and the humour -- especially Mr Lemmon's -- is often hilarious. It is pleasant to meet again such old familiars as Mr Raft and Mr Brown; and Miss Monroe, as always, is irresistible."
23,positive,"In terms of comic devices there is very little in the film that is original, but the use of the material is delightful."
24,positive,The perfect screwball comedy.
25,positive,The funniest comedy I've seen in years.
26,positive,"""Nobody's perfect"" is the last line. Wilder, Lemmon, Curtis and Monroe come pretty close."
27,positive,Fifty-five years old and still a comedy masterpiece.
28,negative,Everyone has a canonical classic which they just don't get. This one is mine.
29,positive,"Brilliant performances, wondrous comic timing and the greatest pay-off line ever written: this one's still red hot."
30,positive,"Here is one of those movies that persists beyond the implications of a mere time frame, resonating with audiences like a very fine wine."
31,positive,"Re-viewing Some Like It Hot is invariably a rewarding experience, not because it is a great comedy but because it is a great movie."
32,positive,"The preeminent comedy of anima...effervescent and breezily paced, from the car-chase opening to the big finish capped with one of the all-time-great punchlines. [Blu-ray]"
33,positive,"Lemmon digs out most of the laughs in the script. As for Marilyn, she's been trimmer, slimmer and sexier in earlier pictures."
34,positive,One of the wildest romantic farces ever.
35,positive,The Great American Comedy (if you discount the Marx Brothers).
36,positive,"This is a flawlessly scripted, superbly performed and endlessly witty comedy that deserves its place among the all-time greats."
37,positive,"Contains a marvelous, ertoically explosive Monroe performance."
38,positive,"It is, like Ms. Monroe, a beautiful thing."
39,positive,"Pictures like this, with a sense of humor that is as broad as it can be sophisticated, come along only infrequently."
40,positive,"In many ways, the ultimate Billy Wilder film -- replete with breathless pacing, transvestite humor, and unflinching cynicism."
41,positive,"It's a smart farce that has a high-energy pace, sparked by stunning performances by the stars."
42,positive,
43,positive,The laughs never get old.
44,positive,"Wilder gave his audience credit for being as smart as he was, and, boy, they don't make 'em like that anymore, but they oughtta."
45,positive,"Nobody's Perfect, says Joe E. Brown after proposing to Jack Lemmon, but Billy Wilder came close with his racy, witty, much ahead of its time comedy about cross-dressing, impotence, and gender bender, with Lemmon, Curtis and Marilyn Monroe in top form."
46,positive,One of Wilder's funniest satires.
47,positive,Only top ranked episodes of the Jerry Springer show provide more laughs and surprises from two con men made up to look like women.
48,positive,
49,positive,Arguably the best American comedy.
50,positive,Both Billy Wilder's high-heeled boys are a delight in the classic gender-bending romp.
