id,tomato_score,review_text
1,positive,“Inglourious Basterds” cemented itself into not only an important project in Tarantino’s filmography but also into the mythmaking of his presence in contemporary American filmmaking as a whole.
2,positive,"If you’re a fan of Inglourious Basterds, then this Arrow Video’s special edition is worth the double-dip (assuming you already own the movie)."
3,negative,"It is his first film where the bad, underwhelming points outweigh the good – and his first that cannot be recommended easily."
4,positive,"The quotes and tributes to other films are still present, but here they acquire a new value, especially towards the end, where the cinema becomes a space for revenge... [Full review in Spanish]"
5,positive,"Inglourious Basterds shows the power of film as both a wartime weapon and an elemental force – dangerous as propaganda, incendiary when ignited."
6,positive,Inglourious Basterds is a study in suspense.
7,positive,"If Tarantino had trimmed 15 or so minutes from the final cut, this might have been the “masterpiece” that he himself unsubtly suggests in the movie’s final scene. Still, “Inglourious Basterds” is a vital addition to Tarantino’s impressive career canon."
8,positive,"When he wrote this last line of his screenplay, Quentin Tarantino must have felt the same way about Inglourious Basterds, a film which embodies all the traits of a great Tarantino film, yet also encompasses the director's palpable love for cinema."
9,positive,[Inglourious Basterds] is quintessentially Tarantino and a masterpiece that will be considered a classic fifty years from now.
10,negative,It wasn't satisfying... Perhaps I'll change my mind. Perhaps I won't. But today I'll simply say that I thought it was inglorious indeed.
11,positive,"Fans will find plenty to love with the ample servings of clever dialogue, a spattering of brutal violence, and a revenge story built for a truly explosive conclusion."
12,positive,"Fortunately, in Waltz Tarantino has found an actor who carries off the script's multi-lingual wordiness with panache, while investing his character with a combination of suave menace and knowing humour."
13,positive,Waltz gives the film's most satisfying performance.
14,positive,Quentin Tarantino's unconscionably entertaining Nazi-kitsch gore fest thrusts him back into the cultural conversation...
15,positive,"Inglorious Basterds is glorious!!!!! The film is so enjoyable, so entertaining, so smartly written, so well crafted, so beautifully lensed and so well acted that I didn't want it to end."
16,positive,"Inglourious Basterds is bold, brazen and satisfying in the extreme."
17,positive,"It's very, very entertaining. It's also, of course, pretty violent, and the kind of inventive, colorful violence his fans have come to know and love."
18,positive,...Inglourious Basterds is Tarantino's best film.
19,positive,"Tarantino's Western-inspired fantasy acts as a real-world corrective of how the Nazis perhaps ought to be seen - with utmost scorn - and in what context this sort of cinematic violence can, and even should, be indulgent."
20,positive,"It's clever, riotously amusing in parts, and does have some salient points to make about the relativity of the acceptance of violence."
21,positive,"You have to respect Tarantino's vision, moral aversions or not. But the result this time feels like a great idea that ranged out of hand."
22,positive,"When Tarantino sent this message to moviegoers in 2009, it's unlikely that he imagined how relevant it would be in 2019."
23,positive,A highly ambitious and highly entertaining effort that takes the war drama and crushes it to pieces -- reassembling a masterpiece that reinvents the familiar genre.
24,positive,"However, despite the aspects that can make loving Tarantino a slog, he has moments of true cinematic greatness that cannot be ignored."
25,positive,"It's all eye-poppingly impressive, and the relentlessness of it will still make you want it to stop as you head deep into hour three. Then after you leave, you might find you think about it a lot, how interesting it was, even the boring parts."
26,positive,"It's funny. It's violent. It's funny and violent. The acting is unbelievable. Pitt is charming as the icy killer, and it's clear Tarantino has found his new muse in Laurent."
27,positive,"From the opening moments (Tarantino's films always start strong), the film establishes itself as the auteur's best work."
28,positive,"The performance of Christoph Waltz, playing the Nazi Gestapo figure Col. Hans Landa, is the highlight of the film. His ability to convey courtliness and sympathy and then go to commit the cruelest of horrors is simply superb."
29,positive,"Where Death Proof kept halving itself-effectively remaking and one-upping the Kill Bill mommy saga with different drapery-Basterds keeps excoriating everything, loud and proud and begging to be heard."
30,negative,"The movie left me both exhilarated and frustrated. Not quite a masterpiece, it might qualify as a ""messterpiece,"" an unwieldy, unfocused film with unforgettable moments that nearly get lost in a sea of excess."
31,positive,"The movie is a bit long, well over two hours and probably could have been two hours had the first half of the movie not dragged. But the second half is well worth the build-up."
32,positive,"[Inglorious Bastards] is pure cinema, pure theater, and entertaining"
33,positive,"... a mix of pulp fantasy, genre play, and narrative tropes resurrected with fresh takes and twists, all deliciously scripted into dialogue dances and verbal jousts..."
34,positive,Tarantino's tight script is playfully sharp in all languages.
35,positive,"Recommended whole-heartedly for those seeking visceral, pulp-'n'-gulp entertainment."
36,positive,"It all makes for one bloody, nasty, funny film. And despite its indulgences, one that will rightly be hailed as a comeback for its rockstar director."
37,positive,Absolutely engrossing.
38,positive,Waltz steals every one that he's in.
39,positive,This is a movie Tarantino fans will adore. That is not to say the film cannot be enjoyed by those who are not hard-core fanboys. There is enough good cinema in this one to be gloriously enjoyed by all.
40,positive,"In his gloriously imperfect Inglourious Basterds, Quentin Tarantino distills every war movie he's ever seen into one potent, funny, morally indefensible, nine-tenths brilliant ""impossible mission"" flick."
41,positive,"Irresponsible and overinflated though it is, Inglourious Basterds is still more pleasurable than half a dozen Defiances and Valkyries and Miracle at St. Annas put together."
42,negative,"While it's effective in spurts, we can only wonder when Lt. Tarantino will learn some new tactics."
43,positive,"A smart, sophisticated and perplexing blend of wisdom and attitude that takes bold risks, sneers at convention and then still has enough audacity to rewrite the history books for one last daring climax."
44,positive,"In this film, WWII was settled in a movie theater -- a notion that obviously feels appropriate to anyone who loves old movies as much as this director."
45,positive,"The intricate plot offers a wealth of opportunities for scene-stopping showpieces of all kinds, from epic spectacle to intimate character work."
46,positive,"Personally, I wearied of Tarantino's breathless shtick long ago, but I must admit I enjoyed Inglourious Basterds more than anything he's done in years."
47,positive,"Basterds has multiple plot strands that eventually converge in a spectacular finale, which takes place, fittingly, in a movie theater in Paris."
48,positive,"It's a lot to take in. But in the end, Tarantino leaves you wanting more."
49,positive,Watching Tarantino pull out his filmmaking toys and play with each of them is a thrill.
50,positive,The dialogue is fabulous.
