id,tomato_score,review_text
1,positive,"Wang’s film is a succinct and heartfelt examination of one family’s emotional crossroads, featuring a rich ensemble anchored by a surprisingly dynamic and layered performance by rapper-actress Awkwafina."
2,positive,"Lulu Wang has made an expertly and sagely constructed ode to both western and eastern values, joining them together with familial sentimentality, resulting in charm and effortless poignancy."
3,positive,"The Farwell is not only a loving tribute to the women who carry our families, but it’s deeply relatable, with humor and honesty shining through the somber moments of life."
4,positive,"In this powerful family drama, Awkwafina's performance transcends culture and dares you not to cry."
5,positive,A worthwhile diversion to so much summer blockbuster fare.
6,positive,An opening title card tells us this is a film “Based on an actual lie.” Funny thing is “The Farewell” is one of the truest movies about illness and grief I’ve seen in a while.
7,positive,Lulu Wang’s The Farewell is a groundbreaking work that’s authentic and deeply affecting.
8,negative,"The upcoming death feels like a metaphor for the movie itself. It brings some universal theme around family and immigration, but it's just way, way too slow. [Full review in Spanish]"
9,positive,"The Farewell is heartwarming, capably made, exceptionally well-acted, and achingly sincere without ever resorting to sentimentality."
10,positive,Episode 45: The Farewell / Jackie Brown / Once Upon a Time... in Hollywood
11,positive,Bring a box of tissues... [Awkwafina] is super darling.
12,positive,"Lulu Wang's The Farewell is a particularly articulate piece of filmmaking. It beautifully captures the sense of alienation of a child of two cultures, and finds warmth and humour in little family moments."
13,positive,"Lulu Wang's The Farewell is bittersweet in the truest sense of the word, balancing on the knife edge of grief and joy."
14,negative,"The movie wants you to believe that there are no easy answers [...] But unfortunately, there are easy answers here, and The Farewell did not do a good enough job of convincing me that this lie was necessary or ethical."
15,positive,"No matter where you come from, you'll likely find some point of connection with The Farewell. The film's themes of love and loss resonate far beyond its Chinese location, thanks to a talented cast and deft writing and directing."
16,positive,"Isn't this life? Nobody really knows, we just do the best we can."
17,positive,It is remarkable that Wang created this film...steeped in Chinese and Chinese-American culture and yet has a message so strong that it can appeal to wide audiences.
18,positive,"A slow burn, a movie that builds to a poignant climax that not only feels earned but deserved."
19,positive,"A profound meditation on young vs. old and East vs. West, [The Farewell] looks to bridge a generational and cultural divide...through reconciliation and understanding."
20,positive,"It is exactly what it is, unapologetically. A funny, sweet, heart-felt, heart-wrenching film about family, identity, love and loss."
21,negative,"Such an average, uneventful, small, intimately-designed, down-to-earth, slice-of-life drama that very little of it is memorable."
22,positive,The fact it's based on writer-director Lulu Wang's real life experiences only adds the poignancy.
23,positive,"As authentic and involving as a family drama could hope to be, and one of the most effective takes on the tension between culture and identity seen in the last few years"
24,positive,The Farewell packs a powerful emotional punch while still offering plenty of humor to give it some levity.
25,positive,"Wang has produced an utter marvel of a film. The Farewell is a beautiful, resonating gem, fuelled by some standout performances and told with touches of pure grace."
26,positive,"It's about watching, about waiting. It's when it's at its most natural that The Farewell connects the inside and the outside with an honesty that's hard to resist."
27,negative,"The second film as director of Lulu Wang doesn't move me nor does it seem funny, but I can't deny that it contains a certain intimacy with the intercultural treaty that describes the vicissitudes of a Chinese family. [Full review in Spanish]"
28,positive,"""The Farewell"" will fill you with the same feeling as Yasujirô Ozu's Japanese masterpiece ""Tokyo Story."" You'll want to immediately pick up the phone, call your grandparents and tell them how much you love them."
29,positive,"Injecting what is a tragic setup with comic elements requires a precarious balancing act from the filmmaker and star alike, but Wang and Awkwafina traverse the tightrope without a wobble."
30,positive,"The Farewell becomes a gentle, universal plea that showcases all the perks and drawbacks of having a family."
31,positive,A poignant look at cultural identity and its place in modern society.
32,positive,"The Farewell may be a difficult sit for anyone who has lost a loved one, but it's a worthwhile one as it keenly captures the glorious awfulness and fabulous ridiculousness of family."
33,positive,"What The Farewell isolates so incisively is a sense of cultural melancholia specific to the immigrant experience, a mourning for something lost in the process of existing between worlds."
34,positive,"So well-acted, you felt it. I thought it was a really, really solid movie, and I was very surprised by it."
35,positive,"The Farewell is among 2019's best films. It becomes deeper, funnier and more resonant with repeated viewing, too."
36,positive,"Wang's film simmers on a low flame, which is also the source of its charm and the empathy it stirs."
37,positive,"This is a humane, wise treasure of a movie."
38,positive,"The Farewell reminds us that callous statements of the ""go back to wherever you came from"" nature are not only racist but demonstrate a pernicious lack of empathy. Nobody leaves home without a good reason."
39,positive,"A fascinating film, very well observed ... highlighting all those contradictions, as we might see them, that I do find myself on occasion disagreeing with, but having no leg to stand on."
40,positive,"For obvious reasons it's a film that is close to the director's heart and while not as funny as it could be, its earnestness just about wins through in the end."
41,positive,'The Farewell' is one of the best movies of 2019. [Full review in Spanish]
42,positive,This intimate tragi-comedy is one of the very best films of 2019.
43,positive,"Not only well-written, but superbly directed with wonderful (and often understated performances)."
44,positive,"Playing a character who allows endless opportunities to speak her heart pass her by, Awkwafina displays her full heartbreaking range dealing with the worst situation imaginable."
45,positive,"...The Farewell is an equally hilarious and heartbreaking examination of grief, family and tradition."
46,positive,[Lulu] Wang positions herself as a director of great maturity... and I really hope she continues to have the opportunity to tell more stories of this level. [Full review in Spanish]
47,positive,"Until the closing shot, this is a celebration of Asian actors, traditions, and relationships, never tainted with the need to please multiplex audiences of the west."
48,positive,"The Farewell is certainly dialogue-heavy, but it captures the Wang family dynamic through blocking and movement, as Billi both stands out as a westerner in her former homeland, and gets caught up in the sweep of family rituals and idiosyncrasies."
49,positive,"The Farewell is a personal, compelling family dramedy, but the film goes beyond its premise and genre conventions - carefully unpacking questions about the division between cultural value systems and ways of thinking."
50,positive,"Shoulders hunched, head slung forward, and a look of deep, determined bereavement on her face, Awkwafina makes Billi's grief a palpable force, and it renders the final seconds of The Farewell intensely touching."
