id,tomato_score,review_text
1,positive,"The documentary is a love letter to a man who helped shape a generation of children, and it should be seen to remind us all that love will always triumph hate."
2,positive,"Morgan Neville is the new king of documentaries, and I’m fascinated in what subject he will tackle next."
3,positive,"Without question and to use his word of ""special,"" special care was paid to a special subject for a must-see and purifying viewing experience."
4,positive,A heartwarming and truly inspiring showcase of Fred Rogers.
5,positive,Director Morgan Neville provides a great amount of candid footage that shows a quiet and earnest brilliance with how Rogers was able to create such profound connections with those around him.
6,positive,"Never have we so desperately needed a film to escape the screen. After all, this is documentary; not fiction."
7,positive,"The film leaves us with this notion, that kindness and empathy can still be our first response."
8,positive,"If you look around at the world around you today and you feel like there's no hope for our society, please go see Won't You Be My Neighbor?"
9,positive,We do not live in a kind world. But there is true kindness in it.
10,positive,Neville gives us a portrait of a man who seems to be like no one else who has ever lived and then pleas with us to not let that be the case.
11,positive,"Insightful and deeply emotional, this documentary is a delight from start to finish."
12,positive,"One of the best documentaries, and overall movies, you will see this year."
13,positive,The strength of this film is that it never allows the myth to eclipse the man.
14,positive,Gently humanizes Rogers while also firmly reminding us of the many things that turned him into an iconic figure of childhood.
15,positive,"Rogers chose ""143"" as the fictional address of Mister Rogers' neighborhood, because each digit represents the number of letters in the words ""I love you."" Thus, the four-star rating system doesn't apply to this documentary. This movie gets 143 stars."
16,positive,Won't You Be My Neighbor? packs a reflective and thoughtful punch that reminds you of the good in the world.
17,positive,"One could say that Neville and company have crafted a documentary for today's times, but that would undercut the timelessness of our real pain and our even realer resilience."
18,positive,It's a moving tribute to a man who lived his life to help others.
19,negative,"Even though just the trailer had me in tears, [the film] is, aside from being a major nostalgia trip, somewhat aimless."
20,positive,Gather everyone you care about and go see this -- easily one of the best and most necessary films you'll see in all year.
21,positive,So settle in for a quiet and unassuming documentary about a nice man whose simple good intentions made a small but positive difference to the lives of millions of American children.
22,positive,"Rogers didn't crash land here from a planet with a red sun, but he is a Superman."
23,negative,"This gentle, positive treatment of Rogers coincides with the show's values but devalues his enormous social importance."
24,positive,It's devastating and wonderful.
25,positive,"It's a lovely inspirational little piece, eschewing schmaltzy sentimentality for genuine emotion."
26,positive,"Almost as if in these times of uncertainty and constant worry, we need a figure to trust in."
27,positive,"Documentaries are always judged first by their subject, and Neville has a knack for choosing exactly the right ones. A master of documentary structure, he makes the case for Rogers' continued relevance right out of the gate."
28,positive,The production's gentle and visual style are essential in keeping this trolley moving on the right tracks.
29,positive,Won't You Be My Neighbor? confirms what you already knew: Mr. Rogers was a really great man. It's a 134-minute sigh of relief.
30,positive,My heart was warmed to near exploding by seeing the great man on screen.
31,positive,"We may never have another Mister Rogers, but shouldn't we be looking for ways to use media the way he did -- to edify and dignify and model virtue?"
32,positive,"'Won't You Be My Neighbor?' reminds viewers of the good that is in this world, even in the most challenging of times. The documentary is a wonderful tribute to Mister Rogers and should be watched by fans young and old."
33,positive,"A bittersweet portrait of a man who lived a compassionate life free of pretensions, and whose message sadly feels lost in today's callous world."
34,positive,"...a powerful, emotional portrait of the most genuine man to ever grace this Earth."
35,positive,A beautiful invitation.
36,negative,"Rather than find ways to explore Rogers' issues with depression, insecurity, and isolation growing up as a child, he utilizes animated sequences that show a young Rogers played by his puppet Daniel Tiger. Tactics like this are lazy, and simplistic."
37,positive,"A truly moving film, a work of profound beauty that exalts the best in all of us by examining the life of a man who truly embodied the best of what humanity could be."
38,positive,An admirable film effectively informing the audience about a great man who spread love despite the differences we all have.
39,positive,Won't You Be My Neighbor? is the best kind of documentary as it beautifully explores the life of a great man.
40,positive,Even those who weren't lucky enough to experience Fred Rogers's charm when they were children will still find the documentary engrossing...
41,positive,Y'all NEED to see this film. Just be prepared to get emotional and mourn the loss of a man who devoted his life to being kind.
42,positive,Even if you didn't watch his show I think you will be moved by Fred's story and the impact of his message.
43,positive,"Won't You Be My Neighbor? humanizes this icon, so prone to parody, as he despairs of the wasted potential of TV to ""make goodness attractive"" - which he achieved with low-key dedication."
44,positive,"Here's the thing about Won't You Be My Neighbor? You will cry. No matter who you are, you will tear up."
45,positive,I promise it will affect you in ways few documentaries do.
46,positive,A perfect documentary.
47,positive,The documentary was a pure joy.
48,positive,Won't You Be My Neighbor? is a beautiful documentary that is uplifting and remarkable.
49,positive,A celebration of kindness and acceptance that offers an antidote to the hostility endorsed by much of the current social and political culture.
50,positive,An endlessly appealing and beautiful documentary on the life of a true American treasure.
