id,tomato_score,review_text
1,positive,Robert Walker's creepy performance ranks among the best found in any Hitchcock film.
2,positive,"... one of Alfred Hitchcock’s undisputed masterpieces, a thriller of demented wish fulfillment turned into a waking nightmare that turns on a chance meeting."
3,positive,The punch-line Hitchcock serves is clear: don’t talk to strangers.
4,positive,"Despite some questionable changes from Patricia Highsmith's source material, Strangers on a Train showcases Hitchcock at his most gleeful, emphatically building suspense before an explosive climax."
5,positive,"Hitchcock frequently subverts expectations, particularly in how he involves secondary characters. The obvious queerness of one (if not both) leads is undeniable and the film boasts two iconic set pieces: Miriam's murder and the carousal climax."
6,positive,The taut narrative of Strangers on a Train is supported by some of the best visual filmmaking of Hitchcock’s career.
7,positive,"Hitchcock’s latest film, Strangers on a Train , is fun to watch if you check your intelligence at the box office."
8,positive,Strangers on a Train is one of the best Alfred Hitchcock films.
9,positive,"The unyielding sharpness of his obsession eventually proves to be his downfall, solidifying him as not only one of the great queer antagonists, but also as a darkly tragic figure who inspires as much fascination as he does revulsion."
10,positive,"I know no other recent film, in fact, which better conveys the condition of modern man, who must escape his fate without the help of the gods."
11,positive,"All this is quite incredible, but it is not lacking in excitement at any time."
12,positive,Showcases the technical prowess and brilliant editing that are among the hallmarks of Hitchcock's work.
13,positive,"It's the kind of crime setup that is unable to face scrutiny by even slightly more modern detective practices - and, by extension, modern audiences."
14,positive,"Strangers on a Train (1951) was director Alfred Hitchcock's suspenseful, noirish black and white thriller about two train passengers: tennis pro Guy Haines (Farley Granger) and psychopathic dandy Bruno Antony (Robert Walker)..."
15,positive,...a solid premise that's employed to consistently captivating effect by Alfred Hitchock...
16,positive,...one of the most effectively suspenseful films of Hitchcock's career.
17,positive,"""Is there even a more ideal place to hatch a murder, than a train? Easily one of my favorite Hitch flicks!"""
18,positive,The upshot is a perfect Alfred Hitchcock thriller...with a ingenious plot taken from a Patricia Highsmith novel and a memorably seductive villain.
19,positive,Strangers on a Train is an admirable demonstration of Alfred Hitchcock's virtuosity in the area of suspense dramas.
20,positive,Rousing thriller with creative fairground scenes and much about technology.
21,positive,"Arguably one of Hitchcock's masterpieces, this intrguing film deals with all the autuer's issues, including the double motif, moral ambiguity, fine line between hero and villain."
22,positive,Classic nail-biter is a must for thriller fans.
23,positive,the work most necessary for a deeper appreciation of Hitchcock's late masterpieces.
24,positive,Even more marvelous after a second viewing
25,positive,Perhaps Strangers on a Train still hasn't yielded all its secrets.
26,positive,The prototypical Hitchcock thrill ride.
27,positive,
28,positive,
29,positive,
30,positive,"Alfred Hitchcock's ""Strangers on a Train"" is about weakness crisscrossing with evil, with evil pushing hard for the upper hand. Nobody comes away unscathed."
31,positive,worthy vehicle that displays Hitchcock's narrative ability and explores some of his favorite themes
32,positive,"Most of the film is a journey through pure Hitchcockian irony and suspense, and well worth the trip."
33,positive,Patricia Highsmith's malicious writing seems perfectly suited to Alfred Hitchcock.
34,positive,To ignore the subtext during the runaway carousel climax is to be absolutely blind.
35,positive,"Two men, a problem, and a crime is an old theme, but the list of works that exploit it perfectly is a short one. Strangers on a Train belongs on it."
36,positive,
37,positive,"Hitchcock was above all the master of great visual set pieces, and there are several famous sequences in Strangers on a Train."
38,positive,"As sleek, taut and breezy an entertainment as Hitchcock ever made, and a nice hinge moment, almost exactly in the middle of the black-and-white and color phases of his American career."
39,positive,
40,positive,
41,positive,
42,positive,Perhaps none of Alfred Hitchcock's 1950s films is quite as intense as Strangers on a Train.
43,positive,
44,positive,Quintessential Hitchcock.
45,positive,
46,positive,"...one of the original shells for identity-inspired mystery thrillers, in which natural human behavior is the driving force behind the true macabre."
47,positive,This is a Hitchcock top-of-the-line work rolling on all cylinders.
48,positive,"Farley Granger became the best-known actor out of the film, but it's the tour-de-force performance of Robert Walker as Bruno that's amazing."
49,positive,Apenas mais um bom suspense.
50,positive,Hitchcock's favourite device of an ordinary man caught in an ever-tightening web of fear plunges Guy into one of the director's most fiendishly effective movies.
