id,tomato_score,review_text
1,positive,"Snapshot of an idealized version of [Montmartre]... fate, joy, momentary despair and still more joy. It’s filled with lists of likes and dislikes and Jeunet’s restless need to entertain makes <i>Amélie</i> a list in itself."
2,positive,"Life is hard, but it can be quite beautiful too. And that's especially the case if you use some of it to watch Amélie."
3,positive,"An enchanting, quirky comedy that, like its central character, marches to its own (off)beat."
4,positive,"Jean-Pierre Jeunet’s quirky rom-com AMÉLIE felt like a breath of fresh air when it was released two decades ago. It's just as relevant today, but for different reasons."
5,positive,"With the talented Audrey Tautou in the leading role, Amelie is sheer delight, and will entrance everyone who sees it."
6,positive,"Amelie is a delicious pastry of a movie, a lighthearted fantasy in which a winsome heroine overcomes a sad childhood and grows up to bring cheer to the needful and joy to herself. You see it, and later when you think about it, you smile."
7,positive,"Jeunet [turns] the whole story into a comic strip with the inventiveness of his exaggerations, the terseness of his ironies, the briskness of his editing and a voiceover commentary which would have done Roald Dahl proud."
8,positive,"Like its title character, Amelie is a quirky, unabashedly manipulative charmer that, while endearing at first, overstays its welcome. Until the visual pyrotechnics and faux joie de vivre become too overbearing, however, [it's] a captivating confection."
9,positive,"An utterly fresh, imaginative and emotional piece of filmmaking that s touched by enough sheer magic to lift the spirits of even the most hardened cynic."
10,positive,"If I ever wanted to run into a projectionist's booth and hug a canister of film, it was after I saw Amelie for the first time."
11,positive,Amélie is the romantic comedy adults have been waiting for. Maybe the one they need.
12,positive,[Mathieu Kassovitz] provides Amelie with the highly unlikely love interest who gives this hyperactive charmer its undeniable fairy-tale element.
13,negative,"Jean-Pierre Jeunet's film was all the rage in Paris and shunned by the Cannes Film Festival, where elitist selection committee members deemed it too lightweight for inclusion. Sometimes those elitist types know what there talking about."
14,positive,"Through all our isolation and division, we are united by love. If it takes an uplifting fantasy to state this idea, however whimsically and indirectly, then so much the better. Of course it's not real... What good's a fairy tale without a moral, anyway?"
15,positive,"It is the feel-good escapist film that most of us need right now, but with a frequent twist of tartness and a cinematic giddiness that intoxicates."
16,positive,Amélie is the happy ending to a year that most of us would just as soon forget. This is a film to remind us of the urgent importance of frivolity.
17,positive,"An out-of-practically-nowhere hit in France, Jean-Pierre Jeunet's sweet magic fable is specifically designed to restore our blasted faith in human decency."
18,positive,"Although it's too long for a film so slight, it transports us to a Paris that's as irresistible as it is unreal."
19,positive,It’s a lighter-than-air French pastry of a film that will have you begging for more.
20,positive,"It's a delirious funhouse of a movie that's an unrepentant crowd pleaser, and one that French tourism officials probably welcomed with open arms."
21,positive,"After falling into the clutches of Hollywood for the misguided Alien Resurrection, Jean-Pierre Jeunet is back in Paris where belongs, to launch a sparkling new star, Audrey Tautou, in the wonderfully playful, vividly illustrated Amelie."
22,positive,"Admittedly there's something somewhat dubious about Amelie's self-congratulatory nature and self-conscious cuteness... But my advice is to accept Amelie gratefully for the cinematic bonbon it is. It may not be nutritious, but it sure is sweet."
23,positive,"Jeunet, who wrote the script with Guillaume Laurent, presents his narrative as a fairy tale: He jumps across wide swathes of time baldly asks us to believe impossible things, sets his characters on quests and intermingles romantic happiness and suffering."
24,positive,"[It gives us] a playground Paris that reflects the attitude of his heroine toward life. Instead of brooding in dour urban alienation, Amelie finds herself transfixed by the tide of individuals the city offers and the endless possibilities for connection."
25,positive,"Much like Audrey Hepburn, Tautou fills a frame even when she's photographed from a distance. Watching her munificent meddling, it's easy to see how even the most hard-edged moviegoer would succumb to her charms."
26,negative,"By the end even Tautou's unassuming presence has become slightly maddening. Why this infantilist tripe should have stormed the French box office is a mystery, though one can be certain its promoters hope for it do the same over here. You have been warned."
27,positive,"Here is a comedy with a lightness of touch, a clear line of thought and interesting characters. What more do you want for the price of a half decent bottle of Chablis?"
28,positive,"You have a good time, but not a great one."
29,positive,"In a word, it’s simply there to amuse. Just sit back, take it as it comes. It doesn’t come with more charm."
30,positive,"You can pass on the cakes and cookies this holiday season, but indulge in the crème brulee of ""Amelie."" It hits the spot."
31,positive,"In his latest. Amelie, Jeunet steers his talents toward romantic dreams, delivering a crowd-pleasing comedy-fantasy with a puckish side."
32,positive,"At two hours, Jeunet certainly could have been a little harder on himself in the editing room, but Amélie is so breezily enjoyable, its wide-eyed star so undeniably winsome, I can’t honestly say I cared very much while I was watching it."
33,positive,"Watching Amelie is like recapturing the giddiness of going to the boardwalk for the first time: The lights are dazzling, the rides are dizzying and the barkers beckon seductively with their promises of excitement and adventure."
34,positive,"Jeunet films it all breathlessly and brightly, applying his astonishing visual gifts to opening hidden corners of the world rather than, as in the past, concocting delicious banquets of the macabre."
35,positive,"I don’t know how many ways there are to say “delightful,” but every single one of them applies to Amélie."
36,positive,What makes it such a pleasure to watch beyond its rich characters is the joy Jeunet takes in cinema itself. Not since Truffaut made Jules and Jim has a director used all of the tools of filmmaking quite so much like a toy box.
37,positive,Amélie had canonised the language of isolation.
