id,tomato_score,review_text
1,positive,"It’s an often painful drama and [Victor] Sjöström gives a vulnerable, moving performance as the crotchety, morally imperious old man... but it’s also one of Bergman’s warmest, most understanding, and most beautiful films."
2,positive,Bergman's penchant for giving physical form to the conscious and subconscious mind is rarely more apparent than in his 1957 masterpiece Wild Strawberries.
3,positive,What comes out is an evaluation of the human conscious and of the regrets and why one feels the way they do.
4,positive,One of Bergman's best in a six-decade-long career littered with masterpieces.
5,negative,"An eerie, felicitous opportunism steered this film -- just enough Freudian bitters, modern marriage, supernatural overcast, and ""smashingly beautiful"" postcards to provide a full matinee of culture for the expanding middlebrow-highbrow audience."
6,positive,Wild Strawberries is a simple film on paper but on screen it is a meditative look at one man's life.
7,positive,A celebration of the power of actors to create rich personalities for us to spend time with.
8,positive,"Wild Strawberries is to my mind a far more complete and interesting film than the much over- praised Seventh Seal, for the simple reason that it says something negative."
9,positive,"Bergman understands one of the most bittersweet characteristics of nostalgia: it juxtaposes our memories, in which everyone is young and healthy, and the inevitable reality of physical decline that followed. [Full review in Portuguese.]"
10,positive,Bergman's dual journey of remembrances and reveries
11,positive,"[VIDEO ESSAY] ""Wild Strawberries"" is a thematically abundant film that fluidly condenses a lifetime's worth of experience into succinct cinematic fragments under Ingmar Bergman's complex construction of abstract corollaries."
12,positive,...an intensely cinematic psychological portrait of a man reckoning with the how and why of who he's become.
13,positive,Gunnar Fischer's photography becomes ever more luminous and Sjstrm's performance grows in greatness.
14,positive,"The relentless symbolism, and some rather heavy-handed dream sequences are off-putting at times, but Wild Strawberries has enough sorrow, warmth and profundity to make for sophisticated and rewarding viewing."
15,positive,A reviewer must exercise some tact in discussing this picture. It is a work of such high and subtle art that the temptation is to run in with a smother of adjectives and a display of analytical explanation.
16,positive,"Bergman's often heralded masterpiece of European cinema is more than a formal delight. It's funny, touching, and very, very emotional."
17,positive,Swedish master Ingmar Bergman delivered one of his greatest ruminations on love and life in this 1957 drama.
18,positive,"Several actors who were to form the director's virtual stock company are here, but it is Sjstrm who is heart and soul of the film."
19,positive,It's a personal and profound work.
20,positive,"With unyielding moral precision no less austere for the lack of any religious conviction behind it, Bergman subjects his protagonist to judgment for the crimes of indifference and selfishness, and pronounces a verdict of ""the usual"" sentence: loneliness."
21,positive,"An archetypal Ingmar Bergman film, and one of his best."
22,positive,"One of Ingmar Bergman's many masterpieces, this universal meditation on the meaning of life is extremely well-acted by Victor Sjostrom (also known as director) as ther aging professor."
23,positive,It's most memorable due to the heartfelt sterling performance by the seventy-something Victor Seastrom.
24,positive,"One of Bergman's warmest, and therefore finest films."
25,positive,a masterpiece
26,positive,
27,positive,
28,positive,Landmark Bergman
29,positive,"My favorite Ingmar Bergman film, without question."
30,positive,
31,positive,
32,positive,
33,positive,A film of rare beauty and pain
34,positive,Brilliant.
35,negative,"Mr. Bergman, being a poet with the camera, gets some grand, open, sensitive images, but he has not conveyed full clarity in this film."
36,positive,[Worth watching] if only to see issues that are nowadays considered verboeten tossed around as freely as a football.
37,positive,Victor Sjostrom's magnificent performance carries an emotional authority that gives Bergman's great movie a warmth and an accessibility that it might not otherwise have had.
38,positive,This is one of the truly outstanding works of post-war European cinema.
39,positive,
40,positive,
41,positive,"Poetic and richly elegant -- and sometimes playful (but don't tell anyone, because lots of people think of Bergman as stupefyingly serious)."
42,positive,...a touching look at old age and how memories from the past can affect us as mature beings.
43,positive,"Each step along the trip yields new faces, new situations, and dilemmas -- all leading back to the film's ideas about love, life, death, accomplishment, and incompetence."
44,positive,Don't let pretentious film snobs scare you off from Wild Strawberries
45,negative,"Presumably, the audience is stunned that it can understand the filmic metaphors... and thus, they must be genius."
46,positive,A deeply moving film that extends beyond Bergman's experiences and speaks to the importance of emotional connections among human beings.
47,positive,"Quite simply a must-see for the serious filmgoer, offering a perfect introduction to the work of one of the world's greatest directors."
48,positive,"It’s an often painful drama and [Victor] Sjöström gives a vulnerable, moving performance as the crotchety, morally imperious old man... but it’s also one of Bergman’s warmest, most understanding, and most beautiful films."
49,positive,Bergman's penchant for giving physical form to the conscious and subconscious mind is rarely more apparent than in his 1957 masterpiece Wild Strawberries.
50,positive,What comes out is an evaluation of the human conscious and of the regrets and why one feels the way they do.
