id,tomato_score,review_text
1,positive,Steve McQueen brought it to life and didn’t hold back from intensity this story has at its foundation. Incredible performances from Chewitel Ejifor and Lupita Nyong’o carry this film.
2,positive,What’s most impressive about the film is the way it shows how slavery distorts humanity on all levels.
3,positive,"A searing and thought-provoking portrait of pre-Civil War American slavery... 12 Years a Slave is an absorbing and divinely crafted film, even if it is a brutal watch."
4,positive,"More than just a prestige, period film, it's a difficult but necessary viewing experience."
5,positive,"Given 12 Years A Slave’s subject matter, it’s a welcome surprise that John Ridley’s script pushes McQueen to prove he can proficiently execute multiple tones."
6,positive,Piercing and heart-wrenching.
7,positive,"Unsettling and painful to behold, but from the lows of human civilization emerges a courageous and moving motion picture."
8,positive,McQueen's vision is one that articulates the overwhelming bleakness of this chapter of history while also recognizing the fleeting moments of emotional serenity that could oddly descend.
9,positive,"A lot of the slave movies we see turn around and become a white savior movie, which this one avoided. Every element of this film is done so well and always has a deeply emotional impact on me. It is really captivating."
10,positive,"Steve McQueen did a masterful job of finding the balance between some heavy content while making it look visually stunning. The score, performances and cinematography was phenomenal."
11,positive,"It is a story that demanded to be told, demanded to be heard and it is absolutely perfectly done and deserves to be seen."
12,positive,Steve McQueen's film renders the unfathomable brutality of this period in our history tangible in a way that I've never seen captured on-screen before
13,negative,"Any understanding of slavery as a historical phenomenon is absent, despite the occasional reference to slaves as property."
14,positive,Masterful filmmaking.
15,negative,"In 12 Years a Slave, Solomon Northup's story is tragic and infuriating, but only because slavery itself was tragic and infuriating. Beyond that, the story feels generic."
16,positive,"A harrowing, stark movie that is equal parts educational and devastating."
17,positive,"Director McQueen, drawing on the visual aesthetic of his previous works Shame and Hunger, never shies away from frames that capture the ways that beauty exists in the most painful situations."
18,positive,"The subject matter lends itself to compelling stories, but the characters that suffer the worst injustices aren't the primary focus and receive no closure."
19,positive,It seems impossible to think of anyone turning in as fine a performance as Ejiofor does here.
20,positive,"It may have taken its time to daunder down under, garnering plenty of awards buzz behind it, but late January finally saw Steve McQueen's impeccably crafted slavery epic hit our shores, and boy was the eventual Best Picture Oscar-winner worth the wait."
21,positive,"An incredible story of a man who clung to the hope of returning to his family, and used it to push away the horrible world he was forced into."
22,positive,I only have one word to describe 12 Years a Slave - masterpiece.
23,positive,"The dramatic power of this film is an explicitly graphic and emotional material, in addition to working as an allegory towards racism and slavery, a cinema that is not afraid to express the shameful past of a nation. [Full review in Spanish]"
24,positive,"As McQueen's observant camera reminds us, we are all, in some insidious way, kin under the skin."
25,positive,"Overall, 12 Years a Slave is a brave piece of filmmaking and one to last through the ages in terms of acting and storytelling."
26,positive,"12 Years a Slave occupies that sparsely inhabited place beyond Oscar statues and Tomatometer scores, in the upper stratosphere of movies that act as time machine and history professor. It is, for want of a better word, important."
27,positive,The film itself is beautiful. Each shot is pure artwork. Each note of music is pure emotion. Every cut is perfectly pieced together. Steve McQueen has assembled something that is great.
28,positive,"Exquisitely built, so expertly acted and so fearlessly directed."
29,positive,"It's an exhausting journey through one man's experiences being denied his humanity, a decade living as property. There's no lesson to be learned. If you need a movie to tell you that slavery is wrong, well, this movie isn't for you. No movie is."
30,positive,"Too often have [slavery's] horrors been whitewashed in popular culture, but here at last McQueen lays them bare through the eyes and words of a man who experienced the unthinkable."
31,positive,12 Years A Slave is such a powerful film that it leaves you overwhelmed by the horror of its truth. It's a faithful adaptation of the real-life memoir of Solomon Northup.
32,positive,The definitive film on its subject matter.
33,positive,It is a brave piece that takes the uneasy subject and creates a superb piece of cinema. It is among the very best films of 2013.
34,positive,The performances are truly harrowing.
35,negative,"There's a tyranny in McQueen's vision as he compels hero Solomon Northup on a vile trajectory of kidnap, brutality and dehumanisation."
36,positive,"12 Years a Slave is for those who want to see Ejiofor's brilliance, believe that this history should be told so it will never be repeated -- and can bear to witness it interpreted for the screen."
37,positive,12 Years a Slave also means that there is finally a film about slavery in America that is not told only through white people's eyes.
38,positive,"...meticulously made, sporadically captivating, and yet palpably overlong..."
39,positive,"Absorbing and comprehensively thought-provoking, 12 Years A Slave is one of the most hostile yet insightful movie-going experiences you will realize with glaring appreciation this year or any other year at the movies."
40,positive,"It is possibly the most beautifully tragic film I have ever seen, it is sure to win some major awards, and is a big contender for my favourite film of 2013."
41,positive,12 Years a Slave is that rare film that transcends the hype surrounding it and is the most emotional experience I have had in a theater in some time.
42,negative,Feels hemmed in by convention in a way that McQueen's previous films did not.
43,positive,"12 Years a Slave is a story that shows, efficiently and clearly, how institutionalized bigotry is a thing that affects everyone, even those who don't want to take part; how it strips out the possibility of kindness and erodes compassion."
44,positive,12 Years a Slave is the most horrifying film you'll see all year. It's also one of the most beautiful.
45,positive,Birector Steve McQueen presents slavery as it happened with a camera that hangs on shots long after we're comfortable looking. The only choice is to engage with what's on screen.
46,positive,A definite must see and a film that is and should be rewarded for the work of its' director and actors bravery in making it. It will haunt you for days afterwards and ponder the cost of slavery both past and present on us all.
47,positive,"There are so many vital discussions raised - how bondage perverts both parties, the machinations of this industry... This is wedded to an aesthetic that snaps between woozy and stark."
48,positive,"12 Years a Slave is, like The Trial, a trapdoor over the abyss. Although less abrupt than Kafka's novel, the movie wastes little time before plunging its viewer into a nightmare of dehumanization."
49,positive,"... [director Steve McQueen] has created one of the most terrifying, brutal and emotional stories about a time that in the United States (almost) everyone seems to want to forget... [Full review in Spanish]"
50,positive,"There are some films that aspire to monopolize 2014's Oscar prizes, but of between all of them, 12 Years a Slave is, without a doubt, one of the firmest candidates. [Full review in Spanish]"
