id,tomato_score,review_text
1,positive,"The viewer has no choice, we are forced to breathe the air, gaze through the pupils, and experience the city by slipping into the shoes of a twisted protagonist, the shoe laces tightly tied by none other than a master of his craft, Scorsese."
2,positive,"Bickle was a warning to all of us, on what can occur if we push people to the edges of society."
3,positive,One of the most disturbing -- and controversial -- studies of loneliness ever placed on screen.
4,positive,"Anchored by De Niro's chilling performance, it is easy to see why it ranks in the top 100 films of all time."
5,positive,"It works its strange alchemy with riveting force… With this extraordinary film, Scorsese confirms his standing among our finest young directors. It is, among other things, a testament to the versatility that last produced Alice Doesn’t Live Here Anymore."
6,positive,"Experiencing the film on an insulated, intellectual level is a virtual impossibility, thanks to a central performance so individualized and affecting that Travis is never in danger of becoming a statistic or a symbol."
7,positive,"The bonds are close and tight between Scorsese's first film and his most recent effort. And yet Taxi Driver stands alone. It is original, harrowing, instant American mythology."
8,positive,"Taxi Driver is so volatile it nearly explodes from the screen. Under Martin Scorsese's brilliant direction, it works a dramatic tension that is inescapable, carefully, systematically straitjacketing its audience in the problems of its central character."
9,positive,"Scorsese has spit all his disgust right in our faces. Well, you don't have to like it. But when the doors of the [theater] opened to let us out, there was New York and I knew, I knew it was no longer possible to avoid the horror."
10,positive,"Remove the cataclysmic ending from Taxi Driver and it would be one smashingly good motion picture. As it stands, the film is beautiful to look at, exciting to listen to, but much too much to stomach."
11,positive,"Whatever else anybody comes to think about Taxi Driver, it has a muscle-tensing, skin-prickling, apprehensive suspense that builds from those first unsettling moments like an air-raid siren."
12,negative,"All these things might be reconciled and resolved, if only the film probed deeper instead of trying merely to astonish and dazzle. Obviously, it is the offspring of an unholy union."
13,positive,"Like any genuine nightmare, Taxi Driver induces terror because its hideousness grows out of pure, if awful, human truth."
14,positive,"Scorsese and cinematographer Michael Chapman create a funky, overripe New York that's like a nightmare Travis can never stop dreaming... But first and last Taxi Driver belongs to Robert De Niro, the most remarkable young actor of the American screen."
