id,tomato_score,review_text
1,positive,... a rough draft for Manhattan.
2,positive,The ‘Citizen Kane’ of romantic comedies.
3,positive,A very important romantic comedy but not a favorite of mine
4,positive,Picking out a favorite sequence is about as impossible as selecting a favorite line of dialogue (although I’ve always been partial to the description of the spider that’s “the size of a Buick”).
5,positive,"[Allen] is not merely a cinephile-filmmaker as so many are today... he is a filmmaker working from what, in cinema, matters to us now: that every image involves a point of view, that every point of view divides, and that every division is productive."
6,positive,"One of the most brilliant and inventive comedies, Woody Allen’s Annie Hall is his most grounded and accomplished work. Bittersweet and hysterical, Annie Hall is one of the most quintessential romantic comedies."
7,positive,"A bittersweet love affair... even though it's played for laughs, it contains more truth than most screen romances."
8,negative,"Allen is easily our most literate comic, and may just be our most comic littérateur, as readers of his humorous sketches know. But his new film is painful in three separate ways: as unfunny comedy, poor moviemaking, and embarrassing self-revelation."
9,positive,"Annie Hall is bracingly adventuresome and unexpectedly successful, with laughs as satisfying as those in any of Allen's other movies and a whole new staying power."
10,positive,"Annie Hall is not only Allen's newest film, it is also his best. It seems the most directly and obviously autobiographical."
11,positive,"Annie Hall is a wonderful riposte to the question, ""can you translate your own life into a creative medium and not bore the hell out of everybody?"""
12,positive,"Annie Hall is the best movie we've had about the painful difficulty of love in the sexually polarized '70s. Beyond that, it's a sorrowful reflection on the tension between identity and love in any time or place."
13,positive,"Is Woody Allen's commonplace pessimism really inevitable? While pondering this, we can have a good laugh at this black comedy."
14,positive,We have to stop and remind ourselves here that Annie Hall is not only the strangulated murmur of a neurotic urban heart: it is also a movie. Of various and satisfying kinds.
15,positive,No question about it: Annie Hall takes a whack at bright people in conflict. It's very serious about its comedy.
16,positive,"Annie Hall, his intensely felt, hilariously realized film about his own love affair with actress Diane Keaton, is Allen's masterpiece and it's a masterpiece among comedy films."
17,positive,"The quality of the writing is uniformly high, and the technique, though not entirely original, is brilliant. The result is not only Woody's best film to date but one good enough to stand comparison with the best of other filmmakers."
18,positive,"I could easily consume the rest of this space quoting from Annie Hall, which is, the more I think about it, as close to a work of cinematic art as I've seen in ages."
19,positive,"Helped by standout cinematographer Gordon Willis, Allen directs with more visual invention than ever. Yes, this is a lofty leap."
20,positive,It is Allen's funniest and most satisfying screen work to date.
21,positive,"[The one-liners] go by too often, too fast, leaving the delightfully dazed reviewer -- and viewer -- knowing only that they have seen a superior comedy as well as a superb film"
22,positive,Beneath its wit there palpitates a wounded heart; the underlying sadness of the film gives it a dimension and reality that is missing from the more purely absurd and wisecracking Sleeper and Love and Death.
23,positive,"Allen keeps the energy level high. The laughs in Annie Hall are plentiful, robust and frequent, but there’s more."
24,positive,"Annie Hall works as a neurotic romance and as a bittersweet comedy. It works so well, in fact, that one can call it Woody Allen's finest film to date."
25,positive,"Annie Hall is, without a doubt, Woody Allen's funniest and most fully realized motion picture to date, a ""now"" film for today's sophisticates."
26,positive,"Keaton, always delectable, is more engaging than ever. Such natural charm in such unpredictable company is its own reward, and she ends up whisking several scenes from under Allen's nose."
27,positive,Annie Hall is a tremendously touching and seductive little movie about people caring about each other -- and it's highly doubtful if any other film this year will even come close to surpassing it.
28,positive,"While the outlines of Annie Hall are simply structured to permit such inventions without obtrusion, its quality is really established by the painful level of honesty in it."
29,positive,"It's a tribute to his mastery of film techniques that Allen is able to assemble this diverse-sounding, potentially shapeless material into a coherent and absorbing film."
30,positive,"Though Annie Hall is an essentially serious work, there is no trace of ponderous, heavy-handed pretension in it. In fact, the humor is sidesplitting and only on a subliminal level does the viewer realize the sadness and pain under the surface."
31,positive,"The presence of the marvelously talented Diane Keaton, in the title role, helps make Annie Hall so successful. She is such a perfect contrast to Allen, the ideal Galatea to his Pygmalion."
