id,tomato_score,review_text
1,positive,"Kobayashi establishes his aesthetic signature and maintains the balance of a tense and tragic narrative to interrogate the honor, bravery and hypocrisy of a feudal system, with a highly organic performance from Tatsuya Nakadai. [Full review in Spanish]"
2,positive,Harakiri is the symbol of resistance against authority and the inhuman tendencies of the untouchable elite against the nobility of an impoverished working class... [Full review in Spanish]
3,positive,Masaki Kobayashi’s “Harakiri” illustrates the samurai code as a flawed system hiding behind a façade of honor and principle—it is undeniably the greatest anti-samurai film ever made.
4,positive,The film’s condemnation of the lies systems of authority will tell to preserve their power and engrain their ideology is deeply felt and presented in a structure that leaves the viewer rife with indignation.
5,positive,"Both a thrilling character piece and a scathing take down of authority, Harakiri is a tour-de-force and a compelling look into the facade of institutions."
6,positive,It would be wrong for me to reveal the details of the story Tsugumo tells. What I can say is that it is heartbreaking.
7,positive,The 1962 single masterpiece uses ploys of the written word in picturing the past and/or far away to criticize the present.
8,positive,"The film has a steady, hypnotic momentum; the director, Masaki Kobayashi, wrings as much drama out of facial twitches as he does out of sword fights."
9,positive,"A masterful chess game, filled with many carefully constructed moves, each arranged to fit in a particular place. It's glorious to behold."
10,positive,
11,positive,"Kobayashi establishes his aesthetic signature and maintains the balance of a tense and tragic narrative to interrogate the honor, bravery and hypocrisy of a feudal system, with a highly organic performance from Tatsuya Nakadai. [Full review in Spanish]"
12,positive,Harakiri is the symbol of resistance against authority and the inhuman tendencies of the untouchable elite against the nobility of an impoverished working class... [Full review in Spanish]
13,positive,Masaki Kobayashi’s “Harakiri” illustrates the samurai code as a flawed system hiding behind a façade of honor and principle—it is undeniably the greatest anti-samurai film ever made.
14,positive,The film’s condemnation of the lies systems of authority will tell to preserve their power and engrain their ideology is deeply felt and presented in a structure that leaves the viewer rife with indignation.
15,positive,"Both a thrilling character piece and a scathing take down of authority, Harakiri is a tour-de-force and a compelling look into the facade of institutions."
16,positive,It would be wrong for me to reveal the details of the story Tsugumo tells. What I can say is that it is heartbreaking.
17,positive,The 1962 single masterpiece uses ploys of the written word in picturing the past and/or far away to criticize the present.
18,positive,"The film has a steady, hypnotic momentum; the director, Masaki Kobayashi, wrings as much drama out of facial twitches as he does out of sword fights."
19,positive,"A masterful chess game, filled with many carefully constructed moves, each arranged to fit in a particular place. It's glorious to behold."
20,positive,
21,positive,"Kobayashi establishes his aesthetic signature and maintains the balance of a tense and tragic narrative to interrogate the honor, bravery and hypocrisy of a feudal system, with a highly organic performance from Tatsuya Nakadai. [Full review in Spanish]"
22,positive,Harakiri is the symbol of resistance against authority and the inhuman tendencies of the untouchable elite against the nobility of an impoverished working class... [Full review in Spanish]
23,positive,Masaki Kobayashi’s “Harakiri” illustrates the samurai code as a flawed system hiding behind a façade of honor and principle—it is undeniably the greatest anti-samurai film ever made.
24,positive,The film’s condemnation of the lies systems of authority will tell to preserve their power and engrain their ideology is deeply felt and presented in a structure that leaves the viewer rife with indignation.
25,positive,"Both a thrilling character piece and a scathing take down of authority, Harakiri is a tour-de-force and a compelling look into the facade of institutions."
26,positive,It would be wrong for me to reveal the details of the story Tsugumo tells. What I can say is that it is heartbreaking.
27,positive,The 1962 single masterpiece uses ploys of the written word in picturing the past and/or far away to criticize the present.
28,positive,"The film has a steady, hypnotic momentum; the director, Masaki Kobayashi, wrings as much drama out of facial twitches as he does out of sword fights."
29,positive,"A masterful chess game, filled with many carefully constructed moves, each arranged to fit in a particular place. It's glorious to behold."
30,positive,
31,positive,"Kobayashi establishes his aesthetic signature and maintains the balance of a tense and tragic narrative to interrogate the honor, bravery and hypocrisy of a feudal system, with a highly organic performance from Tatsuya Nakadai. [Full review in Spanish]"
32,positive,Harakiri is the symbol of resistance against authority and the inhuman tendencies of the untouchable elite against the nobility of an impoverished working class... [Full review in Spanish]
33,positive,Masaki Kobayashi’s “Harakiri” illustrates the samurai code as a flawed system hiding behind a façade of honor and principle—it is undeniably the greatest anti-samurai film ever made.
34,positive,The film’s condemnation of the lies systems of authority will tell to preserve their power and engrain their ideology is deeply felt and presented in a structure that leaves the viewer rife with indignation.
35,positive,"Both a thrilling character piece and a scathing take down of authority, Harakiri is a tour-de-force and a compelling look into the facade of institutions."
36,positive,It would be wrong for me to reveal the details of the story Tsugumo tells. What I can say is that it is heartbreaking.
37,positive,The 1962 single masterpiece uses ploys of the written word in picturing the past and/or far away to criticize the present.
38,positive,"The film has a steady, hypnotic momentum; the director, Masaki Kobayashi, wrings as much drama out of facial twitches as he does out of sword fights."
39,positive,"A masterful chess game, filled with many carefully constructed moves, each arranged to fit in a particular place. It's glorious to behold."
40,positive,
41,positive,"Kobayashi establishes his aesthetic signature and maintains the balance of a tense and tragic narrative to interrogate the honor, bravery and hypocrisy of a feudal system, with a highly organic performance from Tatsuya Nakadai. [Full review in Spanish]"
42,positive,Harakiri is the symbol of resistance against authority and the inhuman tendencies of the untouchable elite against the nobility of an impoverished working class... [Full review in Spanish]
43,positive,Masaki Kobayashi’s “Harakiri” illustrates the samurai code as a flawed system hiding behind a façade of honor and principle—it is undeniably the greatest anti-samurai film ever made.
44,positive,The film’s condemnation of the lies systems of authority will tell to preserve their power and engrain their ideology is deeply felt and presented in a structure that leaves the viewer rife with indignation.
45,positive,"Both a thrilling character piece and a scathing take down of authority, Harakiri is a tour-de-force and a compelling look into the facade of institutions."
46,positive,It would be wrong for me to reveal the details of the story Tsugumo tells. What I can say is that it is heartbreaking.
47,positive,The 1962 single masterpiece uses ploys of the written word in picturing the past and/or far away to criticize the present.
48,positive,"The film has a steady, hypnotic momentum; the director, Masaki Kobayashi, wrings as much drama out of facial twitches as he does out of sword fights."
49,positive,"A masterful chess game, filled with many carefully constructed moves, each arranged to fit in a particular place. It's glorious to behold."
50,positive,
