id,tomato_score,review_text
1,positive,"It's a full toybox, or candy box, fattening and immensely pleasurable."
2,positive,The film noir genre's visual style has Touch of Evil to thank for its contributions in sound and cinematography as Orson Welles and Russell Metty are a match made in heaven.
3,positive,“Touch of Evil” is a movie filled with craft and vision.
4,positive,"But as masterful as Welles’s filming is, what makes Touch of Evil a staggering masterpiece is the global quality of his style..."
5,positive,"It is indeed a ""true"" Welles film, yet one in which the artistic freedom and imaginative invention of the author are reduced to indirect manifestation through the conventional grid of a genre that he would otherwise not have chosen."
6,positive,"Classic film noirs epitome and epitaph, Orson Welless Touch of Evil gets a stunning new UHD upgrade from Kino Lorber."
7,positive,"This dazzling achievement has the rare good fortune of being one of those films that somehow seems to improve with each subsequent viewing -- the highest compliment indeed, given that it only takes one showing to evaluate its substantial worth."
8,positive,"[The] ticking of the time bomb, which guides us into the parallel rhythm of a mambo in the nondescript little Mexican border town on the night the story opens, is pure cinema, utilizing image and sound marvelously to establish an immediate effect."
9,positive,Touch of Evil remains a masterpiece in its repaired state.
10,positive,"Touch of Evil is about racism and American chauvinism, and the haves and have-nots."
11,negative,"The desperation and anxiety are extreme, mitigated by weak minds and aided by an inexplicable ally."
12,positive,Enough to prove the innate genius of Orson Welles and the way a man who had been living in Europe could come home and suddenly pick up on American truths hardly grasped by most Americans.
13,positive,"Citizen Kane may be the more weighty, rounded work, but Touch of Evil is a heap more fun."
14,positive,What a film this is.
15,positive,Welles manufactures another of his masterly treatises on the power of light and shade - Touch of Evil is as gothic and expressive as any Murnau picture.
16,positive,"Touch of Evil is one of Welles' most entertaining movies, and probably his sleaziest."
17,positive,"Made in 1958, it was Orson Welles's last Hollywood film, and in it he makes transcendent use of the American technology his genius throve on; never again would his resources be so rich or his imagination so fiendishly baroque."
18,positive,It is typical of Orson Welles that he takes a B-movie thriller set on the Mexican border and gives it a Shakespearian grandeur.
19,positive,"Like the bomb that's lobbed in the boot of the soft-top car in its opening scene, Touch Of Evil is a film where we can hear the faint sound of ticking in our heads, but don't realise what the problem is before it's far too late."
20,positive,"Touch of Evil deserves to be watched multiple times, not for the story, but to absorb its brilliance and audacity."
21,positive,Welles made the film that virtually capped a style he had helped create: you could say that the span of film noir started with Citizen Kane and ended with this movie.
22,positive,The bravura of the opening sequence of Orson Welles's last Hollywood picture grabs you by the throat.
23,positive,"Adapted by Welles from Whit Masterson's pulp thriller Badge of Evil, it had streaks of teen degradation and reefer madness, and the most intense interracial relationship since The Searchers."
24,positive,Touch of Evil is one of Orson Welles's greatest achievements on film.
25,positive,"Inspired in part by the McCarthy hearings, the movie has lost none of its timeliness: The morality of surveillance technology is among its many themes."
26,positive,"A baroque masterpiece -- dark, complex, perverse, riveting."
27,positive,"Expressionistic in the extreme, filled with shadows, angles and cinematic flourishes, the film raises the usual brooding nightmare ambiance of film noir to a level few other pictures have attempted."
28,positive,"Having the Touch of Evil envisioned by our most creative filmmaker, is a wondrous gift no movie lover should miss."
29,positive,[Welles'] scenes with brothel-keeper Marlene Dietrich have nothing to do with the plot and everything to do with the rotting heart of this amazing fable: the apotheosis of pulp.
30,positive,"Indeed, just to see and hear the extraordinary 3 minute and 20 second opening sequence -- a fluid tour de force tracking shot -- without impediment of opening credits and street-sound-masking movie score is accomplishment enough."
31,positive,"Orson Welles' masterwork of greed, treachery and revenge."
32,positive,"Only the elegiac Magnificent Ambersons has such a powerful, all-pervading atmosphere as Touch of Evil..."
33,positive,"Welles once fought in a bullring in Spain during his youth. In ""Touch of Evil,"" Welles kills the metaphorical bull."
34,positive,"Even 50 years after studio heads lost patience and dumped it onto the bottom half of double bills, the final Hollywood film from Orson Welles is the opposite of ordinary."
35,positive,"Delightfully entertaining to watch, it is filled with interesting characters and it is playfully irreverent."
36,positive,"When druggies stash Leigh in a hotel room and throw a party, the movie threatens to turn into Reefer Madness, albeit with the visual panache of Citizen Kane."
37,positive,"One of Welles masterpieces (his first American film in years), this noir thriller of drugs and corruption served as reminder to Hollywood what a brilliant artist he was, using film as vibrant form in its own right, not as extension of drama or literature"
38,positive,"...Welles' baroque border-town murder mystery is a wild masterpiece, a sleazy, grimy, jittery, and ultimately dazzling work of cinematic magic."
39,positive,A cinematic masterpiece and arguably the last great film noir.
40,positive,"I first saw it when I was 14 and thought it was one of the worst pictures ever -- garish, oppressive, and appallingly overacted. Grown up, I'd go with those same adjectives, except now I think it's one of the best."
41,positive,"A sweaty thriller conundrum on character and corruption, justice and the law, worship and betrayal, it plays havoc with moral ambiguities."
42,positive,
43,positive,
44,positive,
45,positive,
46,positive,"Where Mr. Welles soundly succeeds is in generating enough sinister electricity for three such yarns and in generally staging it like a wild, murky nightmare."
47,positive,"Dark, sinister and not altogether comprehensible, this is nonetheless an intriguing study of the art of filmmaking."
48,positive,"...embodies everything that is so exhilarating and maddening about Welles. Both inspired and confused, Touch of Evil is the work of a master who cannot quite give life on screen to what he imagines in his head."
49,positive,
50,positive,"Um estudo extremamente interessante sobre o carter de um homem que, para agir de acordo com os seus princpios, no via mal algum em infringi-los."
