id,tomato_score,review_text
1,negative,"All this becomes moderately entertaining as a pictorial account, but it is the vapid dialogue which reduces most of the proceedings to dullness."
2,negative,"It would seem that almost anybody could have written a more exciting and plausible story on the subject after standing for half an hour outside Trinity Church, watching the passing throng of brokers, bankers, investors and stenographers."
3,positive,Undoubtedly George Bancroft's greatest job for the screen.
4,positive,"The characters talk all the way through, and their talk is distinct and well recorded. Mr. Bancroft's powerful voice, in particular, registers well."
5,positive,"George Bancroft, who plays the name part, has created many forceful characters on the silent screen; but those who have never heard him speak know only half his powers. His expression of the role Is commanding, magnetic."
6,positive,"The slowness which has been characteristic of the majority of the ""talkies"" previously is never apparent here, for the action, once started, is fast-moving, gaining in momentum and dramatic power toward a tense and wholly logical climax."
7,negative,"It's a disappointment after the fine work done by George Bancroft in other, and more virile, pictures."
8,positive,"Paramount, has produced a gripping story, well directed by Rowland V. Lee, and abounding in the touches of realism only possible in a ""talkie."""
9,negative,"All this becomes moderately entertaining as a pictorial account, but it is the vapid dialogue which reduces most of the proceedings to dullness."
10,negative,"It would seem that almost anybody could have written a more exciting and plausible story on the subject after standing for half an hour outside Trinity Church, watching the passing throng of brokers, bankers, investors and stenographers."
11,positive,Undoubtedly George Bancroft's greatest job for the screen.
12,positive,"The characters talk all the way through, and their talk is distinct and well recorded. Mr. Bancroft's powerful voice, in particular, registers well."
13,positive,"George Bancroft, who plays the name part, has created many forceful characters on the silent screen; but those who have never heard him speak know only half his powers. His expression of the role Is commanding, magnetic."
14,positive,"The slowness which has been characteristic of the majority of the ""talkies"" previously is never apparent here, for the action, once started, is fast-moving, gaining in momentum and dramatic power toward a tense and wholly logical climax."
15,negative,"It's a disappointment after the fine work done by George Bancroft in other, and more virile, pictures."
16,positive,"Paramount, has produced a gripping story, well directed by Rowland V. Lee, and abounding in the touches of realism only possible in a ""talkie."""
17,negative,"All this becomes moderately entertaining as a pictorial account, but it is the vapid dialogue which reduces most of the proceedings to dullness."
18,negative,"It would seem that almost anybody could have written a more exciting and plausible story on the subject after standing for half an hour outside Trinity Church, watching the passing throng of brokers, bankers, investors and stenographers."
19,positive,Undoubtedly George Bancroft's greatest job for the screen.
20,positive,"The characters talk all the way through, and their talk is distinct and well recorded. Mr. Bancroft's powerful voice, in particular, registers well."
21,positive,"George Bancroft, who plays the name part, has created many forceful characters on the silent screen; but those who have never heard him speak know only half his powers. His expression of the role Is commanding, magnetic."
22,positive,"The slowness which has been characteristic of the majority of the ""talkies"" previously is never apparent here, for the action, once started, is fast-moving, gaining in momentum and dramatic power toward a tense and wholly logical climax."
23,negative,"It's a disappointment after the fine work done by George Bancroft in other, and more virile, pictures."
24,positive,"Paramount, has produced a gripping story, well directed by Rowland V. Lee, and abounding in the touches of realism only possible in a ""talkie."""
25,negative,"All this becomes moderately entertaining as a pictorial account, but it is the vapid dialogue which reduces most of the proceedings to dullness."
26,negative,"It would seem that almost anybody could have written a more exciting and plausible story on the subject after standing for half an hour outside Trinity Church, watching the passing throng of brokers, bankers, investors and stenographers."
27,positive,Undoubtedly George Bancroft's greatest job for the screen.
28,positive,"The characters talk all the way through, and their talk is distinct and well recorded. Mr. Bancroft's powerful voice, in particular, registers well."
29,positive,"George Bancroft, who plays the name part, has created many forceful characters on the silent screen; but those who have never heard him speak know only half his powers. His expression of the role Is commanding, magnetic."
30,positive,"The slowness which has been characteristic of the majority of the ""talkies"" previously is never apparent here, for the action, once started, is fast-moving, gaining in momentum and dramatic power toward a tense and wholly logical climax."
31,negative,"It's a disappointment after the fine work done by George Bancroft in other, and more virile, pictures."
32,positive,"Paramount, has produced a gripping story, well directed by Rowland V. Lee, and abounding in the touches of realism only possible in a ""talkie."""
33,negative,"All this becomes moderately entertaining as a pictorial account, but it is the vapid dialogue which reduces most of the proceedings to dullness."
34,negative,"It would seem that almost anybody could have written a more exciting and plausible story on the subject after standing for half an hour outside Trinity Church, watching the passing throng of brokers, bankers, investors and stenographers."
35,positive,Undoubtedly George Bancroft's greatest job for the screen.
36,positive,"The characters talk all the way through, and their talk is distinct and well recorded. Mr. Bancroft's powerful voice, in particular, registers well."
37,positive,"George Bancroft, who plays the name part, has created many forceful characters on the silent screen; but those who have never heard him speak know only half his powers. His expression of the role Is commanding, magnetic."
38,positive,"The slowness which has been characteristic of the majority of the ""talkies"" previously is never apparent here, for the action, once started, is fast-moving, gaining in momentum and dramatic power toward a tense and wholly logical climax."
39,negative,"It's a disappointment after the fine work done by George Bancroft in other, and more virile, pictures."
40,positive,"Paramount, has produced a gripping story, well directed by Rowland V. Lee, and abounding in the touches of realism only possible in a ""talkie."""
41,negative,"All this becomes moderately entertaining as a pictorial account, but it is the vapid dialogue which reduces most of the proceedings to dullness."
42,negative,"It would seem that almost anybody could have written a more exciting and plausible story on the subject after standing for half an hour outside Trinity Church, watching the passing throng of brokers, bankers, investors and stenographers."
43,positive,Undoubtedly George Bancroft's greatest job for the screen.
44,positive,"The characters talk all the way through, and their talk is distinct and well recorded. Mr. Bancroft's powerful voice, in particular, registers well."
45,positive,"George Bancroft, who plays the name part, has created many forceful characters on the silent screen; but those who have never heard him speak know only half his powers. His expression of the role Is commanding, magnetic."
46,positive,"The slowness which has been characteristic of the majority of the ""talkies"" previously is never apparent here, for the action, once started, is fast-moving, gaining in momentum and dramatic power toward a tense and wholly logical climax."
47,negative,"It's a disappointment after the fine work done by George Bancroft in other, and more virile, pictures."
48,positive,"Paramount, has produced a gripping story, well directed by Rowland V. Lee, and abounding in the touches of realism only possible in a ""talkie."""
49,negative,"All this becomes moderately entertaining as a pictorial account, but it is the vapid dialogue which reduces most of the proceedings to dullness."
50,negative,"It would seem that almost anybody could have written a more exciting and plausible story on the subject after standing for half an hour outside Trinity Church, watching the passing throng of brokers, bankers, investors and stenographers."
