id,tomato_score,review_text
1,positive,Elsie Fisher and Josh Hamilton give remarkable performances of their own. One of the best coming-of-age films in recent years an it’s not even close.
2,positive,Eighth Grade was everything I hoped it would be and more. It struck such an emotional chord with me that it was borderline unnerving. It’s not just one of the year’s best. It’s one of the decade’s best!
3,positive,"Eighth Grade is a carefully constructed love letter to the messy, confusing years of middle school, and a reassurance to those going through it that things will eventually be okay."
4,negative,This is the kind of reassuring warm hug that’s actually a lie as pernicious as one in any romcom.
5,positive,"Essential viewing for teenagers about to enter secondary (or high) school in the age of social media, as well as parents trying to understand or just get a glimpse inside what their children are doing on their phones all day."
6,positive,"“Eighth Grade” doesn’t pave an easy path for its lead character. Kayla’s struggles are realistic, relatable and heartbreaking. You could almost call it relentless if not for the welcomed moments of levity strategically sprinkled throughout."
7,positive,"""Eighth Grade"" endeavors to tell the ponderous plight of this current connected generation and nails it with astonishing honesty and freshness."
8,positive,"Eighth Grade is one of those rare films that speaks to everyone, regardless of its subjective specificity, through universal life lessons that every person must learn and overcome before becoming an adult."
9,positive,Burnham challenges us to look back on our own pasts and give those meme-ready phone surfers a big break.
10,positive,A relentlessly incisive and anxiety-inducing dumbo drop into the worst time of our collective lives
11,positive,"Earnest and sweet, fumbling and awkward."
12,positive,"Eighth Grade, the film by first time writer-director Bo Burnham, is not for eighth graders. But if you're a parent, grandparent, or anyone who cares deeply about the 13 or 14 year-old in your life, this film is for you."
13,positive,"Starring the naturally sympathetic young actress Elsie Fisher, it's a vivid and sometimes quietly heartbreaking reminder of how awkward growing up can be."
14,positive,Bo Burnham's brilliant directing debut will take you back to the awful awkwardness of adolescence.
15,positive,"It's a crime that Elsie Fisher hasn't won every award possible for her work as the lead, and Josh Hamilton also deserves praise for his performance as Kayla's dad..."
16,positive,"Alfred Hitchcock allegedly claimed ""drama is life with the dull bits cut out""; Eighth Grade instead makes the dull bits interesting. It is a surprising film - and a wonderful one."
17,positive,Eighth Grade reminds us of the familiar growing pains in that unbalanced time transitioning from middle school to high school.
18,positive,"An unvarnished, pimples and all, look at adolescence and the anxiety that comes with it"
19,positive,"... an important movie that should be seen, thought about, and discussed, ideally with someone who's not your age."
20,positive,Eighth Grade has a way of hitting you right between the eyes with the real-life turmoil of being a teenager no matter how old you are now.
21,positive,"Because of its aim to highlight the negative aspects that shape transitions into adulthood, the film poses a unique, profound perspective."
22,positive,"Burnham's film gets the job done, delivering a fresh spin on the teenage angst genre."
23,positive,"You really feel the awkwardness, the embarrassment, cringe-worthy nature of Kayla and other kids in school trying to act older than they are."
24,positive,"This is a very good film, and not a gratuitously cruel one."
25,positive,"Thank you, Bo Burnham, for crafting this marvelous gem that speaks to both teenagers and the teenagers inside the rest of us."
26,positive,"Writer/director Bo Burnham brilliantly dissects modern teenage life with a sympathetic lead performance by Elsie Fisher. ""Gucci!"""
27,positive,"Although distinctly American, writer/director Bo Burnham's subtly melancholy teen drama tells a universal story, and star Elsie Fisher perfectly captures the agony of being young..."
28,positive,"Burnham's background in comedy shines through as he shows the existential absurdity of middle school-a bunch of kids together for hours on end, trying to answer the biggest questions of who they are while trying to learn algebra and world history."
29,positive,"It understands the middle school psyche and its endless swirls of contradictions, but more importantly, it knows that cringing is the utmost form of empathy. It's truly beautiful."
30,positive,"With a style that never separates from coming-of-age comedy, Burnham captures the concerns of postmillennial adolescence and what it means to be a teenager. [Full review in Spanish]"
31,positive,"A coming of age. A slice of life. The rites of passage. Though any of these tags could be applied here, none of them completely fit. For this exquisitely poignant portrait of a solitary teenage girl is quite unlike anything we have seen before."
32,positive,"This is a kind, loving film that will warm your heart to no end."
33,positive,"Not since Welcome to the Dollhouse (1995) has a comedy captured so vividly the agony and the ecstasy-well, OK, it's all agony-of being a... teenage girl. [Full review in Spanish]"
34,positive,"Like a lot of teenagers, EIGHTH GRADE is funny, awkward, and ambitious - it is a film that represents an accomplished graduation for both Bo Burnham and Elsie Fisher."
35,positive,Such honesty in presenting a teenage girl makes writer/director Bo Burnham's movie a superior coming-of-age story.
36,positive,"Eighth Grade reminds us that teenage girls and Kayla's story are valid, and we should all listen a little more closely."
37,positive,The film shows the disturbing disconnect between online confidence and in-person self-consciousness.
38,positive,It's hard to be middle school age where you are betwixt and between. [Bo Burnham] Burnham successfully displays the challenge it presents for kids and for parents. And he does it with a lot of humor and empathy.
39,positive,Burnham's biggest gift here as a storyteller is his compassion and refusal to pretend the differences between today's kids and the rest of us is anything other than trivial.
40,positive,Though the cast is young; being made up of mostly teenagers; they are well versed and trained and Burnham elicits terrific performances from then all.
41,positive,"It lures the audience in with the promise of nostalgia and present-day security, then challenges it to take a long look at itself in the mirror."
42,positive,"""Be yourself and don't care about whatever people think of you,"" 13-year-old Kayla sweetly advises on her YouTube channel. But Kayla is a little girl lost."
43,positive,Eighth Grade may legitimately be the last movie in this genre to ever stun me and move me like it did.
44,positive,"The movie is rich with details that ring true, like a kid's quiet reverie as he sniffs a Magic Marker, or Kayla's crush turning his eyelids inside out in a swimming pool."
45,positive,"Kid, you're gonna go far."
46,positive,is happy to forgo plot in favour strong character work and a high level of emotional articulacy
47,positive,"Burnham so perfectly nails the agonizing beauty of growing up that the film is often difficult to watch, but it's never less than a rewarding experience."
48,positive,Burnham has delivered a directorial debut that immediately announces him as a filmmaking force to be reckoned with.
49,positive,"Writer/director Bo Burnham's feature film debut Eighth Grade may be as contemporary as a Snapchat-filtered selfie, but it's also a deeply thoughtful observation on the universal truths of the agony, ecstasy and everything in between of growing up."
50,positive,"Terrific editing, a relatable character, and relevant adolescent themes."
