id,tomato_score,review_text
1,positive,"With elements of the surreal and supernatural dotted in among the erotic, the film's panoply of extraordinary images adds up to a haunting melancholic masterclass."
2,positive,"Claire Mathon’s stunning cinematography is achingly beautiful to gaze upon. Each frame is worthy of being hung in an art gallery, and each shot conveys so much meaning."
3,positive,"They say memory is the poet’s choice of love. After watching this masterpiece, I suspect that the present moment is the artist’s choice of love."
4,positive,Director Céline Sciamma’s romantic feature celebrates the burning desires between two women with patience and tenderness unlike any film has shown in recent years.
5,positive,"Add two tantalizing performances from Noémie Merlant and Adèle Haenel, and you have yourself one of the most romantic, beautiful films of the decade..."
6,positive,"The film links several interesting themes: the role of women artists at that time, lesbianism, abortion, social canons and their hypocrisy. There are at least two aspects of the women painters that are well and correspond to historical facts."
7,positive,"Watching the two women grow closer together is almost intoxicating, even with the devastating knowledge that they’ll never truly be able to have what they want."
8,positive,"Portrait of a Lady on Fire, is a triumph. Few romance movies capture the totality of love, loss, and remembrance in the way Sciamma does in this film."
9,positive,"In contrast to a film like 2013’s Blue is the Warmest Color, there is no exploitative nudity, no male gaze or overt sexuality. And yet there’s rarely a moment that’s not subtly charged with eroticism."
10,positive,"Things kick off simply, if not innocently, in Céline Sciamma’s masterful period film."
11,positive,"Every artist begins with a blank canvas. It is what they do with it that defines them. With Portrait Of A Lady On Fire, Céline Sciamma has painted her masterpiece."
12,positive,"The period piece is a mesmerizing story about desire and heartbreak, and one of the best queer films of the year."
13,positive,This intelligent and sensuous film is special. An intimate and delicate study of how two people can fall in love.
14,positive,"Every shot feels as if it was painted on a canvas. Love and romance are not the same thing, and it is subtly shown in this movie that surrounds the lack of freedom there is in secrets. [Full review in Spanish]"
15,positive,"Portrait Of A Lady On Fire is passionate, elegant, and elemental."
16,negative,An abortion subplot allows for a scene of artistically inspired exploitation that breaks the film.
17,positive,"It's a film that acknowledges the limits of reality even as Sciamma finds overriding freedom in her characters yearnings, making, as one character observes, not the lover's choice, but the poet's in telling this story."
18,positive,The plot reveals itself with an assured poetic tone that never falters. [Full review in Spanish]
19,negative,What works comes less from the script and more from the presence and power of the two beautiful protagonists. [Full Review in Spanish]
20,positive,"...a sumptuous, haunting love story with moments of dynamism..."
21,positive,"Once in a while there is a work of art so specific, so complex, so new in its oldness and old in its newness, that it moves the craft, our craft, to another level of seeing."
22,positive,"While it says much about the female gaze - both as painter and painted, watcher and watched - that doesn't stop it from sagging in its final act."
23,positive,"[A] deconstruction of the male gaze, bringing forth a new lens through which to view women's agency and historic contributions to art... wrapped in a gentle yet painful love story."
24,positive,"Unfolds as a liquid painting, shades of honey, earth, and time, with a soundtrack burning off all that is unnecessary."
25,positive,The movie is a deeply affecting memory piece where even present-tense pleasure is edged with sadness and regret.
26,positive,"Portrait of a Lady on Fire is a brilliant and visually stunning meditation on the meaning of art and love, as well as the choices we make as artists and lovers."
27,positive,"In a film filled with arresting images, none is better than its final shot. Haunting and raw."
28,positive,"Through this acceptance of women's flaws, the most important message of the film becomes judgement is faulty, fleeting, and unsustainable, while love, even neglected and unfed, lives on for a lifetime."
29,positive,Few of us have figured out how to upend over a century of defining and reinforcing what cinema is. Sciamma did it.
30,positive,"Portrait of a Lady on Fire is set 260 years in the past, but the sentiments of its story are extremely modern. It's also as great, if not better, than any movie with a male focus, and continued proof that women's voices deserve to be heard."
31,positive,"There is a joyful vivrancy about the film. They fully accept their fate, laid out by period and society. Yet they enjoy their few days together and remember it forever. It's super life affirming and uplifting, rather than sad."
32,positive,"With gorgeous cinematography, [and] a beautiful script that shows off the French language at its very best...Céline Sciamma's new film is easily one of the best of the year."
33,positive,"It's high art to the highest degree, a movie that is great now, will be great in 50 years, will be great in 150 years."
34,positive,"There's almost no single moment in Portrait of a Lady on Fire that couldn't be captured, mounted, and hung on a wall as high art."
35,positive,"There are many great acting moments in this film, but you should especially savor the final shot, the long close-up of Haenel in profile. Put simply, it's why we go to the movies."
36,positive,"Metaphorical and melancholic, Céline Sciamma's masterpiece is a slow burn period romance that takes its time to draw you in. But once it does, there's no looking back."
37,positive,[Sciamma] frames Marianne and Héloïse's developing relationship with such exquisite skill that almost every detail throbs with meaning and emotion.
38,positive,"Both passionate and delicate, Celine Sciamma's breath-stoppingly beautiful period film, set in 18th-century Brittany, centres on a painter..."
39,positive,"[On a] deeper level, Portrait of a Lady on Fire is about filmmaking itself. Marianne the artist and Héloïse the model are the director and the actor, respectively, for the painting. It's a movie that plays inside of the movie."
40,positive,Both Noemie Merlant and Adele Haenel are flawlessly brilliant as two women who are blissfully in love yet rattled by their love's prolonged conclusion.
41,positive,Céline Sciama condones the almost voyeuristic viewpoint in this type of film and instead has the camera serve as an accomplice to what we see. [Full Review in Spanish]
42,positive,"An elegant, endlessly gorgeous piece of film that hits you right in the centre of your heart."
43,positive,"The development of the film is hidden under an apparent simplicity, where the tension falls into the deep gaze of their confused protagonists. [Full Review in Spanish]"
44,positive,"Crackles and dances like the titular flames, as dangerous and unpredictable as it is beautiful and fascinating."
45,positive,"French director Céline Sciamma's fourth feature film... ventures into period cinema in a new way, with expressive vigor and meticulous attention to scenographic details. [Full review in Spanish]"
46,negative,"Even though Sciamma has certain technical skills and a stylish touch, the movie's premise of a manless ""utopia"" is barren and, frankly, stupid."
47,positive,"[Writer/director Celine] Sciamma is blessed with two lead actors whose haunted round eyes and exquisitely calibrated performances offer portraits of studied desperation, crushed beneath centuries of societal expectations."
48,positive,"Portrait of a Lady on Fire has been crafted with a painter's eye, a poet's tongue and a musician's control over emotion. As art imitates life, and life imitates art, Sciamma gives us arguably the greatest love story ever told on cinema."
49,positive,"That Portrait of a Lady on Fire is as much concerned with uncovering the story as it is with pinpointing who it is that gets to tell that story, is revealed in tiny bursts of detail that somehow seem to contain a lifetime of information."
50,positive,"A passionate, poetic, and devastating film that comprehends love in a profound, intelligent manner, challenging time and society rules in the process. [Full review in Spanish]"
