id,user_rating,review_text
1,,"A raucous rollercoaster of genre from sleek crime caper to bone-chilling horror that evokes screams of laughter and terror in equal measure, with zero clue as to what new emotion or surprise may be lurking behind the next left turn."
2,5/5,Korean cinema is always that girl. Part of the reason this movie hits so hard is because it's unafraid to really dig into the nitty-gritty of classicism and take a stance. It gets even more timely with each passing year.
3,5/5,"It's a wonderfully sneaky film that, before you know it, will have worked its way right under your skin."
4,9.5,"Fundamentally, Parasite aims to make us reflect on today's society, where the gap between the rich, the middle class and the poor is increasing.The spatial construction that the film proposes is a metaphor for the cruel social pyramid system."
5,5/5,"Parasite is both darkly hilarious and delightfully shocking, setting a new sky-high standard for black comedy – the style of Bong Joon-ho."
6,5/5,"“Parasite” does not put a foot wrong in either of its thematic or narrative capabilities. Via suspenseful drama, dark comedy, and an ingenious script and set design, the film offers commentary worthy of Ken Loach."
7,,"It’s a tricky balancing act, much like Bong’s abrupt shifts in tone, as Parasite is arguably the best film of the year at genre manipulation..."
8,,Parasite is the movie we will look back on as the movie of 2019. It crosses over to every culture because it’s simply about human beings struggling to survive in an unfair system.
9,,"It is sadistic, angry and dark and has a lot to say about the system. This is the world we live in."
10,4/4,"""Parasite"" has already made history for South Korea as the country's first film to win a Best Picture Academy Award. There are some moments I can't wrap my head around though, and one of them was the inclusion of Illinois State into the dialogue."
11,A+,"Cinematography, score, editing… everything’s absolutely perfect. Nothing is placed without purpose. Not a single line of dialogue is wasted. It would be a shame if anyone fails to watch this magnificent movie just because it’s in a foreign language."
12,,"Radically different films such as Knives Out, Us and Joker ... have all expressed the same social criticism. Parasite is perhaps the most pointed, explicitly showing how economic inequality brings out the worst in everyone, rich and poor alike."
13,,"Bong Joon Ho’s many-sided, dark social satire is a cunning and resourceful commentary on South Korea’s economic inequality. Why it works is the relevance of that system across societies of every nation."
14,,"These tiny details underline the inherent horror, and concur with the genre-defying essence of the story..."
15,,Parasite will move you like nothing else.
16,,It is the last good thing that has happened since the shutdown...
17,,Visually stunning and searing satire...
18,5/5,"Incredible storytelling and examination of the class structure in Korea... Strong characterisation and performances create empathy from audiences, themselves becoming parasites to the film as host. Clinging on for dear life until the thrilling conclusion."
19,10/10,"Delicate directing and immaculate production design make Parasite the masterpiece it is. Its social-study script belongs in a lab, as it comes with storytelling lessons that transcend language. Reason why it became universal. [Full review in Spanish]"
20,4.5/5,"With a delicious black comedy edge, some surprising jolts of heartfelt emotion, and a violent throat punch when you’re least expecting it, “Parasite” is a movie that keeps you engaged and guessing."
21,4.5/5,"Here is a dark comedy from the great Bong Joon-Ho about class warfare that, depending on your mood, you may find to be a work of genius or too self-indulgent. One thing is certain, you’ve never seen anything quite like it."
22,,Bong Joon-ho's Parasite is a wryly detailed and superbly scripted portrait of contemporary class rage.
23,10/10,"This is a filmmaker working at the top of his game, aided by brilliant satirical writing that feels as culturally relevant as it is emotionally resonant. It is a flawless knockout in every sense of the word."
24,4/4,"Though Bong calls Parasite a ""tragicomedy"" and layers the material with lively humor and his signature tonal playfulness, it's also his most furious and most fatalistic picture to date."
25,9.5/10,"Bong Joon-ho has created something with Parasite thats darkly humorous, compelling, dramatic, poignant, and bittersweet all at the same time."
26,96/100,Episode 52: Jojo Rabbit / The Lighthouse / Parasite
27,A,A twist-laden narrative that effortlessly shapeshifts from comedy to drama to thriller with liquid ease.
28,9/10,"My respect for Bong Joon-Ho is up in the sky, because he and everyone else involved in this movie pretty much knocked it out of the park on multiple fronts."
29,5/5,"A bonkers, beautiful, radical, and drop-dead intelligent dark satirical tale of social inequality [and the] mock egalitarian weirdness of late capitalism."
30,10/10,"Like Ki-Jung, Park So-dam is the standout in a film filled with strong performances."
31,5/5,"Parasite finds a way to be visually stunning, thematically resonant, horrifyingly tragic and fantastically gripping while fooling the audience into thinking they are having the time of their life."
32,5 /5,"It is such a clash of different genres and moods that it may as well be considered genreless, and yet it all somehow comes together in such a masterful way that you cannot help but leave the theater in a state of awe."
33,,"Parasite is a master class in storytelling, providing one of the finest examples of how to entertain the masses while still telling a deep and meaningful story."
34,5/5,I'll just come out and say it. Parasite is a masterpiece.
35,3/5,The film feels too insincere and hypocritical to take genuinely seriously on its theme of social injustice.
36,,"Boon Joon Ho keeps us thoroughly enthralled as the story unfolds, deftly calibrating shifts in tone between satire, screwball farce, black comedy and horror, and also nimbly balancing our sympathies between the two families."
37,4/4,"A splendid take on class inequalities that force the audience to question who is the parasite, the rich or the poor."
38,7/10,"Not content with a basic premise of crime and punishment, director Bong Joon Ho goes a step further, eventually corkscrewing off on a tangent that drags out the running time."
39,,"Precisely controlled and drolly ironic in tone even as its events grow more and more berserk, Parasite is always entertaining, foremost."
40,,Every actor brings different nuances to their respective portrayals and is completely in sync with the picture's seriocomic tone.
41,,Bong's work was leading to this galvanizing movie which has really shocked people into further questioning the wealth gap and understanding the precariousness of the urban underclass in an era of climate change...
42,5/5,"One of the best films of the decade and of Korean cinema (a nation that, by the way, has one of the most interesting filmographies of contemporary times). Its greatest strength is telling a story small but so powerful... [Full review in Spanish]"
43,4/5,"Bong's film is one which reveals itself in layers and it's almost impossible to categorise - it's at once a black comedy, thriller, horror, family drama and an allegory about class."
44,,An unusual director with his antenna attuned to social class...Bong has emerged over the past decade as a globally significant filmmaker.
45,,Parasite was the single best film I saw in 2019.
46,4.5/5,"The most impressive part? That even though this is a crowd-pleaser, it somehow manages to be marvelously depressing in ways that don't hit until after the credits roll."
47,5/5,Gripping.
48,4/4,"It's important to go in as fresh as possible to enjoy the film's juicy surprises, which are unraveled with the craft of a master, steadily building characters into the scheme, inviting our complicity, then yanking out the rug."
49,4.5/5,What starts off as a light-hearted comedy ends up becoming a bloody thriller as Bong intertwines slapstick comedy scenes and tense artful schemes.
50,5/5,The fallout of socio-economic disparities that pit one class of people against another has rarely been put on the big screen with the kind of savage candour and devastating intensity that Bong brings.
