id,tomato_score,review_text
1,positive,"Is it the best superhero movie ever made? In the words of Balki Bartokomous, ""Don't be ridiculous. Nevertheless, this ranks among the upper echelons of the MCU."
2,positive,"...Avengers Engame offers no tension, no clear stakes, and endless noise, bluster and back-slapping. On the plus side, there’s an extraordinary group of talents gathered here and  a welcome leavening of humour that makes all the series entries watchable."
3,positive,"After an impatient wait after the “open” ending in Avengers: Infinity War, its sequel Avengers: Endgame has arrived, the outcome of the universal conflict posed by the extraterrestrial villain Thanos."
4,positive,"Who are the Avengers if they don't need to ""avenge"" anymore? Avengers: Endgame shows us our favourite heroes like we've never seen them before."
5,positive,"Avengers: Endgame surpasses all expectations. One of the best comic-book films of all time, without a single doubt."
6,positive,"Your level of enjoyment depends on how invested you are in the Marvel Cinematic Universe. If you've been with [the franchise] since 2008, ""Endgame"" is an unparalleled experience – unlike anything that has come before and may ever come again."
7,positive,Avengers: Endgame is not just a culmination of the last eleven years of the Marvel Studios cinematic saga but also a celebration of everything people have come to love about these characters.
8,positive,"I’m not sure if I would call the great completion of the Marvel Cinematic Universe the best comic book film of all time. Still, it’s certainly the finest conclusion to a greater ideal Hollywood has ever put together."
9,positive,"From the very beginning “Avengers: Endgame” feels like something special, something unique, something unlike anything we’ve seen before. And even in its missteps it never loses that sense of spectacle and grandeur."
10,positive,Who could have anticipated that Marvel Studios and Disney would release a three-hour extravaganza whose exquisite character-focused scenes outshine the FX-driven action?
11,positive,"Eleven years of Universe building, and this is the crescendo. It really pays off, I've never seen anything quite like it."
12,positive,"Avengers: Endgame broke me, put me back together, and decided to cut me again in one of the most impactful cinematic experiences of all time."
13,positive,"For me, it didn't fulfill the promise of Infinity War, but it did fulfill the promise of the previous twenty movies."
14,positive,"I'm just grateful to have the privilege to watch this along with the rest of the world. It's not perfect, but it has been one hell of a ride."
15,positive,"Here's the other really neat thing about Endgame: it made me think of priorities in life and what or who is worth sacrificing for, especially loved ones..."
16,positive,The true superteam event releases marked something slightly different and spectacular...End Game over the original Guardians by a hair...
17,positive,This goes beyond the usual scale.
18,positive,A film that somehow manages to be as epic as fans hope and as dramatic as the MCU deserves.
19,positive,"Films don't come any huger than this: the closing chapter to an 11-year saga in the Marvel Cinematic Universe, told across some 22 movies. And by the end of its three-hour runtime, there will definitely be tears."
20,positive,There really is very little that could be improved about Endgame. There's certainly no more that could be thrown at it.
21,positive,"So much of the art form is about storytelling, and bringing so many side stories and characters to a satisfying conclusion is tough, and the film blended a (rather) unpredictable plot with emotional character beats deftly..."
22,positive,"Avengers: Endgame is everything Marvel fans could want and more. It will be interesting to see how the MCU moves into the future after the events in the film, but woe be upon anyone who doubts their ability to adapt and succeed mightily."
23,positive,I found Avengers: Endgame wonderfully satisfying.
24,positive,There are [Marvel] movies that have been just as entertaining and a lot smarter than this one.
25,positive,"Feels like the end of the old cycle, the beginning of a reset. Old favourites gone, passing the mantle to others before they go. We even see a poster that reads, ""Where do we go, now that they're all gone?"""
26,positive,"The MCU is the ultimate long game, and Endgame feels like its glorious final lap."
27,positive,"Terms like masterpiece and game-changer are often thrown around a bit hastily, but not on this occasion."
28,positive,"The fight scenes, while chaotic and intermittently exhilarating, are unable to avoid repetition; such is the nature of invincible entities dueling other invincible entities."
29,positive,What The Russo Brothers did here is take high expectations and blow them out of the water with an emotionally thrilling finale. Get ready to be moved!
30,positive,The only thing that I know for sure has ended with the Marvel Cinematic Universe is my patience.
31,positive,"Endgame is nothing short of a deserved send-off to the Infinity Saga, stamping an impressive mark on the cultural psyche. It has been one hell of a ride."
32,positive,"Part of the journey is the end, and this one is perfect for certain characters. An unprecedented movie in film history, and a very difficult feat to repeat. [Full review in Spanish]"
33,positive,"Neither the best nor the worst of times in the franchise, it's a bit like a sugar rush. Endgame delivers both epics highs and a following crash that leaves you feeling oddly empty."
34,negative,"It's that the movie itself is overblown and half-baked, and without the audience, it's something of a glorified in-joke."
35,positive,"If Infinity War wanted to blow you away, Endgame wants to punch you in the gut and leave you a speechless, quivering wreck."
36,positive,"The 22nd installment is a fittingly epic, three-hour finale that packs all of the fan service you could ever want, laced with somber tones and emotional payoffs that will cause even the genre's biggest detractors to shed a tear."
37,positive,"It's one of the funniest movies of the 20-plus in the franchise, but it's also the one that made me the most emotional. But more than anything, it left me satisfied and thrilled that I kept watching them through the years."
38,positive,"For fans of the most successful franchise in movie history, Avengers: Endgame delivers the world - and more."
39,positive,"Epic and spectacular, an emotional rollercoaster that none of us will ever forget."
40,positive,Avengers: Endgame is the most 'superhero movie' superhero movie ever made.
41,positive,"The film is almost three hours long; long enough to tie up loose ends, as well as give foundation to a new generation of Avengers. When all is said and done, this was the hardest goodbye in the Marvel Universe."
42,positive,"A genuine, spectacular, and moving love letter from the Marvel family, the world of comics and the Russo brothers to modern pop culture. [Full review in Spanish]"
43,positive,A good movie with a breathtaking third act for any comic book fan.
44,positive,"While there are a few ho-hum moments, there are equally stunning, stirring, triumphant ones where it's damn near impossible not to cheer."
45,positive,"Overall, Endgame was a satisfying high-stakes adventure that was at times even unpredictable."
46,positive,Avengers: Endgame is a masterfully triumphant epic. It's a superhero film on a scope and scale the likes of which we've never seen.
47,positive,"It puts my heart racing like a locomotive in some of the most spectacular sequences I have seen in this cinematic universe that, apparently, closes a cycle to open a new one. [Full review in Spanish]"
48,positive,"The whole thing is as sentimental as it is exhilarating, but any cheesiness feels well-earned."
49,positive,"All told, Endgame is a highly satisfying celebration of 10 years of the MCU, and a great bookend to the first three phases."
50,positive,It was exactly what it needed to be and nothing more.
