id,tomato_score,review_text
1,positive,"A few of the tales are a bit of a stretch, but the scope of the Pan's Labyrinth universe comes out feeling much larger than ever before."
2,positive,Tremendously profound... [Full review in Spanish]
3,positive,"Those who seek fizzier, stomach-calming seltzer at the movies are advised to look elsewhere. Others, like me, will surrender gratefully to the black and bloody enchantment."
4,positive,The script is undoubtedly better than the movie. Majestic production design in what remains as one of the fantasy classics. Del Toro's eternal beginnings. [Full review in Spanish]
5,positive,"Del Toro's finest work to date, beautifully blends magical worlds and fairy tales with grim, real-world evilness. The results are profound and moving. [Full review in Spanish]"
6,positive,Guillermo Del Toro returns fairy tales back to their deathly origins.
7,positive,Pan's Labyrinth proved that del Toro's most intimate and imaginative stories are also his most resonant and beautiful...
8,positive,Insert list of superlatives here - I just love this film so so so so much.
9,positive,"It's rare to see a production of such breathtaking magnitude, with an absolutely singular vision and spellbinding fantasy components."
10,positive,"To date Guillermo Del Toro's most provocative accomplishment, Pan's Labyrinth is a beautifully realized but brutal fairy tale."
11,positive,PAN'S LABYRINTH harks back to a time when fairytales were dark and filled with life lessons prior to the tales being taken up by Disney's more family-friendly hands.
12,positive,"His (Toro's) incredible visual style, uncanny CGI world, and gift for a particular style of storytelling knock this out of the park."
13,positive,"I'm not sure if ""Labyrinth"" is a film that will appeal to everyone, but if you are looking for a movie that will challenge as well as amaze, then this is the one to see."
14,positive,Del Toro is a magnificent story teller and this labor of love is one of his many masterpieces.
15,positive,A modern-day fable for the ages - one that will live in the hearts of all who see it for years to come.
16,positive,"Guillermo del Toro's brutal, breathtaking and magical finest hour is not kid-friendly."
17,positive,"Although Pan's Labyrinth ends in tragedy, it does so to show us that, regardless of what we are told, there are no happy endings in war."
18,positive,"This is a wildly creative film that plays on your heart and your head, stunning in its rich imagery and ambitious in its themes."
19,positive,"The film is one of those rare beasts, with a sense of genuine permanency. It beds down in your mind, like it is preparing to live there for a while. It is not pretty, but it is, sometimes, very beautiful."
20,positive,...all the shivering intensity and satisfying denouement of the darkest Grimm's fairy tale.
21,positive,Bewitchingly bonkers.
22,positive,"Pan's Labyrinth isn't a total success, but it confirms that del Toro is one of the few genuinely visionary directors working today. And his best may still be to come."
23,positive,"It's so audacious and so technically accomplished, and arrives here garlanded with so many radiant superlatives, that I wish I liked it more."
24,positive,[del Toro's] creatures are just wondrous!
25,positive,"The story is a compelling and deeply involving one, and the film is both beautiful, exciting, and sometimes horrifying. The creature effects are superbly handled."
26,positive,"The cinematography and creature effects are terrific, while the subtitles never get in the way of the story which follows young girl Ofelia (Ivana Baquero) into a nether world which will test her to the limit with a series of dangerous tasks."
27,positive,"Haunting and visually spectacular, this Spanish fable is not a story for children so much as an illustration of the blurred line between reality and daydreams that manifests with such resonance in childhood."
28,positive,"In this magical and immensely moving film del Toro presents both the narrative strands as equally real, equally plausible."
29,positive,"This is an amazing work of cinema by any estimation, and is by far one of the most original and memorable films in recent memory."
30,negative,"It's less of a labyrinth than a forest path, one that takes you through wonderful scenery but doesn't lead anywhere."
31,negative,"We are never allowed to get truly lost in Pan's Labyrinth. The fantasy sequences are fetching when they should be intoxicating, while the scenes above ground are largely prosaic."
32,positive,Watching the unique explosions of Guillermo del Toro's mind realise themselves on screen is truly astounding.
33,positive,"With strong performances by much of the cast, particularly the young Baquero, and almost-seamless special effects, the praise is well earned."
34,positive,"It sinks deep into your soul and surprises you with its bravery and warmth. As harsh as it is human, filmmaking doesn't get any more enlightened than this."
35,positive,"We are left with the unsettling knowledge that, in the universe crafted by Guillermo del Toro as well as in our own, we are always surrounded by monsters."
36,positive,I feel as if I've seen not only the best fantasy movie for ages but also probably the best horror film.
37,positive,"Pan's Labyrinth seems as if it has a direct, unfiltered link to the horrors that can haunt a child's mind. It'll likely lurk in yours for weeks to come."
38,positive,"Grotesque and macabre thrills here, but not a fantasy-masterpiece. There's a drawn-out-ness to the plot that extends to the time-period being overdrawn. Captain Vidal's an overstated fatherland fascist; the political history becomes morbid melodrama."
39,positive,"This remarkable film spins a yarn about a little girl trapped between a dream world of ghouls and real-life monsters during the Spanish Civil War, and it works remarkably well, simultaneously enchanting and horrifying with almost every frame."
40,positive,This grim spin on Alice in Wonderland is del Toro's finest work to date.
41,positive,Pan is clearly not for kids. But it is an eye-popping political fable filled with magic realism -- and real magic.
42,positive,This darkly attractive film has a painterly quality to its visual look and some impressively elaborate animatronic effects that will delight genre fans.
43,positive,"Guillermo del Toro has crafted a masterpiece, a terrifying, visually wondrous fairy tale for adults that blends fantasy and gloomy drama into one of the most magical films to come along in years."
44,positive,"This is a fantasy realm so fully and elegantly realized, it might be the adaptation of a classic novel. Yet the source is Del Toro's own capacious imagination."
45,positive,"The close-out of Pan's Labyrinth not only underlines its status as one of the great fantasy films of all time, but also its importance as a work of refined social and historical commentary."
46,positive,"a captivating, albeit unstable, blend of anti-Fascist social commentary and a visually sumptuous childhood fable"
47,positive,Fully deserving of its place in a distinguished political-fabulist lineage
48,negative,"Ofelia's smock is swiped from Alice, her faun from Narnia, and her magic book from Harry Potter, Del Toro sets her fairytale apart with its unrelenting gore and misery."
49,positive,One of the best films made in the last ten years...
50,positive,"Arresting though they may be, these mind-boggling effects, shot with limpid mystery by Guillermo Navarro and accompanied by chitinous whirs and crackles on the uncanny soundtrack, don't disrupt the double narrative but intensify it."
