id,tomato_score,review_text
1,positive,"Thanks to its powerful visuals and brilliant acting, it is a movie that does not get old: no matter how many times you revisit it, there will always be some new elements or symbolism that stand out with each rewatch."
2,positive,Rarely in the annals of film history has a movie received a complete critical and popular reevaluation in as short a period of time as Blade Runner (and those of us who championed it since Day One plugged it at every opportunity).
3,positive,"One of the 1980s greatest sci-fi films—or greatest films, period."
4,negative,"This movie loses track of the few expectations it sets up, and the formlessness adds to a viewer's demoralization -- the film itself seems part of the atmosphere of decay."
5,positive,"Rutger Hauer's ""tears in the rain"" monologue is just about the greatest science-fiction monologue to ever exist."
6,positive,"It’s an overwhelming, immersive experience, a total creation of a possible future so complete that you don’t need exposition to know how we got from here (whether release date 1982 or whenever you manage to see it) to there (Scott’s 2019)."
7,positive,A masterpiece.
8,positive,"Philip K. Dicks frequent exploration of perceived realities that begin to breakdown upon inspection, and thus define the fragile, shattered nature of existence and humanity, is brought to awe-inspiring life through Blade Runner."
9,negative,"A disjointed, implausible sci-film so trapped in photographic maneuvers that it's lifeless."
10,negative,"One of the more imaginative and less realized movies of this or any year. Scott directs as if he were a doctor about to deliver some giant conception, and never once notices that this mountain of a movie is giving birth to little more than a mouse."
11,positive,"Ridley Scott ought to be a set decorator, rather than a director. In Blade Runner, he loses sight of the story while devoting all his attention to decor and lighting. The decor and lighting, it must be admitted, are stupendous."
12,positive,Some of us saw it and loved it early. Some of us saw it later in life or in broken forms before coming to love or respect it.
13,positive,"If a machine thinks independently, feels, and even loves, is it alive? How do we decide who/what deserves a chance at life and freedom? Blade Runner doesn't answer those questions...but it does make you think."
14,positive,"Without a doubt a seminal film for the science fiction genre. Ahead of its time, Ridley Scott gave us a visually stunning, mind-bending and soul-searching masterpiece. [Full review in Spanish]"
15,positive,"Everything, from the punkish clothing to the compact gadgetry, comments wittily on the present while also establishing a coherent future."
16,positive,The set designs and overall look of the film are nothing short of inspired.
17,positive,"This is one of the great visions ever put on screen, a massive and formative illustration of world building."
18,positive,"The score by Vangelis amplifies the emotion of every scene seamlessly, and enough can't be said about the production design by Lawrence G. Paull and visual effects by Douglas Trumbull."
19,positive,"Visual flair, philosophical substance, and kick-ass action can come together to make an entertaining and artistically compelling movie. Blade Runner proved that."
20,positive,"Still profound 18 years after its sell-by date, Blade Runner remains worthy of acclaim and analysis even as it exists in a ""future"" with very little resemblance to the one that came to pass."
21,negative,Blade Runner at times seems more like a television advertisement than a serious movie. [Full Review in Spanish]
22,positive,The whole film is very well crafted and a wonderful sci-fi dystopian movie.
23,positive,"I might get more attention if I blasted the film for something or other, but I just can't... because it's great!"
24,positive,I can't put it out there that Blade Runner is the greatest science-fiction movie of all time but it's certainly a very decent sci-fi flick.
25,positive,Ridley Scott has produced a new vision that is forbidding.
26,positive,I thought it was a good movie...One of those early movies to define that nature of what the cybernetic future will look like.
27,positive,"Blade Runner is a rare work of science-fiction cinema in the sense that it's a machine that generates questions, not answers."
28,positive,"Probably the best and the richest film by Ridley Scott. But what makes it so powerful? Well, here we go. [Full review in Portuguese.]"
29,positive,The definitive sci-noir.
30,positive,"Like Nolan's INCEPTION and Kubrick's 2001, Scott's works are really shallow, action set pieces masquerading as profound science fiction."
31,positive,"Film noir cubed, science fiction a step beyond 2001."
32,positive,"Even when over the top, Scott's uncompromisingly disorienting film is a singularly hallucinatory experience and nothing short of exhilarating."
33,positive,A masterpiece of dystopian science fiction on film.
34,negative,"Too bad the filmmakers didn't try to recapture the modest virtues of the Dick novel, which (despite many flaws of its own) has a humor and humanity that are nowhere felt in 'Blade Runner."
35,negative,The contradictions that plague the movie are apparent from the outset.
36,negative,"They all plod along while sometimes dazzling, sometimes boring special effects whiz by and Ford's climactic confrontation with Hauer approaches. Instead of tension building, though, things are grinding to a halt, including Hauer's gears."
37,positive,A motion picture masterpiece on the short list of Reasons Why This Medium is Worthwhile.
38,positive,It takes a particularly weird kind of sincerity to end a movie that has been for its entire running time an exploration of surfaces... with its most sublime and humane gesture.
39,positive,This is perhaps the only science-fiction film that can be called transcendental.
40,positive,[VIDEO ESSAY] Blade Runner is one of the most enigmatic yet problematic science fiction films ever made.
41,positive,"A quintessential film noir of the 1980s, much underestimated at the time of release."
42,positive,"A dark, philosophical sci-fi drama for older teens."
43,positive,"It seems ageless, despite being set in 2019. This is a future more murky than shining, where hardened men move among the lowlife in a warren of streets lit like an Edward Hopper painting, below pyramid-like skyscrapers."
44,negative,...a hopelessly overrated piece of work.
45,positive,"As a display terminal for the wizardry of Designers Lawrence G. Paull, Douglas Trumbull and Syd Mead, the movie delivers."
46,positive,"For all its armor of brutalizing urban dystopia (and, boy, is there a lot of that -- you could fund a war on terror with the fog- and rain-machine budgets alone), Blade Runner has a gooey center."
47,positive,"It may be a quarter of a century old, but Blade Runner still seems like the future . . ."
48,negative,"Paradoxically, Scott's crowded, misty, neon streetscape seems even murkier; fuzz I chalked up to VHS tapes is production designer Lawrence G. Paull dumping ashtrays in the air."
49,positive,Probably close to being on par with Fritz Lang's Metropolis in terms of grandeur -- although of a stunningly different and far more unsettling kind.
50,positive,"The new version helped me see the soul because, ironically, this rendering is so much brighter. Noir or not, a film you can't see properly is a film you can't fully appreciate."
