id,tomato_score,review_text
1,positive,"A projection of madness, Apocalypse Now is perhaps the most important text in Coppola's filmography and remains an incredibly worthy and relevant journey through the jungle, which looks at the nature of both power and chaos."
2,positive,"It’s an enthralling, powerful miracle of a movie."
3,positive,"Years and years from now, when Coppola’s budget and his problems have long been forgotten, “Apocalypse” will still stand, I think, as a grand and grave and insanely inspired gesture of filmmaking."
4,negative,"It's precisely in the last 25 minutes that Apocalypse Now dissolves into gibberish. I've seen the film three times with two different endings, and neither ending has been satisfactory. That's because the problem with the picture isn't at its very end."
5,positive,"Some critics fault Coppola for not delivering a seamless, flawless film. But this is to misperceive and misread the film in a crucial way. The film by definition couldn't be flawless. It attempts too much."
6,positive,"Coppola has used the Hollywood genius, which is for films of action and adventure, and built into it something for which Hollywood usually has small talent, namely a philosophical meditation."
7,positive,"Some ultimate and flawless perfection may have been missed. But as a noble use of the medium and as a timeless expression of a national anguish, it towers over anything that has been attempted by an American film maker in a very long time."
8,positive,"Though as high art this movie may have its problems, it is a complete movie, a huge piece of work that is at once a technical masterpiece and a thing of lyrical, lethal beauty. This will be the film to see in 1979."
9,negative,"Apocalypse Now is emotionally obtuse and intellectually empty. It is not so much an epic account of a grueling war as an incongruous, extravagant monument to artistic self-defeat."
10,positive,Decompression [after leaving the theater] takes a long time. You're still submerged for quite a while in its climate of oppressive sin and maddened dissolution... The parking lot doesn't seem quite like a parking lot.
11,positive,"Francis Ford Coppola has made a magnificent movie -- not necessarily apocalyptic, but definitely a humane exploration of a most inhumane topic."
12,negative,"A sour, sad muddle. The battle scenes are arresting, if you're into battle scenes. But oh, that dreary philosophy that wrecks the final 30 minutes."
13,positive,"More than any movie I've ever seen, Apocalypse Now lessens the distance between civilian and soldier. Simply put, it makes war on an audience, and this gives the film great power and great beauty."
14,positive,"As entertainment, ""Apocalypse"" is spectacular and seductive, a fictional travelogue through the nightmares of warfare, with threads of reality blended with fantasy."
15,positive,"One of the very few must-see movies of 1979. It's brilliant, beautiful, thought-provoking and superbly acted, a horror movie and an adventure story, an important Vietnam War document."
16,positive,At once a major cinematic achievement and a major disappointment.
17,positive,"Apocalypse Now is a vast, extravagant, film masterpiece. Its concept, theme, and structure, is built on the magnificent scale of the grandest opera."
18,positive,"Although he is far too fond pink smoke and fire, Mr. Coppola's control of actors and scene, finely photographed by Vittorio Storaro and backed by Wagnerian-like music, is never in doubt -- until the final stages."
19,positive,"Apocalypse Now is flawed, certainly, but more often than not it is a prime example of filmmaking at its best."
20,positive,"Flaws and all, the genius of Coppola and his team can still enrich, stimulate, depress, provoke, horrify, probe. The faces will burn in memory; the places as well. Since film is a visual medium, that, perhaps, is enough."
21,positive,"The resulting disappointment is a harsher blow than usual. What has gone before is so good that you passionately want the whole thing to be terrific. Until the last quarter spoils it, Apocalypse Now is simply one of the greatest movies ever made."
22,positive,"The best motion picture of the year. ""Apocalypse,"" so powerful that it thunders with intensity, also shimmers in its own dramatic beauty, repulses in its brutal horror, and mesmerizes in its towering acting performances."
23,positive,"To say that Apocalypse Now fails is to say that a man who comes within two strides of the peak of Mt. Everest, and then falls, is a failure. It's that kind of film -- monumental, up until the last half hour or so."
24,positive,"Coppola's filmmaking skills are enough to enable Apocalypse Now to achieve, if not ultimate greatness, then certainly that singular quality which alone unites all the great movies."
25,positive,"It really is an extraordinary film. Finely played, yes; but somehow the normal terms of reviewing seem out of place. It is as a huge shadow of the merciless and the horrible that it asks to be judged; it has the size for that."
26,positive,"The results are nothing less than awesome -- the movie frequently has the menacing visual clarity and the morbid luminescence of a De Chirico deserted plaza -- and, besides all this, the film is very funny, too."
27,positive,"As a treatise on Vietnam, ""Apocalypse"" evolves like a Balanchine ballet -- pure in form, unencumbered by romanticism. It makes its forerunners, Coming Home and The Deer Hunter, look like child's play."
28,positive,"It's the blackest of all comedies, the most terrifying of all war films. It's the $30 million cinema opera that the director-writer promised. And it leaves first degree burns on the psyche."
29,positive,Apocalypse Now is far from perfect. It has as many vices as virtues. But the virtues are as stunning and passionate as anything you're ever likely to see on screen.
30,positive,"Without the underpinning strength of some conviction, it remains a fitfully brilliant film instead of the work of art one had keenly anticipated for years."
31,positive,"Luckily, Coppola's visuals counterbalance the film's messy, four-films-in-one structure, its lack of affinity for life and its mutant characters, none of whom can be related to as humans. But damn if the film doesn't grab you."
32,positive,"It is not the definitive Vietnam film. It is, instead, a masterwork of storytelling, a dazzling display of cinematic mechanics marred by one performance, enriched by another."
33,negative,"To my mind Coppola is the most gifted director of his generation, and so this fiasco is as shocking and painful to behold as the first staggering defeat suffered by a brilliant general."
34,positive,[Coppola is] incapable of making a movie that is devoid of interest. Much of Apocalypse Now is stunning in its grueling and credible depiction of a ghastly experience. But it is not the definitive masterpiece it so clearly was meant to be.
