id,tomato_score,review_text
1,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
2,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
3,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
4,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
5,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
6,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
7,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
8,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
9,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
10,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
11,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
12,negative,"Everyone on screen seems to be having such a good time, it’s a shame that viewers of this clunky effort weren’t afforded the same degree of entertainment."
