id,user_rating,review_text
1,5/5,"Brimming with cinematic and family-themed amusement and timeless with the effectiveness of kindness, ""Paddington 2"" is an genuine delight on multiple levels."
2,3/4,"Charming, humorous, and full of heart."
3,5/5,"Between Paul King's direction, the neatly written script and the bombastic performances, “Paddington 2” moved me, made me laugh and made me cry. [Full review in Spanish]."
4,4.5/5,Paddington 2 delivers an even more impressive celebration of pure decency and kindness breaking down evil.
5,,"Paddington himself is a furry reincarnation of Fred Rogers, so powerful that he can make even the most sensitive and selfish baddies embrace their innermost vulnerabilitie."
6,4.5/5,“Paddington 2” is one of those rare sequels that’s better than its predecessor in nearly every way.
7,,The cuddly 2017 sequel that could well be the single best feature film of the last decade no childless adult ever even thought about watching...
8,2/5,"As a man who is dead inside, I couldn't fully buy in to the world of Paddington but I watched with my son and he did enjoy it, which is something. Just not for me."
9,4/5,"This was incredibly entertaining and surprised me at every turn. All of the actors committed, the story was very sweet and I laughed several times."
10,,"What so sweet about this film is that it knows that it's fantastical in its premise, but it invites us to imagine a kinder, softer more sincere world anyway."
11,2/5,...the charm is entirely missing from the two Paddington films....
12,4/5,The result is another heartwarming and completely charming film with jokes that will tickle kids and adults alike. Bring on Paddington 3.
13,,"A guiding light in the dark to help place a worldwide blanket of comfort over us all, all the while placing a hand on our shoulders and saying, if you're kind and polite, the world will be right."
14,4.5/5,A film for the whole family; it's one of those rare movies for children it doesn't just feel like an excuse to sell toys.
15,3/5,"Wholesome family fun full of humor, charm, and a little adventure along the way."
16,,The thing about the Paddington movies is that they are perfect.
17,4.0/4.0,Paddington 2 is absolutely the perfect film for the post-holiday cinematic season.
18,4/5,"[T]he filmmakers understand and appreciate the audience, providing a steady stream of pratfalls and British humor that serves children and adults without ever condescending."
19,,"The film will put a big grin on your face, even if you don't find it laugh-out-loud funny. As tedious as they can be, sometimes watching movies about good people helping each other makes a world of difference."
20,3.5/4,"The comedy, acting, set design are all outstanding."
21,,"The Paddington Cinematic Universe is original, inventive and fun, stacked with classic comedy references, packed with every British character actor going and finished with optimistic humanism."
22,,"Paul King made a thrilling, funny, heartwarming film with Paddington 2, one that easily outclasses its predecessor. [TOP 50 FILMS OF THE DECADE]"
23,5/5,"Its expert craftsmanship is keenly directed toward warming you with its wit, its unfussy kindness. At the centre of it all is a bear who's the real deal. That he's a CGI creation is at once impressive and enough to make your heart hurt."
24,,"Everything from the sweet, precisely melodramatic performances to the King's mile-a-minute setups and payoffs works like a charm."
25,,"A new charming, sensitive and good work, once again under the belt of Paul King, becomes on its own merits one of the best movies of 2017. [Full Review in Spanish]"
26,,"Paddington 2 brings many laughs, superb visual ingenuity, and a sincere, unique story with all the warmth that the world needs."
27,5/5,"The perfect family film, this year or any other."
28,A,A tenderhearted whimsical delight for all
29,A-,A fun film the whole family can enjoy!
30,,"It's so rare to find a kids' movie that treats kids like kids, but not like idiots."
31,5/5,"It is all silly, zany and utterly delightful. Paddington 2 is a masterclass in filmmaking for children, and a brilliant example of what filmmakers can achieve with relative simplicity..."
32,5/5,"This jolly good fun ride is accompanied by a lively score by Dario Marianelli. A thoroughly joyful experience, this is one franchise I hope will keep on going."
33,A+,It just makes you feel good about the world.
34,4/5,"An oasis of gentility and niceness amid a world (and cinematic landscape) of increasing cynicism and narcissism. And, it's an absolute, 104-minute, smile generator."
35,,Paddington 2 is sweet without being diabetic and endearing without being manipulative. Maybe we all can be a little less like Mr. Curry and more like Paddington.
36,,"King also doesn't lose sight that this is the story of a refugee, wrongfully locked away by forces wanting to uphold the status quo, who teaches children good manners and shows grown-ups xenophobia has no place in any society."
37,10/10,The beautiful composition and set design are fascinating to unpack and you will come to appreciate just how hard it actually can be to create a family film that is as fun for grown ups as it is for kids.
38,,It was everything you could possibly want in a movie.
39,,"A Bond bear with Mission Impossible misadventures, it's a sequel that is just as sweet-natured, heartwarming and exhilaratingly fun as the first."
40,,Quite possibly the sweetest movie ever made.
41,4.5/5,Paddington 2 is a wonderful sequel that the whole family will enjoy and it will certainly bring a smile to one's face. Hugh Grant is truly deserving of awards consideration.
42,5/5,A sweet family film about a talking bear whose spiritual practice of kindness is what we need so desperately in our times.
43,4/5,A bright and delightful charmer that's great for the entire family.
44,10/10,"If there's even a smidgen of wonder in your soul, no matter how young or old you are, this is a film you need to own. It's a genuine triumph and delight."
45,4/5,"Imagine the spirit of Amelie Poulain, the quirkiness of a Wes Anderson film, and the humor of Monsieur Hulot or Charlie Chaplin, all set in jolly ol' England."
46,5/5,"The jokes in this sequel come as thick as the cute bear's fur and as fast as the National Treasures' cameos. I laughed so much I cried, and then I sad-cried too. Hugh Grant is brilliant as ageing ham Phoenix."
47,4.5/5,"Paddington 2 has the same tone and feel of the first film, but it explores a completely different style of story and includes plenty of fun new characters to keep it fresh."
48,3.5/4,"This may be a story of a bear trying to do a good deed. However, it's a film with a larger message of respecting one self and showing kindness to each other."
49,5/5,"Paddington 2 isn't just a perfect family film, it's a perfect film; a cinematic marvel that is humorous and heartfelt, suspenseful and sentimental, and witty without cynicism."
50,4.5/5,"We are lucky to have a film so pure, so in tune with what is right and decent, and so hugely entertaining as Paddington 2 is."
