id,user_rating,review_text
1,,"Nicholson gives the performance of his life here, subtly changing from a vaguely defeated family man to a maniacally leering American version of Eisenstein's Ivan the Terrible."
2,5/5,"'The Shining' is many things, but in the strictest sense, it is a highly disturbing and expertly crafted experience that, more than forty years after its original release, remains as relevant as ever. [Full review in Spanish]."
3,8/10,"It is a really important and influential film in the genre and in filmmaking as a whole. However, be prepared to be disappointed that it doesn’t live up to the hype, and like me, you find it slow and emotionally cold."
4,A,"A trip to the Overlook is the perfect antidote to any film buff who may feel bummed out after another mediocre trip to the movies; if all else fails, this is one you can boot up in any mood, at any time, for any reason, and it’ll do the trick"
5,8/10,"With 45 years gone since it first released, Stanley Kubrick's The Shining definitely remains a horror classic, in spite of its adaptation problems."
6,4.5/5,"Kubrick may take some liberties with King's material, but the result is undeniably one of horror's greatest classics. Also: justice for DuVall and her performance as Wendy"
7,,"Despite The Outlook’s advantages, a hysterical, bookworm, couch potato, chain smoking wife beats it. Kubrick did not intend to create a film about evil’s Achilles heel, but I left with that message. Be a mess, but fight."
8,A,"With an out-of-this-world cast, ""The Shining"" remains a cult film, even after 44 years and it’s ideal for a cold winter evening."
9,,The supernatural joins forces with psychosis in Stanley Kubrick’s superb adaptation of a Stephen King bestseller.
10,5/5,"Stanley Kubrick somehow manages to feel restrained and more ambitious than ever, delivering a harrowing and nightmarish case study in the impact of isolation and familial resentment."
11,A+,"The Shining might be one of the most accessible classics to new viewers of today to understand why it is, in fact, one of the greatest and most influential horror films of all time. The ending is still mind-blowing after all these years."
12,4/4,"Yet, The Shining, which was his third to last film, was akin to the genre films of his past such as Dr. Strangelove and 2001: A Space Odyssey where he explored the essence of humanity in a way unlike any other filmmaker."
13,,Kubrick sabotages his own thesis in the most knuckleheaded way conceivable: we can't be charged as accomplices in horror when there is no horror.
14,,"Kubrick, however, doesn't really seem interested in the ""shining"" or in the hotel's supernatural forces generally... The result is a movie fatally flawed artistically."
15,9/10,An unending roller coaster of terror that knows exactly how to get under the skin of anyone who watches it.
16,,"There are a few terrific thrills, and some eerie moments of dislocation that only Kubrick could achieve, but most of the movie is unfelt, unscary, and bizarrely heavy-handed. It's the first pompous haunted-house movie."
17,4/4,"The terrifying aspect of The Shining, and its most enduring quality, is how Kubrick has trapped us in his cinematic maze to search without hope of ever discovering an adequate answer outside of our own making."
18,10/10,"He's always been the caretaker. Yet he's not fully aware, unlike Phil in Groundhog Day, who improves himself over what could be millions of years. (An aside from Harold Ramis about that story's duration.)"
19,5/5,A true masterpiece.
20,A+,Each viewing reestablishes The Shining as one of the greatest horror movies of all-time.
21,A+,"I have never watched The Shining and not been blown away. It's an absolute clinic in atmosphere, tension, family drama, production design, cinematography, and so much more."
22,9/10,"Primarily about building an atmosphere and a feeling of unease; something could pop out at any second, but it doesn't have to in order to startle viewers."
23,2/5,"(1980 Review) Aside from an occasional flash of brilliance it is tedious and, the fatal blow, not all that scary."
24,2/5,It just didn't speak to me. I thought it was way too long and a little too slow in pace.
25,5/5,One of the best movies of all time...my favorite Kubrick film.
26,4/4,...one of cinematic history's most lauded horror films.
27,4/4,"""The Shining"" is woke, both in that the movie subtly addresses complex social issues and because the in-universe clairvoyant act of shining allows characters to see past and future atrocities (some politically charged) that occurred in the Overlook Hotel."
28,3.5/4,"[The Torrence's] night of anarchy, spearheaded by Nicholson's ferocity, has become one of cinema's most iconic and deranged events."
29,,"It's an interesting movie, but not the ultimate work in its genre that some expected from one of the great directors."
30,,"Kubrick takes the trash material of the book so seriously, giving us optical purity, frame by languorous frame. But the material can't support that kind of handling, and we're denied the few simple pleasures we expect from a scare movie."
31,,"The altered tone suits Kubrick's gallows humor, which was always about confronting and critiquing his audience's baser impulses: reinventing The Shining as a slapstick comedy about murderous patriarchal insecurity is a daring move."
32,,Kubrick gives Shelley Duvall's persona depth and importance.
33,,"Stanley Kubrick's efforts to mix fantasy and reality are resolved too often in overused scenes of the persecuted kid, threatened woman, loud effects, and a deluge of blood. The result is an excessively calculated and distant film. [Full Review in Spanish]"
34,,"For the stout-hearted, The Shining is definitely worth seeing for Nicholson's performance as well as Kubrick's fancy camerawork."
35,,"Kubrick is master of visual images, and many of the scenes display his brilliance. But much of the suspense ends in anti-climax, and Jack Nicholson and Shelley Duvall seem over-extended in trying to maintain the terror."
36,,"The Shining is a bonafide classic. By this point, almost every scene is so iconic, the experience of watching it - truly watching it - feels something like devouring a Greatest Hits collection."
37,4/5,"Kubrick most definitely made an impressive horror film that not only contributed to the genre as a whole, it also left an indelible mark on many moviegoers."
38,5/5,"A work of maximum-impact minimalism based on a slender, yet searing story by King."
39,A+,Stanley Kubrick is at top of his game.
40,,"It is technically magnificent and eerily tense, like waiting for an ocean of blood to pour from an elevator shaft. The Krzysztof Penderecki score is deeply unnerving."
41,,"What a picture that could have been: a modern ghost yarn with an excellent cast, directed by master technician Stanley Kubrick. Yet the result is a bore, sometimes gratuitously violent, and lacking logic as well as chills."
42,,"When you sit down to The Shining, you sit down with normal expectations of being diverted, perhaps even being gripped, but not being undermined. But the film undermines you in powerful, inchoate ways."
43,,"It is a film that feels tantalizingly incomplete, missing just a few crucial pieces that you feel certain you're bound to catch the next time around."
44,,Kubrick again plays off the awesomeness of the internal odyssey and the banality of ordinary human behaviour.
45,5/5,The Shining buzzes madness and malevolence from every frame.
46,1.5/5,"Anyone coming to this work for the first time should be forewarned that the will generate more giggles (and perhaps a yawn or two), but there is absolutely nothing here to fear."
47,2/4,Shock effect and graphic imagery don't compensate for the sense of pointlessness and even distaste that is left at the end of the movie.
48,,"If The Shining isn't trivial, it certainly encourages one to think that it is. But, perhaps, even that's a change for the better. Generally, it's the other way around."
49,10/10,"One of the best scary movies ever made, one of the best scary movies even imaginable."
50,5/5,A masterpiece.
