id,user_rating,review_text
1,4/5,"Top Gun: Maverick revs its old-fashioned Hollywood jet engines and soars to popcorn-picture heights, occasionally even achieving high hypersonic thrills."
2,4/5,"The technology may be new but this is a very old-fashioned affair, building on the legacy of its 1986 predecessor with wit and grace."
3,9/10,"It is generally said that the second parts are not good, however,  Top Gun Maverick is fortunately an exception to this rule, it is even considered that in terms of the level of action and intrigue it may even be superior..."
4,4.5/5,"After 36 years, Tom Cruise returns as Pete “Maverick” Mitchell and proved to fans (and critics) of the first Top Gun that a long-awaited sequel can be entertaining, deserved, and of high quality."
5,,It’s a good thing it looks good ... because the plot is bare-thin.
6,9.5/10,"Top Gun: Maverick is the rare legacy sequel that eclipses the original in every way possible, thanks to mind-blowing action and great character growth."
7,4.5/5,"“Top Gun: Maverick,” if anything, proves that old-school big-budget blockbuster cinema that takes itself seriously isn’t just sorely missing from the yearly cinematic roster but still has the power to stand on its own."
8,,Ohh right this is what movies used to be like.
9,,Top Gun: Maverick is the reason why I go to the movies and why Tom Cruise is the biggest movie star in the world. WHAT. A RIDE.
10,,"Maverick dished out generous amounts of bromance, action, and a truly-immersive narrative in swashbuckling style, and Cruise’s iconic grin was still the greatest thing to take away from it."
11,B+,It is all of the flying sequences that are shot in such a way that it makes the moviegoer feel like they are a passenger that gives the movie its energy and makes it so much fun.
12,B-,Top Gun: Maverick is a surprising stunner crafted with pure adrenaline and kerosene.
13,,Tom Cruise might save cinema.
14,,"SPECTACULAR! One of the best cinematic experiences I have truly ever had in a theater. Heartfelt, exhilarating & down right emotional. Tom Cruise turns in one of his best performances & Top Gun 2 becomes one of his best films in his Career."
15,A,"The return of pure, nostalgic blockbusters. The best aerial action sequences ever amaze even the highest expectations, not only due to the absolutely insane real stunts but largely because of the flawless contribution of all filmmaking elements."
16,,"The final scenes are truly nail biting, with intense flight sequences that result in Tom Cruise’s cast members going from nearly unknown performers, to A-list stars in a matter of minutes."
17,,"Top Gun: Maverick is the rare sequel that elevates its source material and creates a new, worthwhile story. A high-octane thrill ride that celebrates where Maverick's been and where he’s going."
18,,"The film is pure ideology, pure militarism, generic, and like the first Top Gun in 1986, undemanding."
19,C,"Women in Top Gun: Maverick don’t see much development, but written dialogue and camerawork treat them with respect."
20,B,"There’s no reason in the world it should have worked, but it does."
21,,"A movie-movie with an old-school movie star, this actioner is best seen in theatres, where the dazzling fighter-jet sequences will make you dizzy."
22,A-,All of these elements come together to form one of the biggest third acts in recent cinema.
23,9/10,"While other actors disappear behind their roles, Tom Cruise wants you to know it's him. This movie uses all of its technical marvel to bring us back to an adrenaline-filled formula blockbuster full of emotion. Made for the movies. [Full review in Spanish]"
24,3.5/4,"Top Gun: Maverick is a little bloated at times and could have used a bit of trimming, especially in its third act, but there’s no denying the magnetic energy the film brings to the viewer."
25,,"""It’s a valid critical interpretation that Top Gun: Maverick is merely propaganda wrapped in a very pretty bow. But boy, that bow is really something."""
26,,Its a sure-footed performance from an actor that never fails to hold the attention of its audience.
27,,A big jingoistic cartoon. But it’s a fun jingoistic cartoon...
28,,"After years of uncertainty with the pandemic, Tom Cruise's Top Gun: Maverick has saved movie theaters, revitalizing their business with a great film."
29,A,"We want the thrill of suspense, to root for characters, to be in awe of cinematography, and to share the collective experience of unity in watching a film with strangers.This movie gives you that and more!"
30,4.5/5,"Stunning aerial action sequences aren't just random dogfighting but serve as narrative test runs to prep viewers for the climax. Granted, the nostalgia wouldn’t exist without Tony Scott, so it’s hard to give Kosinski credit for copying the flight pattern."
31,,"As the movie star system gives way to the IP era, don’t ever forget one thing: Tom Cruise is still a major movie star."
32,,Burnished 1980s blockbuster nostalgia as Tom Cruise and producer Jerry Bruckheimer prove they can still make ’em like they used to. Strap in for the thrillingly real aerial dog fights.
33,,"The zenith of modern “legacy sequels,” Top Gun: Maverick is in many ways traditional—from its “rah rah” militarism, to its 1980s individualism—but it’s also a metatextual lament for the dying light of movie stars."
34,B+,Visually and emotionally satisfying in ways that you’d think would be the norm for big movies featuring families and explosions but very much aren’t.
35,A,"… an astonishing and glorious film that far surpassing its mediocre predecessor with a good story, amazing tech credits and some fab performances beginning with Cruise himself, who deserves to be in the Oscar conversation"
36,A-,Top Gun: Maverick will take your breath away!
37,4/5,"So, why did Top Gun: Maverick strike such a cord with audiences? It’s a film about feeling relevant. About a changing world. Parenthood. Friendship. It resonates."
38,3/4,"It contains just as many formulaic narrative sops and expected character beats as the original, but the streamlining of the simple storyline provides a breeziness that befits and benefits the picture."
39,4.5/5,"""Top Gun: Maverick"" delivers on just about every level imaginable and then exceeds it: plus ultra."
40,2.5/4,...a decent-enough sequel that ultimately falls right in line with its watchable yet far-from-flawless predecessor...
41,1.5/4,"If a more cheesy sensibility is what you are looking for, then you'll likely enjoy the hell out of this film."
42,3.5/5,"Like its predecessor, it thrives on military fetishism, a**hole energy, and the suspension of belief usually reserved for latter-day Liam Neeson fight scenes."
43,A-,"One more piece of advice: See it in a theater. A big, loud, and crowded one. See it with the fans. That's the way these summer blockbuster blasts were designed to work."
44,,Cruise delivers a nuanced performance that gives Maverick multitudes. More than the character deserves. They find a way to make this guy likable and that is an achievement in itself...
45,5/5,"Top Gun: Maverick represents the best of what blockbuster filmmaking can be, brilliantly blending spectacle with sentiment to exhilarating effect."
46,4/5,A good story made for young and no so young. It will bring to the beloved franchise a whole new herd of followers. A splurge of technology and action without equal. [Full review in Spanish]
47,,"After Cruise and McQuarrie perfected the action thriller with Mission: Impossible—Fallout (2018), now they’re back (along with [director Joseph Kosinski and] some other screenwriters and story originators) to perfect the hero’s farewell."
48,6/10,"It flies higher than the original with a few aerial sequences that demonstrate Cruise's skill at piloting anything, but I don't find the sense of adrenaline in the flight routines and the predictable missions in the danger zone. [Full review in Spanish]"
49,4/5,"... A summer blockbuster of the old school, with rust-bucket F-14s duking it out with young pups in F-18s, all shot on celluloid rather than sketched in by computers, at the behest of a star who refuses to quit."
50,A+,"Maverick may make you cry at points, but it is a feel-good, crowd-pleaser through and through."
