id,user_rating,review_text
1,6/10,"...Ben Affleck demonstrates that his abilities as a cinematic storyteller remain undiminished, raising the stakes by venturing into more political and ambitious territory, though not entirely convincingly. [Full review in Spanish]"
2,,"Mendez orchestrates the audacious plan to hoodwink Iranian authorities by posing as a film crew, ingeniously paving the way for the American diplomats to secure safe passage out of the country."
3,,Lines of historic moments are blurred in Ben Affleck’s dramatization of the rescue of diplomats during the Tehran hostage crisis of 1979. But who’s complaining? (Argo) is an extremely rewatchable movie.
4,4/4,"Affleck has not only reminded us that his best performances come when he’s in control, but that he’s also a considerable force behind the camera."
5,4.5/5,It grabs you and holds you right through to its nail-biting finale.
6,8/10,"The film goes out on a high with a third act that never lets up. The tension that informed the opener returns, and Affleck, utilizing his skill for pacing and cross-cutting, manages to make the foregone conclusion of a successful mission feel revelatory."
7,5/5,Argo is an extremely impressive and well-crafted political thriller that would carry a resonance even without the timely present happenings.
8,,"Hold your head high, Argo. But, well, not too high. High-ish."
9,4/5,"Students of history will find plenty to carp about, which does slightly spoil the overall effect, but as a searing slice of entertainment Argo is hard to fault."
10,8/10,"The subject matter hasn't lost any of its edge, especially with the continued bedlam in the Middle East."
11,4.0/4.0,"Sometimes, it's the most absurd ideas that make for the most compelling stories and cinema."
12,B,"After the frame is built, the plan is set in motion, and the tight pace and constant tension zip you along towards one of those finales where, once it's over, you realize that you've been leaning forward and forgot to breathe."
13,7/10,'Argo' is a superb thriller. [Full review in Spanish]
14,,Who would have thought that anyone could have pulled off an audience-friendly comedy/drama on the 1979 Iranian hostage crisis?
15,4.5/5,"While Argo does have it's flaws, the film strives for overall authenticity."
16,,"Although the partially true story succumbs to some rather silly Hollywood tropes towards the end, ARGO does an engaging job of burnishing both sides of the Affleck coin."
17,5/5,"You cannot call it a comedy, you cannot even call it a straight book-to-film adaptation - but you can call Argo so many other things: a satirical political thriller, gripping, tense...and fantastic."
18,3.2/5,"A detailed, true story that has some trouble finding its footing between political thriller and suspense movie."
19,2/5,The film plays out in the broadest of broad strokes with Affleck employing a lowest common denominator tone that would make the most hackneyed of Hollywood filmmakers proud.
20,,"As a director Affleck's impressive, expanding on the promise he showed in Gone Baby Gone and The Town. He's adopted a much lighter style for Argo, with a zippy curve-ball narrative spins from wit to suspense."
21,,You've really got to hand it to Affleck.
22,3.5/4,Both a riveting spy thriller and an emotionally engaging piece of historical filmmaking.
23,B,"This is a movie best seen with as little knowledge as possible, making the surprises (even the ones that are predictable) that much more entertaining."
24,3.5/5,"It's a smart and hugely enjoyable action thriller as it is, with some wicked humor and a feel-good ending that's manipulative, sure, but was, in part, bequeathed to us by history."
25,A-,"For any audience, it is a thriller that provides constant rising tension and actual thrills."
26,,"Not only that Argo is both intelligent and entertaining, it's riveting from start to finish."
27,2/4,"The action is exciting, the Hollywood scenes are dryly funny. But we never get to know the people for whom this farcical plot has been invented."
28,7/10,It is smart and funny and engaging.
29,3/4,Argo is spot on with its ode to the bombastic behind-the-scene banality of playground politics rooted in the seeds of cynicism and suspicion.
30,9.5/10,"With Argo, [Ben Affleck] manages to prove he can direct pretty much anything with a level of competency most full-time directors would envy."
31,,A film supposedly about the Middle East that actually turns out to be a film about the relationship between Canada and the United States and yet somehow remains interesting.
32,,"Tonal issues aside, however, Affleck's third feature is assured, smart and very entertaining."
33,,"Unlike the domestic spy thriller of the 1970s, today's CIA apologist thriller does not reveal how official truth is an illusion, an elaborate cover-up constructed to hide abuses of power."
34,,Argo is an intelligent and very well constructed movie. [Full review in Spanish]
35,,Alan Arkin and John Goodman masterfully interpret these two film professionals... [Full review in Spanish]
36,,... a very well told story. [Full review in Spanish]
37,4/5,"Although there are still a few months until 2012 ends, Argo is possibly the best movie of the year. [Full review in Spanish]"
38,2.5/4,... the limited actor turned talented filmmaker [Ben Affleck]... [Full review in Spanish]
39,4/5,... without a doubt the filmmaker has delivered an exciting film worthy of the upcoming awards season. [Full review in Spanish]
40,5/5,"... it achieves, in spite of the clear and limpid tessitura of the anecdote, a real story that dispenses with excessively sweetened or heroic doses... [Full review in Spanish]"
41,,"Argo is a fast-paced work, its last half hour keeps the viewer in constant tension. [Full review in Spanish]"
42,,"That's thanks to the direction, the performances, and the minimalist-yet-engaging emotional economy of the script. Argo is solid cinematic craftsmanship all around."
43,A,"Affleck...takes on what amounts to a historic period thriller with humorous elements and a hero in Mendez, and he does so like he's the second coming of Robert Redford and George Clooney."
44,,"After all these years, Ben Affleck is still a listless actor. But he's a terrific director, and in Argo, he's done it again."
45,4/4,"It simmers with real tension as it leapfrogs among characters and locations as much as 7,500 miles apart. Mr. Affleck uses an old-fashioned ringing telephone as effectively as Alfred Hitchcock ever did."
46,,"Argo is unquestionably a success, but it must be said that Affleck is not now, and will probably never be, a brilliant director."
47,,Argo serves not only as an expertly wrought piece of entertainment but also an act of patriotic tribute.
48,4/5,...confirms [Ben] Affleck's status as a good director. [Full Review in Spanish]
49,3.5/5,The critical situation of life or death is rarefied by a material that links with metacinematographic comedies - the preproduction of that fake film recalls Bowfinger or Ed Wood. [Full review in Spanish]
50,,"Fiction sometimes surpasses reality, and here, when reality seems fiction, there is no other way to relax and enjoy a finished film product. Hollywood has done it again. [Full review in Spanish]"
