id,user_rating,review_text
1,,"When everything comes together – from the film’s achingly brutal physicality, to each soulful performance – “The Iron Claw” soars with heart."
2,,"The Iron Claw is a modern masterpiece. It's a story about family, grief, and the pressure to succeed, yet it disguises itself as a simple sports drama. I loved this film more than I ever thought possible."
3,A-,"It may not be the easiest movie of the year to watch, but it’s one of the most impressive from a storytelling and acting perspective."
4,3/5,"There was a great film to be made here about sport and male mental health, but while the opening packs a punch, the limp conclusion is far from heavyweight."
5,B-,"Because everyone in the film is an archetype and not a real person, the intended emotions never connect."
6,4/5,"Memorable performances are aplenty in The Iron Claw, Sean Durkin’s remarkable retelling of the von Erich family story."
7,4.5/5,"The Iron Claw is exquisite human drama, plain and simple."
8,4/5,There is a grit to the cinematography and soundtrack that depicts the pressure on these men from all angles and both planes – physically and mentally.
9,4/5,"The Iron Claw feels like one of those classic biopics of old, one that is not looking for awards, but only to tell the story of the people it has chosen as subjects."
10,9/10,"The Iron Claw is a beautiful tribute to one of wrestling’s most legendary families, led by career-best performances from Zac Efron and Holt McCallany."
11,3/5,"If not for anything else, watch The Iron Claw to know there were many other names in the wrestling ring apart from the names imbedded in our collective consciousness."
12,,It’s one of the most surprising gut punches of the year — a rock-solid melodrama rising up moments before the bell rings on 2023.
13,,"The Iron Claw is a wrestling movie, a biopic, a cautionary tale that falls short of being truly haunting."
14,3/4,"You'll believe these characters because of expertly rendered performances. The connection between the passionately committed Von Erich brothers drives the movie, as does their loving but complicated relationship with a domineering father."
15,8/10,"... Led by Zac Efron, the film finds an absorbing, moving drama in the darkest side of human nature. [Full review in Spanish]"
16,,"Absorbing and unsettling, and featuring a career performance from Efron, The Iron Claw is one of the best movies of 2023."
17,6.5/10,"For the problems that exist with The Iron Claw, Durkin treats the subject matter and wrestling with an appreciable level of respect. And the final scene neatly pulls the story together with a powerful moment likely to leave viewers just as emotional."
18,4/5,This is one of those films that are rare: sober in its narration and made for an adult audience. [Full review in Spanish]
19,4/4,"Holt McCallany is supreme as the father, and Jeremy Allen White once again proves why he is one of the best actors of his generation. [Full review in Spanish]"
20,,"Efron is a monster. He ruptures the screen, he breaks hearts as Kevin Von Erich, and commands the movie, like the whole family revolves around him, even when his brothers are on their own."
21,,"Although some storytelling elements falter, the outstanding and immersive wrestling world-building makes up for most of its shortcomings. [Full Review in Spanish]"
22,5/5,"As tragic as it is exhilarating, Iron Claw is not a feel-good movie, but it is not without moments that become genuine rays of hope. [Full review in Spanish]"
23,1.5/5,"Regretfully, The Iron Claw emerges as a slippery and inaccurate sports drama, failing to make a lasting impact."
24,4/5,"The Iron Claw is somewhat of a male version of The Virgin Suicides (S. Coppola, 1999). [Full review in Spanish]"
25,3/5,Sean Durkin puts all his incontestable visual imagination into creating oppressive environments at the service of a story as flat and redundant as it is poisoned by itself. [Full review in Spanish]
26,5/5,"Many biceps, but a lot more heart. [Full review in Spanish]"
27,,The Iron Clan offers a sharp reflection on the traditions of '80s white America. [Full review in Spanish]
28,,"Zac Efron finds the transformation he has been seeking with a role that goes beyond radical physical change, portraying the pain of a man who has never fully grown outside the unreal demands of his world. [Full review in Spanish]"
29,3.5/5,"The Iron Claw is, in its purest premise, a kind of sports ""Succession"" where the fight for parental attention plunges the clan into a downward spiral of tragedy and pain. [Full review in Spanish]"
30,4/5,It takes the universe it portrays as seriously as its characters - and any approach other than that would only serve to diminish and ridicule them. [Full review in Portuguese]
31,3.5/5,Zac Efron impresses in Durkin's sprawling patriarchal wrestling saga which plays with the kinds of savage folly and hubris befitting a Greek tragedy.
32,,"The Iron Claw is a spectacular triumph of a movie. You may call it a movie about wrestling, or a movie about tragedy, but ultimately it’s a movie about family, the power and force of it and how it affects the lives of its members."
33,4/5,"“The Iron Claw” works as a competent drama, centered around the best performance Zac Efron has given to date. It's not just another sports film, and I'm grateful that Durkin and his team have dared to do something different. Full review in Spanish."
34,,"McCallany's intransigent role as Fritz will undoubtedly position one of the twenty-first century’s social bêtes noires - toxic masculinity - as the 'heel' of the piece. However, THE IRON CLAW plays with strands beyond this..."
35,,It's also a film about family and masculinity in which the beatings in the ring are pretty much nothing compared by the beatings that are dished out at the dinner table...
36,4/5,"Yet, The Iron Claw is a powerful, exceptional film about masculinity, wrestling and fathers and sons. It’s expertly acted and Durkin’s control of the story beats is impressive."
37,3.5/5,"The Iron Claw looks and feels like a prestreaming TV movie – and not just any old TV movie but a strangely entertaining, darkly tragic, completely gripping TV movie."
38,,"The Iron Claw is a cautionary tale for when families become cults, and patriarchs start acting like Gods."
39,,"The Iron Claw might not make its way into the pantheon of the greatest sports biopics, but with an ending that's so cathartically heart-breaking yet optimistic, it carves out hope and meaning from a family’s history bludgeoned by tragedy and misfortune."
40,,"Efron is an underrated actor, and this is a star-making performance."
41,,"Although the film has the makings of a rollicking comedy, it grows progressively darker until it becomes the saddest feature you’re likely to see this year."
42,4/5,A tribute to the legendary Von Erich family and a reflective piece on the nature of aspiration and family bonds. It asks what it truly means to achieve greatness with a compelling exploration of the human stories behind the grand stage of stardom.
43,4/5,"A transformative role, in more ways than one, Efron’s soulful, muscular turn stunned the hell out of me, and the committed Californian has never been as good as he is here. Brace yourself for heartache."
44,,"A meditation on fame, resilience, family, and the flawed pursuit of the so called American Dream, The Iron Claw is a compelling if not overwhelming watch."
45,4/5,"Yes, Dirkin has made a sports film, but it is about so much more... it is a deeply, deeply sad and profound film. That's the unexpected part, amid all the baby oil and the sparkling underpants."
46,,One thing Sean Durkin does magnificently is to evoke (a) specific time and place...
47,3/5,"Durkin’s movie, with its Eighties rock anthems, keg parties and “bro” camaraderie, comes across as a sweet, amiable group portrait of brotherly love — a kind of Boogie Nights for the Lycra Speedos set."
48,4/5,"Wonderfully acted across the board, The Iron Claw is a tremendous drama about one benighted family, but it also makes us think about our own clan dynamics."
49,4/5,Brilliant film that tells the story of one of America's most tragic families. Amazing screenplay and a truly memorable performance by Zac Efron makes this one of the movies of the year.
50,4/5,"Efron, White, Dickinson and Simons render grief in all its shades. But it’s Efron, his outrageously muscled body made beatific with a Joan of Arc bowl cut, who softens the film’s harder knocks with a performance of disarming tenderness."
