id,user_rating,review_text
1,,"It is unlikely that anyone who sees this extraordinary new terror-adventure film, which was adapted from Peter Benchley's runaway best-seller of the same name, will ever again frolic in the ocean surf with quite the abandon of more carefree times."
2,,A real thriller-chiller has finally come to the screen.
3,,"So you've read the book and have yourself all braced for where the shocks and scares are going to come, right? Forget it. Director Steven Spielberg has outwitted you."
4,,It's like a ride through an amusement park spook house. All you're supposed to do is pay your money and have fun being scared to death.
5,,"Jaws is undoubtedly trash, but it is trash of a particularly gratifying order; Jaws is absolutely top-drawer trash."
6,,"Like Spielberg's Sugarland Express, this is a superior piece of commercial filmmaking. For every buck you invest in admission, you get very close to a buck's worth of tension."
7,,"Well, it may put you off swimming for life but it's worth it. Despite all the build-up, often suspicious, it's a very good film indeed, with director Steven Spielberg playing not only on shock value but also on an interest in character."
8,10/10,"While Spielberg's stylish direction and the haunting shark may be what initially draws us back to watch the film, it's the excellent performances of Jaws' cast that keep us hooked from start to finish."
9,,"Let me just take Jaws as it is -- as a first-class fun spectacle that manages to make audiences scream without actually frightening them. It's in the splendid hokum tradition of the fairground, rather like a ride on a ghost train."
10,4/4,"Spielberg fashioned an instant classic whose success owes as much to his superb orchestration as to the substantial jolts and knockout performances by Roy Scheider, Robert Shaw, and Richard Dreyfuss."
11,10/10,"This film is great at portraying a known, but not fully respected actual killing machine. But what makes the movie great is the skill of the direction, and the great acting of the principle cast."
12,,This film changed the culture. It changed movies. It also changed individual people's lives.
13,,"The only way that this film feels in any way degraded by 50 years is in some of the kind of cheapness of some of the effects. But the film is so well made in every other way, and so restrained in the way it's telling this story."
14,A+++,JAWS is the nexus point: the movie that introduced me to the genre that shaped my life and fostered my appreciation for film in general. It resonates with me on a level few films ever reach.
15,5/5,"Among the most seamlessly structured, exquisitely paced, superbly acted films of all time."
16,5/5,"An absolute classic; a film that knows exactly what it is, and that, despite the many problems it encountered during filming, ended up becoming the film that epitomises what Steven Spielberg is capable of. [Full review in Spanish]."
17,A+,"In a filmed intro, Spielberg himself jokes, “we’re gonna need a bigger screen.”"
18,,Exemplifies the ideal to which new tentpole films should aspire.
19,10/10,"Even though we may hear William's iconic score in our ears as we go for a swim, we still go back in the water. And each year we keep going back to Jaws for the fun, surprise, and wonder of it all."
20,,"Spielberg’s most Altman-esque movie, casting a wary eye on institutions his later pictures would exalt. There’s a New Hollywood cynicism that time and success stripped out of the director’s subsequent work."
21,99/100,"The film doesn’t just stand the test of time, it defines it. Fifty years later, we’re still hesitant to go into the deep blue sea."
22,4.5/5,The first summer blockbuster elevates its so-so source material into a thrilling horror adventure that still manages to instill a sense of genuine terror to this very day.
23,5/5,"Blockbuster firecrackers used to blow kids' hands off. Then along came 'Jaws,' hijacked the name from fireworks, and transplanted it into showbiz forever."
24,3/5,"It's the granddaddy for a reason. Despite some pacing issues during our time on The Orca, several set pieces remain as terrifying as ever, even 50 years later."
25,,"Widely regarded as the first blockbuster film, its legacy is indelible between its John Williams (""Star Wars') score, the collective cast, and their respective performances."
26,5/5,"It may seem like a somewhat simple concept to have a shark terrorizing a community and then having a group of men go hunt it down, but that simple concept is used to great effect, resulting in one of the greatest thriller-horror-dramas of all time."
27,,"Even half a century on, this is a masterclass in manipulative film-making that’s a reminder of the power of cinema as a visceral, collective experience."
28,,This the rare summer blockbuster that really feels like summer.
29,10/10,"Beyond the lights and glamor of Hollywood, the small island town of Martha’s Vineyard became a microcosm of America. Using a few professional actors and relying on the locals, Spielberg captured a snapshot in time."
30,10/10,Few movies can manifest such lasting fear as Jaws does with a mechanical shark and John Williams' simplistic score.
31,4/5,It gets better with age and is (arguably) Spielberg's best movie.
32,,The film still offers rich rewards for those who watch it summer after summer.
33,,"The movie is just about everything viewers could hope it would be: Intelligently written, ably acted, beautifully filmed, excitingly edited and, above all, the scariest big-budget extravaganza since The Exorcist."
34,,"It is this political thread that, in my opinion, turns Jaws from a b-movie monster flick into a masterpiece, as it hides vitamins and nutrients in among the fast food pleasure of shark attacks."
35,,Infinitely watchable...
36,,"It’s a scrappy film that moves with complete and utter confidence, creating as much tension with all you don’t see as it does with what you do."
37,,"It is a thriller, according to the classic distinction, of surprise rather than suspense. You feel like a rat, being given shock treatment, who has not yet figured out what to do to call off the buzzers."
38,,"Spielberg touches that central mystery that has always drawn men to the last earthly frontier: the image of an unfathomable, impenetrable deep full of terror beyond our reckoning."
39,,The film's punch doesn't rely on unmitigated gore. Spielberg is inclined to tease us with false alarms so that the real thing explodes with heart-stopping shock.
40,,"Most movies that come within a mile of this one's technical expertise hardly bother with such matters as logical human motivations, strong and unhammy acting and believable characters. Jaws, on the contrary, is rich in all of these."
41,,"In what may be the best example of the ""disaster"" movie trend thus far, the setting is not a towering inferno nor a crippled airliner but a quiet resort town terrorized by an ancient, primitive and universal fear."
42,,The Marquis de Sade was offended by what he called the cruel indifference of nature... And it is this same indifference that makes Jaws so terrifying and sickening.
43,,"The novelty is thin; and if it weren't for the huge national publicity campaign which tells you I'm out of my mind, I'd say it's routine stuff."
44,,"The first of an anticipated series of summer blockbuster films, Jaws pricks a psychological nerve, and is commercial, gory, and well enough produced to draw turn-away crowds."
45,,Unquestionably Jaws is going to be the summer's blockbuster. It's a terrifying experience and much of its horror lingers in your head long after you've seen it.
46,,"Ultimately, the success of Jaws, and it is surely going to be a huge hit, rests with Spielberg. He has given the film such a ruthless intensity that it wallops even members of the audience who know everything that's going to happen."
47,,A movie that will jolt you out of your seat more than once. From beginning to end the suspense rarely lets up.
48,,"Jaws will make you go home and burn your bathing suits and stay away from the tub. But don't stay away from the film. It's a real blockbuster, alive with drama and excitement."
49,,"In directing Jaws, 27-year-old Steven Spielberg quickly thrusts himself into the front of the pack of skillful moviemakers. He attempts to balance the horror with humor, surprising us with terror at every other turn."
50,,"A good commercial movie is one thing, however, and a good movie is another thing entirely. Jaws, like very few other major screen efforts, is both."
