id,user_rating,review_text
1,10/10,"The last act is monumental - in its crushing revelations, the inevitable deterioration and near-misses of the complex charade, and the chance coincidences that constitute alternating hope and despair."
2,3.5/4,"""It makes you wonder if “Shakespeare in Love” really deserved the Academy Award for best movie of ’98."""
3,2/4,"“Life Is Beautiful” is quite entertaining and well acted for the most part. Benigni isn’t extremely impressive in the lead role, nor is Cantarini very effective. The plot contains various elements seen in other films and not done much better."
4,,"Schmaltzy, treacly, saccharine — call it what you like, if you’re not blubbing by the end, check your pulse."
5,4.5/5,Benigni does a fabulous job of building his characters and telling his story while planting the reality of their situations in our subconscious. I knew the dangers and I knew the stakes were high.
6,4/5,Denounces the holocaust with a sentient fairy tale. [Full review in Spanish]
7,3.5/5,Benigni's infectious energy and sharp comedic talents deliver a beautiful message of hope and love amongst such horror and tragedy. [Full review in Spanish]
8,4/4,"Exceptional, well-crafted, uplifting."
9,A+,"Roberto Benigni's finest hour arrived in 1997 when the triple-threat writer/director/actor delved deep into Charlie Chaplin territory - see ""The Great Dictator"" (1940)."
10,5/5,Wrenching Holocaust fable with bittersweet humor.
11,4/4,"The film's title, which very well could have been a straightforward declaration prior to the war, becomes a source of twisted irony once we witness Guido pull down the grate outside his humble bookshop and the words JEWISH STORE are seen sprayed across th"
12,A,
13,4/5,
14,C-,"With ""Life Is Beautiful,"" the final frontier of schmaltz has been reached."
15,3.5/4,
16,C+,"Sentimental and contrived, Benigni's well-intentioned Holocaust dramedy may only work as a children's fable. Inexplicably, it won a prize at the 1998 Cannes Festival."
17,,Benigni does with the Nazi setting what Chaplin didn't dare in The Great Dictator--he lets the liberating nonsense triumph.
18,4/4,"Benigni's point, made with tender sensitivity, is that a child's innocence is worth protecting."
19,8/10,
20,B,"This cross between Schindler's List and Hogan's Heroes works better than it has any right to, but not as well as most people would have you believe."
21,4/4,
22,4.5/5,
23,C,
24,5/5,Audiences will be laughing hysterically while crying their eyes out.
25,0.5/5,"I had thought The Other Sister was appalling in its exploitation of the mentally disabled to grab your entertainment dollar, but that was nothing, NOTHING compared to what the funny little Italian man has wrought."
26,9/10,A dramatic rendition of the fortitude required to reclaim the violated spirit and the imaginary optimism needed to save a dying innocence.
27,4/4,"Inspiring, heartrending, funny, sad, surprising and richly imagined."
28,2/5,How appealing you find it will probably depend on your response to Benigni's screen-hogging routines -- the line between endearing and irksome is a fine one.
29,3/4,"Yes, there are heaps of charm and poignancy in this trifle, but it's a trifle nonetheless -- light-and-bright, for sure, but also slight-and-trite."
30,,"If this is a fantasy, it is probably a compensation we need when facing the reality of history."
31,,Shows how humor is a rich spiritual resource that enables us to cope with the unexpected and to smile through the unbearable.
32,5,"""Holocaust comedy"" + ""life-affirming drama"" = molto hilarious dramadic cadffefmng. Perhaps cadffefmng should mean ""magical taste of realism."""
33,7/10,"...silly, to be sure, implausible, sometimes slapstick, often sophomoric; but it is never disrespectful. ...a sweet and moving experience."
34,4/4,
35,3.5/5,"Its sentiment is inescapable, but genuine poignancy and pathos are also present, and an overarching sincerity is visible too."
36,9/10,
37,3/4,A deeply touching story told with imagination and humor.
38,4/4,Es una enseanza de los valores primordiales que debe de mantener el ser humano en circunstancias donde la nica va de escape posible es la muerte
39,4/4,"It is to the film's glorious advantage that it does reveal that every cloud, especially the black nimbus of war, has a silver lining and that, indeed, Life Is Beautiful."
40,9/10,"Benigni is an original, carrying off a task that no other filmmaker has realized in quite the same way."
41,9/10,"But that's what's so extremely interesting about this film. It's deceptive and clever, and it certainly had me thinking it was something else and not such a downbeat film."
42,4/4,
43,4/4,"A lasting impression is not made by its laughs or sense of reality, but its huge heart."
44,10/10,"The movie is partly set inside a concentration camp, yet it has more to do with Charlie Chaplin than Oskar Schindler, as it uses slapstick pratfalls, social commentary, and gentle satire to create a touching tale of love."
45,4/5,"dares to laugh in the face of the unthinkable. And because Benigni can be heart-rending without a trace of the maudlin, it works."
46,,Benigni's movie made me want to throw up.
47,,"It's a high-wire act without a net, and Benigni pulls it off with astounding grace and sensitivity."
48,,"One more brave and indispensible little film about the Holocaust, this one from an unlikely source, comic Roberto Benigni."
49,C,Benigni's unique film contributes in a small way to our understanding the affects of the Holocaust.
50,4/5,I have an incredible difficulty having my words do justice to this film.
