id,user_rating,review_text
1,4/5,"It's a gorgeously flawed gem, one that manages to be genuinely seductive despite, or perhaps because of, its imperfections."
2,B+,"The film has a defining contemporary hipness, and features good work by Ethan Hawke and Gwyneth Paltrow. But it's more a meditation on its source than a filming of it."
3,3/5,Where the film fails is in its commercial proclivity to centre the narrative trajectory around a fairly asinine updating of the Pip/Estella love-match into a soppy romance.
4,3/5,"Visually stunning retelling has nudity, lots of swearing."
5,5/10,Cuarn and company end up throwing all the style they've got at the film... to compensate for a perpetually stalled drama.
6,2/4,"In the end, shiny surfaces are just that--surfaces, with nothing necessarily underneath."
7,,"It's a fairly minor film, but quite lovely and successful at creating its own time and place."
8,4/10,
9,D+,"Charles Dickens' novel has been pared to the bone and set in the present day, and the result is a beautifully shot mess. The characters' motivations could not be any less clear."
10,3/4,
11,3/5,The film's exectution is more of a tragedy than the story.
12,D,"his film doesn't have anything to say, it just wants to make a fashion statement: Pretty people should get to do stuff other people don't get to do."
13,1/4,
14,3/5,"Sua 'moral' pode at ser simples, como em todas as fbulas, mas o processo pela qual  'ensinada'  interessante - e espantosamente otimista."
15,,The drama has a surface charm and panache that draws out the romantic in all of us.
16,5/5,Una obra maestra.
17,2/4,
18,6/10,
19,5/10,
20,79/100,
21,4.5/5,
22,3/4,
23,3/4,
24,1.5/5,
25,3.5/4,
26,,"If this movie were a sandwich, it'd be ham on white bread."
27,,a dessert for the eyes and ears. But...in the final analysis this modernization of the Charles Dickens classic has almost nothing to say and next to no emotional impact whatsoever.
28,2/4,
29,5/10,
30,2/5,
31,2/4,
32,3/4,"The film is a successful translation of the basic material from one period and approach to another. Especially in the early Florida scenes, it seems timeless."
33,2/4,
34,1/4,
35,4/5,"It's a gorgeously flawed gem, one that manages to be genuinely seductive despite, or perhaps because of, its imperfections."
36,B+,"The film has a defining contemporary hipness, and features good work by Ethan Hawke and Gwyneth Paltrow. But it's more a meditation on its source than a filming of it."
37,3/5,Where the film fails is in its commercial proclivity to centre the narrative trajectory around a fairly asinine updating of the Pip/Estella love-match into a soppy romance.
38,3/5,"Visually stunning retelling has nudity, lots of swearing."
39,5/10,Cuarn and company end up throwing all the style they've got at the film... to compensate for a perpetually stalled drama.
40,2/4,"In the end, shiny surfaces are just that--surfaces, with nothing necessarily underneath."
41,,"It's a fairly minor film, but quite lovely and successful at creating its own time and place."
42,4/10,
43,D+,"Charles Dickens' novel has been pared to the bone and set in the present day, and the result is a beautifully shot mess. The characters' motivations could not be any less clear."
44,3/4,
45,3/5,The film's exectution is more of a tragedy than the story.
46,D,"his film doesn't have anything to say, it just wants to make a fashion statement: Pretty people should get to do stuff other people don't get to do."
47,1/4,
48,3/5,"Sua 'moral' pode at ser simples, como em todas as fbulas, mas o processo pela qual  'ensinada'  interessante - e espantosamente otimista."
49,,The drama has a surface charm and panache that draws out the romantic in all of us.
50,5/5,Una obra maestra.
