id,user_rating,review_text
1,3.5/4,Laughton cantankerously carries every scene...
2,4.5/5,Witness for the Prosecution is a film worthy of all its accolades.
3,,"The film is an alchemic triumph of effortless story execution, pinpoint humor, and acting masterclass."
4,4/4,"Along with 1945’s And Then There Were None, this is the greatest of all the Agatha Christie adaptations that have been brought to the screen."
5,,"Laughton takes what could be a hammy role—the brilliant legal mind, theatrical courtroom performer, and wily curmudgeon...—and invests it with a sense of passion for his work and a sense of duty and honor beyond winning,"
6,4.5/5,"In the end, “Witness for the Prosecution” is a taut, fascinating character study featuring crisp acting, excellent direction, and a compelling plot with many unexpected twists that will keep you guessing..."
7,A+,"Witness for the Prosecution (1957) is co-writer and director Billy Wilder's brilliant film, with crisp dialogue, a complicated and intriguing plot, unique characters and excellent acting performances. It was a convoluted, twisting courtroom drama-mystery"
8,8/10,"Although the picture centers upon the titular, hostile witness for the prosecution and the shocks presented from that climactic testimony, it’s Laughton’s performance that remains most memorable."
9,,[A] witty and gripping adaptation of her [Agatha Christie's] twist-heavy courtroom stage drama.
10,5/5,"Part comedy, part thrilling courtroom drama and a mystery until the very end, this is a quiet classic. Case closed."
11,,...Witness for the Prosecution is one of the best courtroom dramas in cinematic history.
12,3.5/5,"Witness for the Prosecution may wrap itself up a bit smugly, even as it spins a sharp twist, but it still stands as one of the more notable courtroom dramas even as it crackles along on a sort of contrived artifice."
13,,it's Laughton who is afforded free reign to explore his character and demonstrates impeccable comic timing.
14,4/5,"Laughton knocks it out of the park as Robarts, and his scenes with real-life missus Lanchester are hysterical."
15,,"The whole film is so indubitably, exuberantly recommendable (for aunts. grandparents, grandchildren, highbrows, lowbrows, husbands, wives, and almost anyone else you can think of at any end of the scale."
16,4.5/5,"Every time the story strays from Sir Wilfrid, the interest level goes down a notch. Fortunately for the viewer, it doesn't get away from him very long at any point."
17,4.5/5,"Witness For The Prosecution has the pace and patience of live theater, but not the look. Wilder doesn't get overly flashy with camera moves and angles, but he does shift positioning subtly and effectively."
18,4/5,Marlene Dietrich tries not to give anything away as usual while Agatha Christie's whodunit plot whirs tidily about her expressionless beauty.
19,B+,"This Oscar-nominated courtroom drama represents Billy Wilder at his most theatrical and old-fashioned, but the saga is enjoyable and so is the acting of all-star cast."
20,82/100,A slew of terrific performances help to elevate Wilder's twist-ridden courtroom drama above your standard fare in the genre.
21,,"Wilder plays the suspense well, but this movie belongs to Laughton, who makes his every line resonate like music and thunder."
22,,"His theatrical mise-en-scene -- his proscenium framing -- serves the material well, as does Charles Laughton's bombastic portrayal of the defense attorney."
23,B-,Too much artificiality.
24,5/5,[Marlene Dietrich] was never better than she is here.
25,5/5,
26,4/5,
27,5/5,
28,5/5,"Marlene Dietrich, Billy Wilder, Agatha Christie: What's not to like?"
29,5/5,
30,5/5,
31,83/100,It's got enough unpredictable twists of its own to satisfy even Judge Judy's appetite for justice.
32,5/5,
33,4/5,
34,4/5,
35,4/5,"witty, great fun. Dietrich is top notch."
36,4/4,Witness for the Prosecution is one of the best adaptations of Christie’s work with only Murder on the Orient Express (1974) giving it a run for its money
37,4.5/5,"And the air in the courtroom fairly crackles with emotional electricity, until that staggering surprise in the last reel."
38,3.5/4,Laughton cantankerously carries every scene...
39,4.5/5,Witness for the Prosecution is a film worthy of all its accolades.
40,,"The film is an alchemic triumph of effortless story execution, pinpoint humor, and acting masterclass."
41,4/4,"Along with 1945’s And Then There Were None, this is the greatest of all the Agatha Christie adaptations that have been brought to the screen."
42,,"Laughton takes what could be a hammy role—the brilliant legal mind, theatrical courtroom performer, and wily curmudgeon...—and invests it with a sense of passion for his work and a sense of duty and honor beyond winning,"
43,4.5/5,"In the end, “Witness for the Prosecution” is a taut, fascinating character study featuring crisp acting, excellent direction, and a compelling plot with many unexpected twists that will keep you guessing..."
44,A+,"Witness for the Prosecution (1957) is co-writer and director Billy Wilder's brilliant film, with crisp dialogue, a complicated and intriguing plot, unique characters and excellent acting performances. It was a convoluted, twisting courtroom drama-mystery"
45,8/10,"Although the picture centers upon the titular, hostile witness for the prosecution and the shocks presented from that climactic testimony, it’s Laughton’s performance that remains most memorable."
46,,[A] witty and gripping adaptation of her [Agatha Christie's] twist-heavy courtroom stage drama.
47,5/5,"Part comedy, part thrilling courtroom drama and a mystery until the very end, this is a quiet classic. Case closed."
48,,...Witness for the Prosecution is one of the best courtroom dramas in cinematic history.
49,3.5/5,"Witness for the Prosecution may wrap itself up a bit smugly, even as it spins a sharp twist, but it still stands as one of the more notable courtroom dramas even as it crackles along on a sort of contrived artifice."
50,,it's Laughton who is afforded free reign to explore his character and demonstrates impeccable comic timing.
