id,user_rating,review_text
1,,"It’s a perfect blend of homage to classic Hollywood musicals, while injecting modern filmmaking and emotion. It’s a beautiful story that evokes ideas that we can all relate with..."
2,,"Chazelle takes advantage of that vulnerability for the film’s surprising second half, and that’s when La La Land gets real."
3,,The melancholy in this film's musical sequences serves as commentary on cinema's bygone capacity to produce a unique kind of magic.
4,,This film is a celebration of “the fools who dream.” The world would be a much darker place without those fools.
5,4.5/5,"I was swept away by the the dazzling, joyous, smile-inducing production."
6,4/4,"La La Land may seem romantic and wistful, but from the opening sequence onward it balances reality and romance, the frustrating quality of every-day life and the false allure of Hollywood."
7,4/4,"When discussing the great musicals of all time, La La Land is a film that makes us dreamers remember that anything is possible. Not only can it be added to the list of greatest musicals ever made but to the top of any list as the best film of 2016."
8,5/5,"Chazelle proved he's not a One Hit Wonder director and brought a huge and ambitious production to fruition, going from the austerity of Whiplash to the bombast of Hollywood musicals [Full review in Spanish]"
9,5/5,Everything pops and washes over you with absolute delight.  This film could be on mute and you would still be dazzled by every intoxicating twinkle.
10,4/4,"As effervescent as the finest bottle of champagne, La La Land is an intoxicating motion picture that should particularly please anyone whose heart skips a beat whenever Fred dances on the late show or Judy sings on TCM."
11,,It is a simple tale told with such visual inventiveness it reminds audience the power inherent in cinema.
12,,"Chazelle chose his leads well and he couldn't have known that betting on a team that had so much sizzle in the middling Crazy, Stupid, Love would fall flat when he brought them together again."
13,4/4,"A gorgeous spectacle filled with beautiful music, lights, and colors. This is the must-see movie of the year."
14,4.5/5,"Doesn't just breathe new life into an old genre it performs CPR on it, bringing its beating heart back to vibrant life."
15,,"La La Land is a lovely, pleasing, and showstopping movie that should be watched on the biggest screen, loudest sound, and brightest colors as possible."
16,9/10,"A celebration of music and magic, where swelling emotions are captured by somber yet jazzy leitmotifs."
17,3.5/4.0,Features a career best performance from Emma Stone.
18,,La La Land 's biggest failing is its complacency...
19,4/5,"The clash of styles and ideas are collectively embraced. It's the balance of cheese meets whimsical. Romance meets heartbreak. An old tradition meets modern ways. A sincere heart meets good fun - and La La Land completely owns it, in its own magical way"
20,A,"It basks in the wonder and excitement of young love, the optimism of the dreamer, the nostalgia of classic Hollywood, and the emotion of musical fantasy."
21,,"It has a powerful message that lifts you from your chair, pulls you by the ears and forces you to continue with the task of fulfilling your dream. [Full review in Spanish]"
22,A-,"Pairing a filmmaker with maybe the best sense of cinematic rhythm working today with elaborate choreography, old Hollywood style musical arrangements, and two of the industry's most charming performers is a stroke of enchanting genius."
23,,"The meta qualities of La La Land, which have led many to call it a love letter to classic musical films, owe a great deal to this [atmospheric framing] device."
24,9/10,Its charm tells us that the magic of musicals is still more alive than ever. [Full review in Spanish]
25,,"An engaging tussle, an original vision and a wonderful reboot of the Golden Age of Tinseltown musicals."
26,,I have so many feelings about how much I hated this movie.
27,,It was a pretentious waste of my time.
28,,"If La La Land brings the genre back to vitality, I'll rejoice. But while much of this movie is clever and enjoyable, I can't say I found it exciting."
29,,"It's exquisite, unforgettable, and utterly heartbreaking."
30,5/5,Damien Chazelle has clearly established himself as one of today's great genre directors in all things musical.
31,,"Do yourself a favor and catch La La Land. It's a necessary reminder that romance, triumph, and hope don't just exist in the movies."
32,4.5/5,"La La Land is visually stunning and goes from feat to feat (the opening sequence set on a freeway is one for the books), yet it remains profoundly human."
33,,It'll have your heart aching with joy and yearning; its tunes will linger in your brain and hopefully weave a little bit of its magic into your life. Falling in love with it is inevitable.
34,3.5/4,"An up-beat, enchanting, classic musical..."
35,,"It's the careful balance between the emotional realism of the acting and the sheer technical audacity of the musical numbers that elevates the movie into the realm of greatness even before Chazelle rips out your heart with the extended, bittersweet coda."
36,,"[Stone and Gosling] might not have the fancy footwork of Fred Astaire and Ginger Rogers, but they're radiant together nonetheless, zinging through their rapport as well as their steps."
37,5/5,"La La Land triumphs in its simplicity, as Chazelle seamlessly transitions witty dialogue with beautifully choreographed numbers in a heartbeat."
38,,"[A] glorious, toe-tapping, Technicolor delight!"
39,A+,"It's pretty miraculous how lush and flamboyant the movie feels from beginning to end, and it is absolutely a must-see in the theater."
40,,La La Land wants you to take in its beauty and get to know its young dreamers. The ending packs an emotional punch but most of the ride is a joyous visual feast that just wants you to have a good time.
41,5/5,"The characters, the chemistry, the story, the music, the dance, the romance, the view - it all tapped right into the inner recesses of my fanatical love affair with cinema."
42,5/5,"While the movie is ""tongue in cheek"" and may not completely live up to the movie musical grandeur of olden days, it is, nonetheless, an uplifting, fun film."
43,,Here's to the ones who dream.
44,,"The director replaces the dances with a sense of rhythm, applying musical mathematics with precision to the cinematographic narrative, its images, the dialogues, carry a hidden musical compass. [Full Review in Spanish]"
45,4.5/5,"While La La Land is escapist entertainment for a good chunk, its greatest parts lie in the realities, while not harsh, that plague our dreams. But hey, here's to the fools who dream."
46,4/5,"A shameless love letter to a bygone era of cinema, but it leverages that nostalgia to hide a tragic lesson about life and love."
47,C-,"To love La La Land is to do the work for the film it didn't do itself. It requires sanitizing Sebastian, and to a lesser degree Mia, and endowing them with characteristics they never demonstrate."
48,4/4,"A ravishing romance, to be sure, filled with romance deliriously exhilarating music and declarations of love in the classic Hollywood vein."
49,,This is a very charming musical with two very likable leads.
50,5/5,"The takeaway for me is the love story here. At risk of understatement, this is a cinematic love story for the ages. This is a story we haven't seen on screen before, at least certainly not done this well."
