id,user_rating,review_text
1,4/4,It became a cultural touchstone and a font of trivial pursuits.
2,,"The special effects pushed the boundaries of what anyone thought possible in 1977, yet audiences were so swept up in the imagery, the adventure, and the momentum of the journey that they never stopped to marvel at the technological achievement."
3,,"A cinematic toy, a blissful concoction of wit and imagination, the brainchild of George Lucas of American Graffiti fame. It quickly is becoming everybody's movie of the year -- and add me to the list. But rightfully so: It is an out of this world delight."
4,,"It's both a loving parody of banality and an awesomely beautiful work of imagination -- a throwaway, comic-book epic. Lucas's joke is first-rate."
5,,"George Lucas' Star Wars is not a film that readily leads itself to comparisons, so it may as well begin with the superlatives. This captivating science fantasy is the finest pure entertainment to reach the screen in ages."
6,3.5/4,Not a great movie in the sense that it describes the human condition. It simply is a fun picture that will appeal to those who enjoy Buck Rogers-style adventures. What places it a sizable cut above the routine is its spectacular visual effects.
7,,"I'd better leave the subject to the millions of children who will shortly be experts on it. This is a pre-sold success; but also, for my taste, a pre-digested one."
8,,"This Hamill's name is Mark and we are not related. He plays a kid named Luke Skywalker, who is the classic dumb hero, and he plays that dumbness with terrific conviction. A true family gift."
9,,"Lucas has simply made the most satisfying space opera ever, using the old Flash Gordon serials as a launch pad and fueling his futuristic flight of fancy with cleverly integrated cliches from other beloved movie genres."
10,,"A masterpiece of entertainment. I haven't had as much fun at a movie in years. With its technical wizardry, high-velocity storytelling, and spirited good humor, Star Wars dazzles the child in us."
11,,"The film itself is consistently spectacular. But it is the humor, arising from the robots and 20-year-old Miss Fisher's kookie performance, as the princess, that saves the day."
12,,"Its pleasures are the very special ones of movie memory and movie effects. It takes you back nostalgically to the days when they made ""that kind of film,"" -- but keeps you relishing the fact that they never made it as well then as they can today."
13,,"After the success of American Graffiti, which he made for $700,000, director-writer George Lucas could do anything in the movies he wanted. So, bless him, he took $8 million and made Star Wars into a priceless entertainment."
14,,I can't think of a more innocent movie that is anywhere near as much fun.
15,,"Oh, wow! Let that two-word accolade stand tall in summation for Star Wars, easily the best movie in town this summer and perhaps destined to be the best of 1977."
16,,"The two hours virtually zoom by. Afterward, you really do feel as if you have been transported to another planet and another dimension. You've got to blink your eyes, get your feet back on the ground so you can get out of the theater OK."
17,,"Due largely to the kind of resourceful thinking that goes hand-in-hand with SciFi, it bridges the gap between camera realities and little-boy fantasies. Who could ask for more? There hasn't been science fiction of this stature in years."
18,,"It is far from just a copycat patchwork of great bits from old movies... You can't plagiarize breathless, thoroughly delightful fun, and you can't steal appealingly simple characters."
19,,"Then there is the story, combining romance, high adventure, and, above all, humor, and telling us that good will triumph over evil. We are ready to hear that again. We are ready to see that happen again at the movies."
20,,"Quite plainly, Star Wars looks like a super nova, an exploding star, The Movie Event prayed for by exhibitors for two years... A beautifully drawn, cleverly packaged comic book that one never takes seriously and never puts down."
