id,user_rating,review_text
1,10/10,"30 years after the Cutlass emerged from the blizzard, Fargo is still the most honest American movie I know about the relationship between small human failure and catastrophic harm."
2,4/5,"I think the film is a very careful meditation on what moral position can be meaningfully, intelligently taken, in this mad, apocalyptic world of ours."
3,4/5,"A memorable black comedy that, without a doubt, stands out as one of the best within the Coen brothers' impressive filmography. [Full review in Spanish]"
4,4/4,"Immaculately plotted, beautifully written and superbly shot by British cinematography Roger Deakins, a longtime Coen collaborator, Fargo is a treasure."
5,A+,Fargo begins with a thunderous orchestral score by Carter Burwell as it beckons the audience towards the tragic events that are about to unfold.
6,5/5,The Coen brothers get back to basics with Fargo by going back to their home state of Minnesota for one of the best films in their career.
7,,"Many cinephiles believe that Fargo is the Coen brothers’ magnum opus, and perhaps they are right, as the film has all the hallmarks of a masterstroke..."
8,,A black-comedy slam-dunk.
9,,The spirit of comedy counterbalances the violence of the gangster film and trumps it hands down. Kind ordinariness and the wordy story clash victoriously with the irony of fate that lies in wait for enterprising hearts.
10,4/4,The performances by McDormand (bringing a great screen character to life) and Macy are superb.
11,5/5,"The North Dakota setting is icily evocative, the supporting characters perfectly pitched (remember Marge's old flame Mike Yanagita?), while the air of sadness that blankets the film like snow adds genuine profundity."
12,5/5,Its brilliance [lies] in making the forces of law and order look as interesting and funny as the bad guys.
13,5/5,"McDormand aside, the secret might be the perfect pitch of the black comedy, the two elements in rare harmony."
14,4/4,...where the Coens' craft fully matured.
15,,The Coens' dialogue is snappy and fun and they know how to ride the line between serious and funny. Their tendency towards moments of horrific violence doesn't always work for me but that is one of their signatures and I can usually get past it.
16,,The movie stands as a pseudo thesis of the things the Coen Brothers have been interested in all along...
17,10/10,"A riveting drama of death, dismemberment, small town criminality, and exaggerated accents."
18,3.5/4.0,"Fargo, as wonderful as it was, is a film I will never again need to revisit."
19,,"A classic story of unique quirkiness, where the characters themselves are just as memorable as the events that unfold."
20,5/5,One of the richest American films of the 1990s.
21,,This curiously overpraised yet solid effort by two of the foremost satirists of contemporary Americana again finds director Joel and writer-producer Ethan surveying the wreckage of our national innocence.
22,,The Coen Brothers are among the most able practitioners in America and this film is one of their best attempts to turn a familiar genre -- the True Crime drama -- into something miles away from the ordinary.
23,,"[Frances] McDormand is excellent and has a lot of fun with her tenacious and competent character, who is dedicated to duty and her sweet, supportive husband."
24,4/4,Fargo is the best movie ever made in Minnesota. Also the meanest.
25,,"In effect, the Coens have written an action film that disregards the basic principle of the genre: that character is expressed in action."
26,,"Not only did the Coens return from the brink, but they gave us one of the most memorable (if not the most memorable) characters in modern cinema."
27,5/5,Two words. Marge Gunderson.
28,,The film is a work of brick-by-brick world-building in the service of characters whose ordinariness is just as carefully crafted.
29,A,"Deceptive in its storytelling choices, economical with its plotting, and sly with its dialogue, this Oscar winner is truly incredible."
30,3.5/4,"Fargo, with its grotesque murders and cheery detectives, is a cold gem that takes us to the far north. Its seemingly pitiless light opens up the realms of darkness concealed beneath that world of white."
31,3.5/4,"A small, supremely satisfying film. Heck and you betcha, it is."
32,,"A few scenes go around in circles, as if snow-blind, and the humor may be too inward and contorted for some tastes. But McDormand brings order to the weirdness and warms it up."
33,4/4,"It's another daring black comedy by one of the most consistently inventive moviemaking teams of the last decade, brothers Joel and Ethan Coen."
34,,"Returning to the horror-comic vein that launched their careers, director Joel Coen and producer Ethan Coen pepper their new picture with so much humor that the occasional bursts of sheer mayhem seem more ridiculous than revolting."
35,3.5/4,"You have to grant the Coens their due as creators of suspense, mood and plotting, and for their ability to color the most monstrous crimes with an undeniably funny sense of the absurd."
36,2/4,"From the camera angles to the set design, everything is calculated to make the viewer feel superior to the cloddish, geeky characters on display."
37,,"McDormand is brilliant, Macy terrific, Presnell perfect, Buscemi fabulous. And Stormare is fascinating as one of the deadliest and most horrid big-screen killers in recent memory. Fargo is a down-and-dirty doozy."
38,5/5,The result is a modern masterpiece.
39,4/5,"In the fascinating Fargo, writer-director Joel and writer-producer Ethan have come up with a film that is either an oddly funny crime drama or an ultra-deadpan comedy, depending on how you look at it."
40,,As great a film as the Coens have made. And that's saying something.
41,4/4,"It's a miracle: A tough, honest, bloody film set so far from the bright lights it feels as if it's on a different planet, yet knowable and absolutely compelling from start to finish. Fargo is great American movie-making."
42,,"The Coen brothers, director Ethan and producer-cowriter Joel, have finally latched onto a story strong enough to carry their eccentric mix of black humor and self-conscious style."
43,,"As is typical Coen Brothers entertainment. ""Fargo"" offers incredibly complex characterization along with very memorable dark comedy."
44,5/5,"Dark, gritty, and brilliant. Not for kids."
45,A,"""Fargo"" is the kind of black comedy you can rediscover over and over again. The laughs and shocks never fade."
46,5/5,"Quite simply, Fargo is the best movie the Coen Brothers have ever made. And that's saying a lot."
47,4/4,"The most complete film the Coens have ever made, it's nothing short of a movie for the ages."
48,4/4,"The Coen Brothers have always loved to go far, a tactic they don't forgo in Fargo. [Blu-ray]"
49,4/4,Do you have to be a Minnesotan to really get Fargo?
50,A,The best movie heroine in years.
