id,user_rating,review_text
1,4/5,"...whatever its flaws, and the roll-call of big-name British actors sometimes works against the realism of the film rather than for it, 1917 does emerge as a great war movie on the scale of All Quiet on the Western Front or The Longest Day..."
2,,"Mendes’ film — based in part on an account told to Mendes by his paternal grandfather, Alfred Mendes — provides a haunting glimpse at humanity’s seemingly incurable recklessness."
3,5/5,"By concentrating so closely on the innermost experiences of just one or two men, he [Mendes] gives the film a fierceness and pathos it would have lacked if its perspective had been broader."
4,4/5,"1917 is one of those films that leaves you in complete stunned silence as you watch it. Mendes never allows his audience to rest, instead he takes them on the journey with his two heroes using camera angles we haven’t seen since The Children Of Men."
5,9/10,"In 1917, Sam Mendes expressed several reflections regarding the war. First, he outlines how the First World War completely changed the conception of battle, generating the beginning of modern warfare."
6,2.5/5,"The hyper choreographed, carnival-ride style technical razzle-dazzle of 1917 is more interesting than the film itself, which lacks an emotional sincerity."
7,,The power of 1917 lies in its ability to tell a human story of a single mission and translate that into an account that encompasses the brutality of trench warfare.
8,A,"Edited to look like one continuous shot, 1917 is a mind-blowing technical achievement, elevated by Roger Deakins’ jaw-dropping cinematography, Thomas Newman’s emotionally powerful score, Sam Mendes' impeccable directing, and Lee Smith’s seamless editing."
9,,"Without a doubt, 1917 is technically brilliant, visually stunning, and occasionally moving. If not for its lack of fully realized characters and a deeper story, it might have been a masterpiece."
10,,"With a fresh, new approach, Mendes memorializes not only his grandfather, but all the brave soldiers of WWI, reminding viewers of the individual tragedies that comprise warfare."
11,,"1917 can best be described as a mediocre war film. Yes, Deakins worked his usual magic with cinematography...McKay did an adequate job...sadly, we know very little about his character, and the film does not allow him to grow..."
12,,Sam Mendes’ technically dazzling and emotionally devastating World War I tale.../
13,3/5,A technical marvel to behold that puts you right in the heart of war but ultimately leaves you emotionally cold to the resultant horror and heroics of the men involved.
14,4.5/5,"With “1917” Sam Mendes takes his audience on a perilous journey driven by a simple but tightly-wound story soaked in an unending tension. It’s a harrowing tale of heroism, friendship, and sacrifice."
15,4.5/5,1917 is a stunning cinematic achievement.
16,4/5,"MacKay is simultaneously appearing in the lead role of Justin Kurzel's True History of the Kelly Gang, the latest film about the local folk hero who refused to take orders from anyone."
17,9/10,For experiences like the one I had in the theatre watching this is why I love film. Constantly asking myself how they did this. Probably Sam Mendes' best movie to date. [Full review in Spanish]
18,6/10,"Unfortunately I dont see what most see in 1917. Respectively, I hardly feel anything except some respect for the technical achievements. But that alone isnt enough - it actually slightly damages the film overall."
19,2/4,The film's formal indulgences distract from its dramatic potential.
20,5/5,What makes it so special is the balance between artistry and realism. Mendes reaches down into the mud and finds something beautiful.
21,,1917 is a technical masterpiece that comes together with genuine powerful emotion to become a captivating work of art.
22,,"We should be drawn into the personal story--director Sam Mendes loosely based the movie on his grandfather Alfred's wartime experiences--but instead, we're watching all the smoke and mirrors. It's sound and fury that could signify so much more."
23,,"What could have been a gimmick in the service of a weaker narrative becomes a masterstroke here, basically denying us any let-off from the tension of what is happening on the screen."
24,4/5,The gimmicky side of [its single take] fades juxtaposed to the perspective it offers.
25,5/5,"In addition to Deakins, production designer Dennis Gassner and composer Thomas Newman also add layers of bravura artistry to create an experience that will leave you breathless, heart pounding and absolutely emotionally wrecked by the end."
26,,Mendes creates one of the best films released in 2019.
27,,Forget gushing quotes and star ratings. Probably the most effective way to advertise this movie is to strap heart rate monitors on viewers and put the results on the poster.
28,A-,"The filmmakers have taken a simple premise and gone with a ""less is more"" tactic. This allows for more focus on a beautifully shot film, and highlights the actors who give their all emotionally and physically."
29,,1917 can safely be added to the list of movies that have expanded and enhanced our understanding of how truly brutal war can be.
30,5/5,"1917, under the talented hands of Sam Mendes, is one of the best war movies ever made and one of the best of 2019."
31,4/5,This is a contemplative story of a mission and the men who sacrifice their own safety for the greater good. It highlights the ever-present danger of attack but it is the character's emotional journey that makes for a compelling story.
32,B,"A measured compromise of its emotional quotient to create a visual feast, [1917] is undoubtedly impressive while remaining remote."
33,,"Sam Mende's quiet WWI epic 1917 is a cinematic masterpiece, a near perfect war film that appeals to even those of us who don't particularly enjoy war movies ... To put it even simpler, this film is bananas."
34,,"... [C]heck[s] the box that indicates war is, indeed, hell. But this is not the same as actually taking that truth seriously."
35,7/10,"Despite the intermittent cinematographic interruptions to the nerve-wracking immersion in WWI chaos, the movie remains unwaveringly tense."
36,,Its visual artistry places it among the best historical war films of the past decade or two.
37,,"Although it hardly goes beyond being technically bold, it still is quite admirable in its ambition."
38,3.5/4.0,War is hell and Sam Mendes's hell is quiet and real and intimate and suspenseful and you feel it in your bones long after you leave the theatre.
39,,"At this current level of Hollywood production, expressionistic British militarism is all the same to me and it's worn me out..."
40,2.5/5,"1917 looks and feels like a 1st person shooter game, and every scene is just preparation to react to what happens in the next scene."
41,4/5,A dazzling experience that feels both authentic and thrillingly cinematic.
42,4.5/5,"When the soldiers struggle through near-darkness in a collapsing tunnel, we suffocate with them. When a plane plunges from the sky towards them, it's an almighty effort not to leap from your seat."
43,,"A technological step forward, several ideological and artistic steps back..."
44,,"The narrative may be simple, but the visual approach taken by the film is astonishingly complex."
45,4 / 5,"The single take is no gimmick, but a way of forcing you to sit through every minute of wartime, with all of its horror and false hope."
46,5/5,"Although the word is thrown around a lot, I would certainly consider 1917 to be a masterpiece in every sense of the word."
47,5/5,"While in some ways 1917 speaks the visual language of a current-day shooter video game, the performances elevate the film to almost operatic drama"
48,4/4,"From Alfred Hitchcock's ""Rope"" to Alejandro Iñárritu's ""Birdman,"" only a rare few have ever dared to shoot a film that appears to unfold in one single take. Now imagine pulling it off in a war movie with timed explosions all around the set."
49,,"Although 1917 will not change your life, there's no doubt it's an audiovisual spectacle of the highest order. [Full review in Spanish]"
50,A-,"This is a suspenseful, character driven war drama that only intensifies the further along it goes."
