id,user_rating,review_text
1,4/5,"Rich with sumptuous visuals, characters spouting zingers in go-for-baroque syntax, and straight-faced actors fully committed to lunatic behavior, Yorgos Lanthimos’ latest quasi-absurd fable is rarely dull."
2,4/5,"It is a bold film that is not afraid of making a strong statement both visually and with its script, and clearly, this has paid off, given the commercial and critical success the film has received ever since it came out."
3,,"“Poor Things” is sharply funny and cutting. But outside of the main relationship, the jokes lose their edge and the film tends to flatten the growth of its heroine into something a little more superficial."
4,,"A film that can be hilarious, uncomfortable, but always deeply human."
5,,"What makes Lanthimos’ latest, Poor Things, such an effective and divine miracle compared to his other work is the presence of the one thing that would have seemed so out of place among his past comic tragedies–hope."
6,,Poor Things will delight plenty of organs besides your brain.
7,5/5,"Yorgos Lanthimos’s films are always strange, and this is perhaps the most peculiar but also the most relatable of them all."
8,,"The story and Bella herself are at times, too hard to swallow and the choices made to depict a woman’s liberation feels too one note and are rather basic ideas"
9,5/5,"Destined to go down as one of 2023’s best and most memorable films, Poor Things is Yorgos Lanthimos at the height of his peculiar power."
10,5/5,Poor Things is a wildly entertaining quest for liberation and a true cinematic tour de force that wears its technicolor heart on its sleeve.
11,8.5/10,It's easy to question the legitimacy of Yorgos Lanthimos's Poor Things in the first few minutes. Is it the story of a mad disfigured scientist holding a young woman hostage under the guise of science and fatherhood?
12,4/5,"Poor Things is not Lanthimos's best film. I believe The Killing of a Sacred Deer still holds that title, but this is the most fun Lanthimos' work on screen"
13,,a deliriously droll cinematic whirligig that lands somewhere between Jean-Pierre Jeunet and the plastic ennui of And the Ship Sails On…but with eye-stabbing and mad science and ball gags.
14,,"Lanthimos and McNamara throw in a hell of a lot in Poor Things. Thankfully, it’s a horny, gorgeous hell of a lot."
15,A-,"Trust Lanthimos to make a film where the cast prepped by going to mortician school. Yet for all the delightful derangement, there's a refreshing lack of resignation..."
16,,"Poor Things is a very funny film, with acute social satire and an anti-romantic comedy premise rendered in gonzo, Gilliam-esque fashion. It’s also deeply cynical, though it justifies its own cynicism in its commitment to the bit."
17,,Emma Stone is fearless as a creature searching for her humanity in this twisted retelling.
18,7/10,I can honestly say that I appreciated Poor Things. I am less sure I can claim to have entirely enjoyed it.
19,,"Stone is fabulous as a woman (re)discovering her zest for life, and Mark Ruffalo is a great, wickedly charming villain."
20,,"If I had the choice of watching a final movie before giving up the ghost, it would have to be Poor Things. It ranks among my all-time personal favourites and is one of the wittiest and funniest films to hit cinema screens in years."
21,,There are not a lot of times where both actor and audience are having fun with a performance. Emma Stone was having the time of her life with Bella Baxter.
22,,"“Poor Things” is Lanthimos’ most optimistic film because the narrative arcs towards a utopian paradise cobbled together from society’s margins, the titular reference, except it would be a mistake to pity any of the characters"
23,,A statement about the illusion of bodily autonomy.
24,3.5/4,"Life is strange and then there’s Poor Things. Set in a steampunk world of Victorian custom, Bella Baxter (Emma Stone) learns to experience life in her own way even if it grates against societal norms."
25,,A film that needs to be seen to be believed and then experienced.
26,5/5,Poor Things is proof that there is room for weirdly wonderful cinema in this world.
27,FIVE STARS,"""Poor Things"" coincides with Emerld Fennell's ""Saltburn"" in confronting Hollywood's gun-happy format with something considerably more grounded, namely the sex urge that drives people, and the social curiosity that comes along with it."
28,3.5/4,The best film of 2023. A Frankenstein Meets Forrest Gump flick filtered through a feminist focus.
29,4.5/5,"Discover 'Poor Things': A unique blend of bizarre ideas and imaginative storytelling, delivering an entertaining film with top-notch acting and production."
30,4/5,"A twisted, darkly funny coming-of-age dramedy."
31,,"""Poor Things” is not only an expressive meal for the mind, it’s also one of the most spectacularly beautiful and visually imaginative films I’ve seen."
32,,It’s about time something so wicked was made at such a high level.
33,,"Poor Things is a riot. Bella’s sincerity, contrasted with coded misogyny around her, makes up for a gratifying concoction, and this is arguably Lanthimos’ best film till date."
34,60/100,"In the effort of building out a believable world just askew of ours, Yorgos loses grip on the character study he’d started and ultimately settles for vibrant mediocrity, in an eye-catching and largely engrossing world."
35,5/10,Its fable about post-feminist ascension abandons the provocative side to fall into an inertia of repetitive moments that reduce the figure of Emma Stone to that of a porcelain doll. [Full review in Spanish]
36,,"All this lunacy, cruelty and vile portrayals of patriarchal control, and yet Poor Things is ultimately a profoundly hopeful movie."
37,,"Set against colorfully artificial production design and a weird premise that’s typical of Yorgos Lanthimos, Poor Things masters the coming of age vibe."
38,,Lanthimos clearly does not care about realism and uses the fantastical to allow us to just join in on both the wildness and the journey of his characters.
39,,"The basic response to any Yorgos Lanthimos film is repulsion. Anyone delighted by Poor Things, his smirky, smutty uglification of The Bride of Frankenstein, falls for his usual depravity."
40,,"Stone's masterful performance as Bella takes pleasure in her liber­ation, while recognizing and bris­tling against misogyny, and rises above the increasing, occasional self-congratulatory bizarreness of the movie."
41,,I never thought the day would come when I’d have to give it up for Yorgos Lanthimos.
42,2/10,The film uses all the means available to cinematographic language to subject the female character to the male gaze. [Full review in Spanish]
43,4/4,Yorgos Lanthimos does Frankenstein the way Debbie did Dallas in the adult fable featuring audacious performances by Stone and Ruffalo.
44,3/4,Yorgos Lanthimos' most recent film transforms the novel into one that is based on a feminist version of Frankenstein or a joyous and overflowing appropriation of Alice in Wonderland. [Full review in Spanish]
45,75/100,Poor Things is as fascinating as it is disturbing. [Full review in Spanish]
46,1,‘Poor Things’ is like Watching a Perverted Student Film with a Really Big Budget
47,,"Even though its excess of ideas is a problem, only a few are adequately developed and flirt with superficiality, Poor Things is a good movie. [Full review in Spanish]"
48,,"Bella comes to identify herself and her possibilities ... in accordance with Goethe’s notion that “Man knows himself only inasmuch as he knows the world … Each new object truly recognized, opens up a new organ within ourselves.”"
49,,Yorgos Lanthimos and Emma Stone make Poor Things a celebration of sex as a means of female liberation. An extraordinary and daring film that will have no shortage of detractors. [Full review in Spanish]
50,5/5,A true marvel. [Full review in Spanish]
