id,user_rating,review_text
1,3.5/5,"Kubrick creates a harsh and unforgiving picture of society in this film, a society that thinks in black and white refusing to entertain color. The quick and easy fix is seemingly the only one worth indulging in."
2,5/5,"Kubrick, ever the provocateur, would probably enjoy its enduring legacy, and recoil at the same time."
3,,"The rare Kubrick film that feels like a misfire, and although the impeccable filmmaking techniques are still admirable, it’ll be tough appreciating the full effect of the shocking content when you’re checking your watch every five minutes."
4,,"I can’t accept that Kubrick is merely reflecting this post-assassinations, post-Manson mood; I think he’s catering to it. I think he wants to dig it."
5,,An exploration of the power psychological games can have on us. [Full review in Spanish]
6,,"The cast is all you could hope for, and Kubrick handles his medium with a confidence almost insolent. For the rest, he has given us the most audacious of horror films. And the most inhuman."
7,5/5,…a sensational story of youth both revolting and betrayed…
8,,"Kubrick’s intention is thus not for the audience to identify with Alex, but to see retrospectively that they are in the same situation as Alex, if they are to believe what they are watching."
9,4/4,"...while it might be tempting to say Kubricks views were perverse, this film shows there was a deep-seated nuance to his observations that cut deeply to the core of our own propensity for violence as both the cause and effect of our own moral failings."
10,3/4,Dazzling but problematic.
11,,"A stone-cold classic, no getting around the fact..."
12,5/5,"With Kubrick's brilliant direction & screenplay (from the novel by Anthony Burgess), astounding visuals, and intriguing themes, the film is an unforgettable cinematic experience that continues to elicit much discussion and analysis."
13,,"... though it wouldn't surprise me if most just left either humming Beethoven's 9th or ""Singing in the Rain,"" which is in and of itself a special kind of messed up."
14,8.5/10,"Made me reflect on myself. On the people around me, as well as society. And it's rare for a movie to provoke thought in that manner and to do it in such a profound and shocking way."
15,3.5/4,"How deep is sin's hold - on Alex, and on us?"
16,,"Special credit is emphatically due to Malcolm McDowell for a stunning performance as Alex, one of the most demanding roles ever written for a film actor."
17,,"I'm afraid I found A Clockwork Orange brilliant but disappointing, its moments of power offset by an overwrought stridency and its message overbalanced by the medium."
18,,"[A Clockwork Orange] is another powerfully disturbing and undeniably brilliant film by Stanley Kubrick, who shakes us up once again with a nightmare parable about man's Inescapable destiny of violence."
19,,"It is, I'm afraid,nothing more than a garish Pop-art poster pretending to be a work of art."
20,,If A Clockwork Orange is not a great or memorable movie it definitely is a demonstration of the great promise this young and growing art form called cinema does possess
21,,"It is fascinating every frame of its two hours and seventeen minutes, but I thought-upon leaving the theatre -- I wouldn't care to sit through it again. But, in retrospect, it has been haunting me -- I haven't been able to get it out of my mind."
22,,"There are no passages where we can sit back, listen and admire. The film just hits, and hits hard. It works, as only a master could make it."
23,10/10,"One of the most shocking, revolting, outrageous, and yet wildly imaginative movies ever made."
24,5/5,"It's a hard thing to put before your glazzies, but trust me, it's real horrorshow."
25,,"An exercise in creative self-indulgence in which a talented artist sells his talent short by engaging in a petty, perverse project."
26,,"The film, though surprisingly faithful to the plot line of the novel, is entirely faithless to its meaning."
27,9/10,"From the opening stare through to the climax, McDowell owns the screen throughout and interprets Burgess' words with enthusiastic vigour."
28,4/5,A Clockwork Orange is of its time yet also timely in so many ways.
29,4/5,"Kubrick's vision is a thing to behold; whether or not it's an actual masterpiece is still up for debate. What it is, however, is prescient, visceral, compelling and hard to forget."
30,4/5,All of the film's provocation and jaded sexual politics are flavoured with histrionic cynicism and disillusion.
31,,"All these years later, it's hardly for nothing that this sex-and-violence drenched sensationalist parable remains Kubrick's most problematic film."
32,,"It has a central failure of courage and confidence, manifest in its need to caricature (bold in manner, timid at heart) and in its determination that nobody except Alex had better get a chance."
33,,It's one of those meant-to-be films whose refutation of every conceivable criticism has been pre-programmed into the work itself.
34,10/10,"Like all of his movies, Stanley Kubrick's direction is simply astonishing in every frame; from the warped angles to the eerie motion and surreal atmosphere, it just all adds to the disturbing, deranged environment/mindscape Kubrick's trying to create."
35,,"Individual and group violence in the present day, keep this film relevant and full of wisdom. [Full review in Spanish]"
36,,"If pride of place must go to A Clockwork Orange, it is because this chilling and mesmeric adaptation of the Anthony Burgess novel could well become one of the seminal movies of the seventies."
37,,"What our nightmares have accustomed us to see in dreams, Stanley Kubrick's A Clockwork Orange shows us in broad daylight. It is one of the most unsettling films in the whole of cinema."
38,3.5/4,A mind shattering experience with its exaggerated violence and outrageous vulgarity.
39,,There is no other director who can transfix the human condition with such galvanic images.
40,9/10,"A film chiefly about making us watch terrible things and recognising that we have made the choice to watch them. It's a dirty trick to play on a viewer, but a fair one."
41,,"A painless, bloodless, and ultimately pointless futuristic fantasy."
42,4/4,"Kubrick's contributions are his wit and his eye. The wit, too much at times, is as biting as in Dr. Strangelove, and the production, while of another order, is as spectacular as in 2001."
43,3/5,A violent meditation on violence. Not for kids.
44,4.5/5,The rare film that hits you in the head and stomach simultaneously.
45,A+,"[VIDEO ESSAY] There's Stanley Kubrick's ""A Clockwork Orange,"" and then there's everything else."
46,,"A merciless, demoniac satire in the future imperfect."
47,,"Producer-director Stanley Kubrick's adaptation of the Anthony Burgess novel is a strangely overwhelming experience %u2013 at time contemptible, and yet always valid in its sardonic outlook."
48,A-,"Ambitious and stylized (perhaps to a fault), Kubrick's poignantly prophetic satire of crime and punishment, redemption and free will, is still much misunderstood by critics emphasizing its ultra-violence."
49,4/4,"Spectacular, operatic, colorful, and exquisitely photographed."
50,8/10,"All of Kubricks films have generated controversy, but this one engendered outright hostility."
