id,user_rating,review_text
1,3.5/4,Robert Walker's creepy performance ranks among the best found in any Hitchcock film.
2,,"... one of Alfred Hitchcock’s undisputed masterpieces, a thriller of demented wish fulfillment turned into a waking nightmare that turns on a chance meeting."
3,,The punch-line Hitchcock serves is clear: don’t talk to strangers.
4,4/5,"Despite some questionable changes from Patricia Highsmith's source material, Strangers on a Train showcases Hitchcock at his most gleeful, emphatically building suspense before an explosive climax."
5,4.5/5,"Hitchcock frequently subverts expectations, particularly in how he involves secondary characters. The obvious queerness of one (if not both) leads is undeniable and the film boasts two iconic set pieces: Miriam's murder and the carousal climax."
6,,The taut narrative of Strangers on a Train is supported by some of the best visual filmmaking of Hitchcock’s career.
7,,"Hitchcock’s latest film, Strangers on a Train , is fun to watch if you check your intelligence at the box office."
8,4.5/5,Strangers on a Train is one of the best Alfred Hitchcock films.
9,,"The unyielding sharpness of his obsession eventually proves to be his downfall, solidifying him as not only one of the great queer antagonists, but also as a darkly tragic figure who inspires as much fascination as he does revulsion."
10,,"I know no other recent film, in fact, which better conveys the condition of modern man, who must escape his fate without the help of the gods."
11,,"All this is quite incredible, but it is not lacking in excitement at any time."
12,7/10,Showcases the technical prowess and brilliant editing that are among the hallmarks of Hitchcock's work.
13,7/10,"It's the kind of crime setup that is unable to face scrutiny by even slightly more modern detective practices - and, by extension, modern audiences."
14,A+,"Strangers on a Train (1951) was director Alfred Hitchcock's suspenseful, noirish black and white thriller about two train passengers: tennis pro Guy Haines (Farley Granger) and psychopathic dandy Bruno Antony (Robert Walker)..."
15,3.5/4,...a solid premise that's employed to consistently captivating effect by Alfred Hitchock...
16,9/10,...one of the most effectively suspenseful films of Hitchcock's career.
17,4/4,"""Is there even a more ideal place to hatch a murder, than a train? Easily one of my favorite Hitch flicks!"""
18,,The upshot is a perfect Alfred Hitchcock thriller...with a ingenious plot taken from a Patricia Highsmith novel and a memorably seductive villain.
19,,Strangers on a Train is an admirable demonstration of Alfred Hitchcock's virtuosity in the area of suspense dramas.
20,,Rousing thriller with creative fairground scenes and much about technology.
21,A,"Arguably one of Hitchcock's masterpieces, this intrguing film deals with all the autuer's issues, including the double motif, moral ambiguity, fine line between hero and villain."
22,5/5,Classic nail-biter is a must for thriller fans.
23,4/4,the work most necessary for a deeper appreciation of Hitchcock's late masterpieces.
24,83/100,Even more marvelous after a second viewing
25,,Perhaps Strangers on a Train still hasn't yielded all its secrets.
26,4/4,The prototypical Hitchcock thrill ride.
27,5/5,
28,3/5,
29,4/5,
30,A+,"Alfred Hitchcock's ""Strangers on a Train"" is about weakness crisscrossing with evil, with evil pushing hard for the upper hand. Nobody comes away unscathed."
31,B,worthy vehicle that displays Hitchcock's narrative ability and explores some of his favorite themes
32,7/10,"Most of the film is a journey through pure Hitchcockian irony and suspense, and well worth the trip."
33,4/4,Patricia Highsmith's malicious writing seems perfectly suited to Alfred Hitchcock.
34,3.5/4,To ignore the subtext during the runaway carousel climax is to be absolutely blind.
35,5/5,"Two men, a problem, and a crime is an old theme, but the list of works that exploit it perfectly is a short one. Strangers on a Train belongs on it."
36,5/5,
37,4/4,"Hitchcock was above all the master of great visual set pieces, and there are several famous sequences in Strangers on a Train."
38,,"As sleek, taut and breezy an entertainment as Hitchcock ever made, and a nice hinge moment, almost exactly in the middle of the black-and-white and color phases of his American career."
39,5/5,
40,5/5,
41,5/5,
42,4.5/5,Perhaps none of Alfred Hitchcock's 1950s films is quite as intense as Strangers on a Train.
43,4/5,
44,4/5,Quintessential Hitchcock.
45,5/5,
46,4/4,"...one of the original shells for identity-inspired mystery thrillers, in which natural human behavior is the driving force behind the true macabre."
47,A,This is a Hitchcock top-of-the-line work rolling on all cylinders.
48,5/5,"Farley Granger became the best-known actor out of the film, but it's the tour-de-force performance of Robert Walker as Bruno that's amazing."
49,3/5,Apenas mais um bom suspense.
50,5/5,Hitchcock's favourite device of an ordinary man caught in an ever-tightening web of fear plunges Guy into one of the director's most fiendishly effective movies.
