id,user_rating,review_text
1,2/10,"Made by Lynch for Lynch – everyone else hoping to be brought into the fold, or even merely entertained, are evidently inconsequential and irrelevant."
2,,"When a movie is still being dissected, projected, and mused upon after 25 years, you know you have an undeniably permanent piece of cinema lore."
3,4/4,"Mulholland Drive, like all his movies, isn’t an equation to be solved but a dream to be shared."
4,,"The movie is about Hollywood and the process of assembling movies out of money, more or less fortunate actors, dreams, and the spackle of happenstance."
5,4.5/5,"Mulholland Drive is dense, enigmatic, and frequently bewildering, yet stands as one of David Lynch’s most emotionally resonant pictures."
6,5/5,"David Lynch's masterpiece. A surreal neo-noir that explores the dark corners of the mind and heart, as well as the Hollywood dream. A film that gets better with each viewing. [Full review in Spanish]"
7,,"Just as with life, Mulholland Dr. is unexplainable."
8,4/4,"The movie is a surrealist dreamscape in the form of a Hollywood film noir, and the less sense it makes, the more we can't stop watching it... This is a movie to surrender yourself to."
9,,"If, in the end, Mulholland Drive is too clever by half, no matter. Lynch's superb command of mise en scène makes his images and situations their own reward, rendering even the simplest gesture creepy and imbuing any innocence with evil."
10,3.5/4,"More than any Lynch movie since Eraserhead, this noir-ish Hollywood saga has the shadowy texture and pliant foundation of a dream. Or a nightmare. Or both."
11,,Few will be able to resist its heady sense of intrigue and two riveting lead performances by Naomi Watts and Laura Elena Harring.
12,,Mulholland Drive is thrilling and ludicrous. The movie feels entirely instinctual.
13,3/4,Step back at the end and take in the whole experience of film and you might find that it assumes a certain logical coherence.
14,,"Surrealistic? Expressionistic? Decide for yourselves. But don't discount the power and genius of David Lynch, even when he makes movies you cannot understand."
15,4/5,"Dreams don't make sense. Dreams don't finish or begin or come with explanations. Ultimately, that's what Mulholland Drive is about: dreams, identity, and, naturally, Hollywood, where dreams and identity get blurry."
16,C-,"Nearly every scene -- from the effervescent, jitterbugging opening to the scabrous final grotesqueries -- is spellbinding to watch and impossible to decipher."
17,5/5,"A bone fide masterpiece. An erotic, deeply unsettling, darkly comic journey through the subconscious city of night."
18,A-,"Mulholland Drive is a puzzle without the courtesy of hinting how the picture is supposed to look when assembled. That's a blessing in this movie year, to find a piece of work both frustrating and exhilarating when so many movies don't even try."
19,,Mulholland Drive is an absorbing tour de force by one of today's most daring filmmakers at the top of his form.
20,,"It's a multilayered, surprisingly resonant mind-boggler about illusions, delusions, greed, jealousy, guilt, power, rotting aspirations, the mutability of identity, the act of acting and Hollywood's seamy underbelly."
21,3/4,"More than anything else, Mulholland Drive is an incredible cinematic experience. You laugh, you wince, you fall in love, you hold your breath, you cringe, you mutter ""Oh my God."""
22,3/4,"The result leaves us with dueling reactions: one, frustration with the intriguing plot lines introduced only to be abandoned; and two, a somewhat twisted satisfaction in a mystery that remains a mystery."
23,3/4,"Mulholland Drive is a twisty, lengthy road, worth cruising into its mysteries."
24,,"Destined to be everyone's favourite piece of pretentious nonsense, Mulholland Drive is nonetheless brilliant and very watchable, even when you don't know exactly what you're watching."
25,B,Much of the film unfolds in satisfying fashion as a compelling mystery of dark allure set amongst the much-maligned environment of Hollywood.
26,,Mulholland Drive thrills with its originality and captivates with its execution.
27,4/5,"Part straight-ahead mystery, part waking nightmare, as accessible as the TV series it wanted to be, and as incomprehensible as anything ever sprung from the man who imagined Blue Velvet and Twin Peaks."
28,,"As a puzzle of merged (and submerged) identity, Mulholland Drive casts a spell reminiscent of Vertigo and Persona. The pieces never quite fall into place. But, like a dream, it's a movie that invites multiple interpretations -- and multiple viewings."
29,5/5,"Ultimately, there's no need to sweat the ""why?"" too much. Just sit back and savor Mulholland Drive for what it is -- like Escher's staircase, it's an endlessly fascinating illusion of perfect impossibility."
